title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
SAYSO, The World's First Craft Cocktail Tea Bags, Unveils New Sustainable Packaging And New Cocktails - PR Newswire	https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3NheXNvLXRoZS13b3JsZHMtZmlyc3QtY3JhZnQtY29ja3RhaWwtdGVhLWJhZ3MtdW52ZWlscy1uZXctc3VzdGFpbmFibGUtcGFja2FnaW5nLWFuZC1uZXctY29ja3RhaWxzLTMwMTg0MTk2Mi5odG1s0gEA?oc=5	SAYSO, a craft cocktail tea bag company founded in 2022, is celebrating its first year anniversary with new sustainable packaging and two new flavors. The company's innovative product uses dehydrated fruits and herbs encased in a tea bag to create a convenient and eco-friendly way to make cocktails or mocktails at home. SAYSO is expanding its retail footprint and partnerships to bring its products to more consumers nationwide.	TRUE, SAYSO's cocktail tea bags are an innovative way to create cocktails or mocktails at home without the need for shaking, blending, or mess. They are also made with all-natural ingredients and are packaged in sustainable materials.	TRUE, SAYSO's cocktail tea bags are a new and improved product that differs significantly from the firm's previous products or business processes and that has been introduced on the market.	TRUE, SAYSO's cocktail tea bags are a green product because they are made with all-natural ingredients and are packaged in sustainable materials.	FALSE, the article does not describe a process innovation.	SAYSO	SAYSO	cocktail tea bags	['311999 - All Other Food Manufacturing', '312120 - Soft Drink Manufacturing', '322211 - Paperboard Container Manufacturing', '561990 - Miscellaneous Retail Stores']	FALSE, the article does not provide any evidence of greenwashing.
Great American Packaging (GAP) Launches New Sustainable Packaging - WholeFoods Magazine	https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lndob2xlZm9vZHNtYWdhemluZS5jb20vYXJ0aWNsZXMvMTYxOTYtZ3JlYXQtYW1lcmljYW4tcGFja2FnaW5nLWdhcC1sYXVuY2hlcy1uZXctc3VzdGFpbmFibGUtcGFja2FnaW5n0gEA?oc=5	Great American Packaging (GAP) has launched OneEarth Packaging solutions, focused on meeting consumer demands for a healthier, more sustainable future. The new packaging comes in compostable and recyclable options and is made without PFAS, which are chemical additives found in many consumer products that can be harmful to human health and the environment.	TRUE, because it contributes to environmental sustainability goals by reducing harmful substances and promoting a circular economy.	TRUE, because it is a new product that differs significantly from the firm’s previous products and that has been introduced on the market.	TRUE, because it is a new good that is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	FALSE, because the article does not describe a process innovation.	Great American Packaging (GAP)	Great American Packaging	OneEarth Packaging solutions	['322212 - Corrugated and Solid Fiber Box Manufacturing', '322213 - Folding Paperboard Box Manufacturing', '322214 - Setup Paperboard Box Manufacturing', '322299 - All Other Paperboard Container Manufacturing']	FALSE, because there is no evidence that the product or process innovation is an example of greenwashing.
Mono-Material Lipstick Tubes - Trend Hunter	https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS90cmVuZHMvbW9uby1tYXRlcmlhbC1wYWNrYWdpbmfSAT5odHRwczovL3d3dy50cmVuZGh1bnRlci5jb20vYW1wL3RyZW5kcy9tb25vLW1hdGVyaWFsLXBhY2thZ2luZw?oc=5	Quadpack's Emerald mono-material packaging is an example of sustainable innovation in the cosmetics industry, aligning with the trend toward recyclable and mono-material packaging solutions. It is both a green innovation and a business innovation, as it reduces environmental impact and provides a more sustainable option for brands. The Emerald tube is made from recyclable PET or rPET, making it easier for consumers to recycle and reducing waste.	TRUE - The Emerald mono-material tube reduces environmental impact by using recyclable PET or rPET, making it easier for consumers to recycle and reducing waste.	TRUE - The Emerald mono-material tube is a new and improved product that differs significantly from Quadpack's previous products and has been introduced on the market, providing a more sustainable option for brands.	TRUE - The Emerald mono-material tube is a green product because it is made from recyclable PET or rPET, making it easier for consumers to recycle and reducing waste.	FALSE - The article does not describe a specific green process.	Quadpack	Quadpack Group	Emerald mono-material tube	['326199 - All Other Plastics Product Manufacturing', '325998 - All Other Fabricated Metal Product Manufacturing', '322211 - Paperboard Container Manufacturing', '322121 - Paperboard Box Manufacturing']	FALSE - The Emerald mono-material tube is not an example of greenwashing because it is a genuine sustainable innovation that reduces environmental impact.
The future of beauty packaging: Three questions for Frédéric Dreux, Unilever - Premium beauty	https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LnByZW1pdW1iZWF1dHluZXdzLmNvbS9lbi90aGUtZnV0dXJlLW9mLWJlYXV0eS1wYWNrYWdpbmcsMjIyNTHSAQA?oc=5	Unilever is committed to reducing its use of virgin plastic by half through its "less plastic, better plastic, no plastic" sustainable packaging framework. The company is increasing its use of post-consumer recycled (PCR) plastic, experimenting with new formats that use alternative materials, and supporting an industry-wide shift towards reusable and refillable packaging.	TRUE. The article describes several green innovations, including the use of PCR plastic, the use of alternative materials such as aluminium and glass, and the development of reusable and refillable packaging.	TRUE. The article describes several business innovations, including the use of PCR plastic, the use of alternative materials such as aluminium and glass, the development of reusable and refillable packaging, and the use of a life cycle assessment approach to compare materials and inform packaging decisions.	TRUE. The article describes several green products, including Dermalogica's cleanser bottle which uses 50% PCR, Garancia's 100% PCR bottle for its "Pschitt Magique" product, and REN Clean Skincare's re-closeable aluminium sample tube made with 100% recycled aluminium.	TRUE. The article describes several green processes, including the use of PCR plastic, the use of recycled materials, and the use of a life cycle assessment approach to compare materials and inform packaging decisions.	Unilever	Unilever PLC	Unilever's sustainable packaging framework	['322211: Plastics material and resin manufacturing', '322212: Synthetic rubber manufacturing', '322213: Cellulosic organic fiber manufacturing', '322214: Manmade organic fiber manufacturing']	FALSE. The article does not describe any products or processes that are examples of greenwashing.
The packaging paradox: the balance between clean labels and shelf life - FoodNavigator.com	https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmZvb2RuYXZpZ2F0b3IuY29tL0FydGljbGUvMjAyMy8wNi8yMS9UaGUtcGFja2FnaW5nLXBhcmFkb3gtdGhlLWJhbGFuY2UtYmV0d2Vlbi1jbGVhbi1sYWJlbHMtYW5kLXNoZWxmLWxpZmXSAQA?oc=5	Food manufacturers can reduce waste and increase shelf life by optimising the combination of packaging and processes. Many different factors need to be considered, including quality, waste, sensory, taste and production factors. Microbial profiling, super-chilling, heat pasteurisation and modified atmosphere packaging are just a few of the preservation techniques that food and beverage processors can adopt.	TRUE, the article describes innovations that contribute to environmental sustainability by reducing food waste.	TRUE, the article describes innovations that are new or improved products or processes that differ significantly from the firm's previous products or processes.	FALSE, the article does not describe any specific products that meet the criteria to be a green product.	TRUE, the article describes processes that minimise environmental impacts and promote sustainability, such as superchilling and high pressure processing.	Campden BRI	Campden BRI	not identified	['311812 - Commercial Bakeries', '311999 - All Other Miscellaneous Food Manufacturing', '312111 - Soft Drink Manufacturing', '312112 - Bottled Water Manufacturing']	The article does not describe any products or processes that are examples of greenwashing.
ProAmpac Unveils Fiber-Based Fresh Sandwich Packaging - Packaging Strategies	https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnBhY2thZ2luZ3N0cmF0ZWdpZXMuY29tL2FydGljbGVzLzEwMzkwNy1wcm9hbXBhYy11bnZlaWxzLWZpYmVyLWJhc2VkLWZyZXNoLXNhbmR3aWNoLXBhY2thZ2luZ9IBAA?oc=5	ProAmpac introduces the fiber-based Modified Atmosphere Packaging RAP Sandwich Wedge to the North American market, a sustainable packaging solution for sandwiches and wraps that maintains freshness for up to 28 days with reduced spoilage and environmental impact. The wedge combines the benefits of modified atmosphere packaging with sustainable fiber materials, offering both product preservation and sustainability benefits.	TRUE, the article describes an innovation that contributes to environmental sustainability goals, namely reducing food spoilage and packaging waste.	TRUE, the article describes a new product that differs significantly from the firm's previous products and has been introduced to the market, namely the fiber-based Modified Atmosphere Packaging RAP Sandwich Wedge.	TRUE, the article describes a product that is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle, namely the fiber-based Modified Atmosphere Packaging RAP Sandwich Wedge.	FALSE, the article does not describe a process that meets the criteria to be a green process.	ProAmpac	ProAmpac	fiber-based Modified Atmosphere Packaging RAP Sandwich Wedge	['322211 - Paperboard Container Manufacturing', '322213 - Coated and Laminated Paperboard Manufacturing', '322291 - Paperboard Box Manufacturing', '322220 - Corrugated and Solid Fiber Box Manufacturing']	FALSE, the article does not provide any evidence of greenwashing.
Luxury, sustainability and customisation – inside Inca's packaging strategy - CosmeticsDesign-Europe.com	https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5jb3NtZXRpY3NkZXNpZ24tZXVyb3BlLmNvbS9BcnRpY2xlLzIwMjMvMDYvMDgvbHV4dXJ5LXN1c3RhaW5hYmlsaXR5LWFuZC1jdXN0b21pc2F0aW9uLWluc2lkZS1pbmNhLXMtcGFja2FnaW5nLXN0cmF0ZWd50gEA?oc=5	Inca is an Italian luxury packaging company that specializes in using aluminum and recyclable plastic to create custom, high-quality beauty and fragrance packaging. The company has recently focused on sustainability and offers clients eco-friendly packaging solutions, including fully recyclable aluminum and refillable packaging. Inca also uses recycled plastics and is working on developing even more sustainable packaging options using recycled aluminum and mono-materials.	TRUE, Inca's packaging solutions are designed to be environmentally friendly and sustainable, reducing the environmental impact of packaging throughout its life cycle.	TRUE, Inca's packaging solutions are new or improved products or processes that differ significantly from the firm's previous products or processes and have been introduced to the market.	TRUE, Inca's packaging solutions are designed to be environmentally friendly and sustainable, reducing the environmental impact of packaging throughout its life cycle.	TRUE, Inca's manufacturing and transformation process of aluminum is designed to be environmentally friendly and sustainable, reducing energy consumption, CO2 emissions, mining activity, and waste disposal costs.	Inca	Inca	Sustainable packaging solutions	['322121 - Aluminum Can and Tube Manufacturing', '322212 - Plastic Bag and Pouch Manufacturing', '326199 - Other Plastics Product Manufacturing', '327211 - Glass Container Manufacturing']	FALSE, Inca's packaging solutions are not an example of greenwashing because they are genuinely environmentally friendly and sustainable.
Best practices in logistics sustainability Part 2: A look at packaging, reverse logistics, and technology - DC Velocity	https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5kY3ZlbG9jaXR5LmNvbS9hcnRpY2xlcy81NzYwMS1iZXN0LXByYWN0aWNlcy1pbi1sb2dpc3RpY3Mtc3VzdGFpbmFiaWxpdHktcGFydC0yLWEtbG9vay1hdC1wYWNrYWdpbmctcmV2ZXJzZS1sb2dpc3RpY3MtYW5kLXRlY2hub2xvZ3nSAQA?oc=5	Many companies and industries are striving to become more sustainable, resulting in the creation of many innovative green products and processes. Some of these innovations include new packaging, recycling programs, and technological advances that help companies reduce their environmental impact and increase efficiency. Companies and organizations can benefit from researching and implementing these innovations, as they can provide financial and sustainability advantages.	TRUE; The article describes several innovative products and processes that contribute to environmental sustainability goals, such as reducing waste, conserving resources, and minimizing environmental impact during product use and disposal.	TRUE; The article describes a variety of new products and processes that differ significantly from the company's previous products or processes and that have been introduced on the market or brought into use by the firm.	TRUE; The article describes innovative products that are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	TRUE; The article describes several innovative processes that minimize environmental impacts and promote sustainability. These processes aim to reduce waste, conserve natural resources, decrease energy consumption, and limit the release of harmful substances into the environment.	company not identified	company not identified	Various green products and processes	['322211: Pulp Mills', '322212: Paper Mills', '322213: Paperboard Mills', '322214: Converted Paper Product Manufacturing', '322215: Corrugated and Solid Fiber Box Manufacturing', '322221: Plastics Bag and Pouch Manufacturing', '322222: Plastics Bottle Manufacturing', '322223: Plastics Film and Sheet Manufacturing', '322224: Plastics Pipe and Pipe Fittings Manufacturing', '322225: Plastics Profile Shape Manufacturing', '322226: Thermoplastic Elastomer Profile Shape Manufacturing', '322227: Other Plastics Product Manufacturing', '322231: Glass Container Manufacturing', '322232: Pressed and Blown Glass and Glassware Manufacturing', '322233: Glass Product Manufacturing Made of Purchased Glass', '322291: Secondary Smelting and Alloying of Aluminum', '322292: Rolling, Drawing, and Extruding of Aluminum', '322293: Aluminum Die-Casting Foundries', '322294: Aluminum Foundries (Except Die-Casting), and Aluminum Investment Castings', '322295: Aluminum Sheet, Plate, and Foil Manufacturing', '322296: Aluminum Tube, Pipe, and Profile Shape Manufacturing', '322297: Other Aluminum Rolling and Drawing', '322298: Aluminum Forging', '322299: Other Aluminum Product Manufacturing', '322299: Other Fabricated Metal Product Manufacturing', '323111: Glass and Glassware Manufacturing', '323112: Cut Stone and Stone Products Manufacturing', '323113: Glass Product Manufacturing Made of Purchased Glass', '323114: Ceramic Products Manufacturing', '323115: Refractories Manufacturing', '562210: Integrated Freight Transport', '562211: Truck Transportation', '562212: Specialized Freight Trucking', '562219: Other Motor Vehicle Transportation', '562291: Warehousing and Storage', '562292: Courier and Messenger Services', '562299: All Other Transportation Support Activities', '562910: Remediation Services', '562920: Materials Recovery and Waste Disposal', '562991: Packaging and Labeling Services', '562998: Other Services to Buildings and Dwellings', '562999: All Other Miscellaneous Waste Management Services']	none of the innovations described in the article are examples of greenwashing
The future of materials - Deloitte	https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Mi5kZWxvaXR0ZS5jb20vdXMvZW4vaW5zaWdodHMvaW5kdXN0cnkvb2lsLWFuZC1nYXMvdGhlLWZ1dHVyZS1vZi1tYXRlcmlhbHMuaHRtbNIBAA?oc=5	Eastman Chemical Company, founded in 1920, is working to address the triple challenge of climate change, the global water crisis, and caring for the global population. Eastman has developed two chemical-recycling projects to recycle most complex waste plastics and PET into syngas, acetic acid, and other acetyls, building blocks for advanced materials, additives, and fibers. Eastman's chemical recycling processes are estimated to reduce GHG emissions by 20%–50% compared to processes using fossil fuels.	TRUE, Eastman's chemical-recycling projects contribute to environmental sustainability goals by reducing waste and emissions.	TRUE, Eastman's chemical-recycling projects are new and improved business processes that differ significantly from the firm's previous business processes.	TRUE, Eastman's chemical-recycling projects produce green products that are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	TRUE, Eastman's chemical-recycling projects are green processes that minimize environmental impacts and promote sustainability.	Eastman Chemical Company	Eastman Chemical Company	chemical-recycling projects	['325211: Plastics Material and Resin Manufacturing', '325998: All Other Miscellaneous Chemical Product and Preparation Manufacturing', '562112: Solid Waste Collection', '562219: Other Nonhazardous Waste Treatment and Disposal']	FALSE, Eastman's chemical-recycling projects are not an example of greenwashing because they are substantiated and have been certified by International Sustainability and Carbon Certification (ISCC).
Pernod Ricard unveils packaging sustainability updates across portfolio - Packaging Europe	https://news.google.com/rss/articles/CBMidWh0dHBzOi8vcGFja2FnaW5nZXVyb3BlLmNvbS9uZXdzL3Blcm5vZC1yaWNhcmQtdW52ZWlscy1wYWNrYWdpbmctc3VzdGFpbmFiaWxpdHktdXBkYXRlcy1hY3Jvc3MtcG9ydGZvbGlvLzk5MzMuYXJ0aWNsZdIBAA?oc=5	Pernod Ricard is introducing several initiatives to improve the sustainability of its product packaging, including removing unnecessary boxes, introducing lighter and more recyclable bottles, and partnering with the Ellen MacArthur Foundation to develop sustainable packaging guidelines. These efforts are part of the company's broader 'Good Times from a Good Place' sustainability roadmap, which aims to make all of its packaging recyclable, reusable, compostable, or eliminated by 2025. The company has also invested in ecoSPIRITS, a company that provides reusable packaging solutions for the wine and spirits industry.	TRUE. Pernod Ricard's initiatives to eliminate unnecessary packaging, develop lighter and more recyclable bottles, and partner with the Ellen MacArthur Foundation to develop sustainable packaging guidelines are all examples of green innovation because they contribute to environmental sustainability goals by reducing waste and resource consumption.	TRUE. Pernod Ricard's initiatives to eliminate unnecessary packaging, develop lighter and more recyclable bottles, and partner with the Ellen MacArthur Foundation to develop sustainable packaging guidelines are all examples of business innovations because they represent new or improved products or business processes that differ significantly from the company's previous practices.	TRUE. Pernod Ricard's new lighter and more recyclable bottles for its Perrier-Jouët champagne are green products because they are designed to reduce the environmental impact of the product throughout its life cycle by using less material and being more easily recyclable.	TRUE. Pernod Ricard's partnership with the Ellen MacArthur Foundation to develop sustainable packaging guidelines is an example of a green process because it aims to minimize the environmental impact of the company's packaging operations by promoting the use of sustainable materials and practices.	Pernod Ricard	Pernod Ricard SA	Sustainable packaging initiatives	['311999 - All Other Beverage Manufacturing', '321999 - All Other Wood Product Manufacturing', '322121 - Paperboard Box Manufacturing', '322211 - Corrugated and Solid Fiber Box Manufacturing']	This article does not provide evidence that Pernod Ricard's sustainability initiatives are examples of greenwashing.
Gen Z business owner gains notoriety after showing his sustainable aluminum packaging - Yahoo Life	https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LnlhaG9vLmNvbS9saWZlc3R5bGUvZ2VuLXotYnVzaW5lc3Mtb3duZXItZ2FpbnMtMTk1NDQ0MzMyLmh0bWzSAQA?oc=5	Canned Goods, a streetwear clothing company, has gained popularity for its use of sustainable aluminum can packaging. The company's founder, Easton Dana, was inspired to use this type of packaging due to concerns about plastic waste. Canned Goods donates a portion of every sale to remove a pound of plastic from the ocean.	TRUE, Canned Goods' aluminum can packaging is a green innovation because it reduces plastic waste and promotes sustainability.	TRUE, Canned Goods' aluminum can packaging is a business innovation because it is a new and improved packaging method that differs significantly from the firm's previous packaging methods.	TRUE, Canned Goods' aluminum can packaging is a green product because it is designed to reduce environmental impact throughout its life cycle.	FALSE, the article does not describe a green process.	Canned Goods	Canned Goods Clothing	Aluminum can packaging	['313220', '322211', '322212', '322213']	FALSE, the article does not provide any evidence that Canned Goods' aluminum can packaging is an example of greenwashing.
Fewer than 24% of consumers use refillable skin care, study finds - Cosmetics Business	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vY29zbWV0aWNzYnVzaW5lc3MuY29tL2Zld2VyLXRoYW4tMjQtb2YtY29uc3VtZXJzLXVzZS1yZWZpbGxhYmxlLXNraW4tY2FyZS1zdHVkeS1maW5kcy0yMDkzNzDSAQA?oc=5	Sales of make-up refills soared 364% in 2022, but only 23.4% of consumers currently use refillable skin care products. Consumers are interested in sustainable packaging, but face barriers such as difficulty finding available options and non-availability from preferred brands. Incentives for increasing consumer adoption include substantial proof of impact, competitive pricing, and the introduction of refillable options by their favoured brands.	TRUE, because the use of refillable beauty packaging reduces waste and promotes sustainability.	TRUE, because refillable beauty packaging is a new or improved product that differs significantly from previous products and has been introduced to the market.	TRUE, because refillable beauty packaging is designed to reduce environmental impact throughout its life cycle.	FALSE, because the article does not describe a specific process.	BareLUXE	BareLUXE	refillable skin care products	['325612 Soap and Other Detergent Manufacturing', '325620 Toilet Preparation Manufacturing', '325690 Other Chemical Product and Preparation Manufacturing', '326199 All Other Plastics Product Manufacturing']	The article discusses consumer skepticism about the actual sustainability of refills, but does not provide specific examples of greenwashing.
Coveris and Pollen + Grace unveil sustainable packaging with shelf stand-out - Food and Drink Technology	https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmZvb2RhbmRkcmlua3RlY2hub2xvZ3kuY29tL25ld3MvNDgxMTcvY292ZXJpcy1hbmQtcG9sbGVuLWdyYWNlLXVudmVpbC1zdXN0YWluYWJsZS1wYWNrYWdpbmctd2l0aC1zaGVsZi1zdGFuZC1vdXQv0gEA?oc=5	Coveris and Pollen + Grace have partnered to create new sustainable packaging for Pollen + Grace's fresh salads. The packaging is made from sustainably sourced board sleeves and square kraft bowls with PE coating, and clear mono rPET lids which contain a minimum of 30% recycled content. The new packaging enhances the salads' shelf presence, communicates the brand's values to consumers, and is also stackable for easy identification and engagement.	TRUE	TRUE	TRUE	FALSE	Coveris	Coveris Holdings S.A.	New sustainable packaging for Pollen + Grace's fresh salads	['322211 - Paperboard Container Manufacturing', '322212 - Paperboard Box Manufacturing', '322213 - Folding Paperboard Box Manufacturing', '322214 - Setup Paperboard Box Manufacturing']	FALSE
