title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Consumers say their environmental concerns are increasing due to extreme weather; study shows they're willing to ... - PR Newswire	https://news.google.com/rss/articles/CBMi2wFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2NvbnN1bWVycy1zYXktdGhlaXItZW52aXJvbm1lbnRhbC1jb25jZXJucy1hcmUtaW5jcmVhc2luZy1kdWUtdG8tZXh0cmVtZS13ZWF0aGVyLXN0dWR5LXNob3dzLXRoZXlyZS13aWxsaW5nLXRvLWNoYW5nZS1iZWhhdmlvci1wYXktMTItbW9yZS1mb3Itc3VzdGFpbmFibGUtcHJvZHVjdHMtMzAxOTg1MjMzLmh0bWzSAQA?oc=5	Over 60% of businesses are off-track to meet their sustainability goals. Consumers are becoming more conscious of sustainability and are willing to pay more for sustainable products, but they often face barriers such as high prices and a lack of trust in corporations. Companies need to focus on devising future-proof and flexible strategies, acknowledging a fragmented consumer base, testing and learning to determine what works, and getting out in front of regulations.	TRUE, The article discusses the need for green innovations to address environmental sustainability goals.	TRUE, The article discusses the need for both product and process innovation to achieve sustainability goals.	FALSE, The article does not describe a specific green product.	FALSE, The article does not describe a specific green process.	Bain & Company	Bain & Company	not identified	['541611', '541690', '541712', '541990']	FALSE, The article does not describe an example of greenwashing.
Philips and sustainability at COP28 - News - Philips	https://news.google.com/rss/articles/CBMiuAFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL3N0YW5kYXJkL25ld3MvYXJ0aWNsZXMvMjAyMy8yMDIzMTEzMC1jb3AyOC10ZWFtaW5nLXVwLWZvci1zdXN0YWluYWJsZS1hbmQtYWNjZXNzaWJsZS1oZWFsdGhjYXJlLXdpdGgtcGFydG5lcnMtYWNyb3NzLXRoZS12YWx1ZS1jaGFpbi5odG1s0gEA?oc=5	Robert Metzke, Global Head of Sustainability, spoke with us about Philips' continued efforts to embed sustainability and climate action in healthcare delivery. Philips has become the first health technology company to have its entire value-chain CO2 emissions reduction targets approved by the Science Based Targets initiative (SBTi). Underpinned by innovation, digitalization and collaboration, Philips’ efforts to drive sustainable healthcare are based on energy efficiency, resource efficiency and care pathway optimization.	TRUE - Philips develops a new model of production and consumption for its products and services, with an emphasis on circularity, resource efficiency, and the reduction of its carbon footprint and that of its customers.	TRUE - Philips has created new digital and circular health solutions that reduce healthcare’s carbon footprint and enable the delivery of quality care to those who need it, especially in medically underserved communities.	FALSE - Not enough information provided	TRUE - Philips builds renewable energy power purchase agreements (PPAs) through which they agreed to purchase the output of energy company Cero Generation’s new 70MW Pontinia agrivoltaic solar farm project in Lazio, Italy. The agricultural element of the project will also provide crop-growing experience and training to vulnerable and socially excluded people in the Lazio region.	Philips	Koninklijke Philips N.V.	Power purchase agreements (PPAs)	['334413 - Semiconductor and Related Device Manufacturing', '334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing', '339112 - Surgical and Medical Instrument Manufacturing', '541712 - Research and Development in the Physical, Engineering, and Life Sciences']	FALSE
Why Some Companies Are Ahead in the Race to Net Zero - BCG	https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvd2h5LXNvbWUtY29tcGFuaWVzLWFyZS1haGVhZC1pbi10aGUtcmFjZS10by1uZXQtemVyby1hbmQtcmVkdWNpbmctZW1zc2lvbnPSAQA?oc=5	Companies are facing challenges in reducing their emissions, with only about 14% reporting that they are reducing emissions in line with their ambitions. However, some companies are making progress by collaborating with suppliers and customers, calculating emissions at the product level, harnessing the power of digital technology, and viewing emissions-reporting regulations positively.	TRUE, The article describes the use of innovative emissions reduction strategies and technologies such as AI-powered tools, product-level assessments, and digital technology solutions.	TRUE, The article discusses the adoption of new or improved products or processes that differ significantly from the companies' previous offerings, such as Reckitt's reformulated Finish dishwashing products and Klöckner & Co's Nexigen PCF Algorithm and Nexigen Data Services.	TRUE, Several examples of green products are provided, such as Reckitt's Finish dishwashing products, which were reformulated to eliminate the need for prerinsing and save water.	TRUE, The article highlights Klöckner & Co's development of a proprietary Product Carbon Footprint (PCF) calculation engine, the Nexigen PCF Algorithm, which enables customers to see the carbon footprint of their past purchases and offers greener alternatives for future purchases.	Schneider Electric	Schneider Electric SE	Product Carbon Footprint (PCF) calculation engine, Nexigen PCF Algorithm	['335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '336411 - Electric Switchgear Manufacturing', '336412 - Electrical Connector Manufacturing', '336419 - Other Electrical Equipment Manufacturing']	FALSE, The article does not provide any evidence to suggest that the described innovations are examples of greenwashing.
Crocs is taking its used shoes back in 10 states. Here's why - GreenBiz	https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmdyZWVuYml6LmNvbS9hcnRpY2xlL2Nyb2NzLXRha2luZy1pdHMtdXNlZC1zaG9lcy1iYWNrLTEwLXN0YXRlcy1oZXJlcy13aHnSAQA?oc=5	Crocs is expanding its product take-back collection program for recycling into 10 U.S. states. They are focused on using more sustainable materials. They have committed to sourcing 50% of their resin from plant-based and recycled materials by 2030.	TRUE, Crocs' new collection program will explore new ways to reuse the material and is part of Crocs' larger commitment to circular design and production principles.	TRUE, Crocs’ new collection program is a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	TRUE, Crocs' clogs are made from Croslite, a proprietary resin designed for durability and sourced predominantly from fossil fuels. Crocs has committed to sourcing 50 percent of its Croslite from bio-based options by 2030.	TRUE, Crocs is increasing its use of recycled material. The company uses manufacturing scraps in 6.5 percent of its Croslite, according to the company’s 2022 ESG report.	Crocs	Crocs, Inc.	Product take-back and recycling program	["316214 - Women's Footwear Manufacturing", '316219 - Other Footwear Manufacturing', '561920 - Environmental Consulting Services', '562998 - All Other Miscellaneous Waste Management Services']	FALSE, Crocs is taking meaningful steps to reduce waste and emissions, and is not engaging in greenwashing.
Paul Dickinson: TIME100 Climate 2023 | TIME - TIME	https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vdGltZS5jb20vY29sbGVjdGlvbi90aW1lMTAwLWNsaW1hdGUvNjMzMzA1Mi9wYXVsLWRpY2tpbnNvbi_SAQA?oc=5	Paul Dickinson, founder of the Carbon Disclosure Project, believes governments need to launch public awareness campaigns about the severity of climate change and decarbonization efforts. He hopes to see a shift in advertising spending away from high-carbon products and services and towards more sustainable alternatives. Dickinson also emphasizes the importance of passing legislation to tax aircraft and ship fuels, and banning the advertising of high-carbon products.	TRUE. The article discusses the need for green innovation to address climate change, such as shifting advertising spend away from high-carbon products and services and towards sustainable alternatives.	FALSE. The article does not describe a specific product or process that meets the criteria to be a business innovation.	TRUE. The article mentions the potential of alternative proteins to undercut meat, and electric cars as cheaper, better products that make the right choice easy to make.	FALSE. The article does not describe a specific process that meets the criteria to be a green process.	Carbon Disclosure Project (CDP)	Carbon Disclosure Project	product or process not identified	['541990 - All Other Professional, Scientific, and Technical Services', '541611 - Administrative Management and General Management Consulting Services', '541620 - Environmental Consulting Services', '541690 - Other Management Consulting Services']	FALSE. The article does not provide any evidence of greenwashing.
Reach Retrofit Sustainability Goals by Partnering With an Innovative Utility Company - ARCHITECT Magazine	https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmFyY2hpdGVjdG1hZ2F6aW5lLmNvbS9EZXNpZ24vcmVhY2gtcmV0cm9maXQtc3VzdGFpbmFiaWxpdHktZ29hbHMtYnktcGFydG5lcmluZy13aXRoLWFuLWlubm92YXRpdmUtdXRpbGl0eS1jb21wYW55X2_SAQA?oc=5	Retrofitting older buildings to reduce carbon emissions is a challenge, but it can be made easier by partnering with a utility company that provides energy-saving upgrade assessments and rebates. Retrofitting can reduce water and energy usage, reduce the building's carbon footprint, and control humidity levels while meeting sustainability and benchmarking goals. The CARE Tool can help designers and owners assess whether reusing or building new is the best carbon strategy.	TRUE. The article states that "green innovation denotes any innovation that reduces negative environmental externalities of human activity, either by individuals or by organizations." Retrofitting older buildings to make them more energy-efficient reduces carbon emissions and is therefore a green innovation.	TRUE. The article states that "business innovation is defined as a new or improved product or business process (or combination thereof) that differs significantly from the firm's previous products or business processes." Retrofitting older buildings to make them more energy-efficient is a new or improved business process that differs significantly from the firm's previous business processes.	FALSE. The article does not describe a specific product, so it is not possible to determine whether it meets the criteria to be a green product.	TRUE. The article states that "green process' refers to a method or technique in manufacturing, production, or any other operational activity that minimizes environmental impacts and promotes sustainability." Retrofitting older buildings to make them more energy-efficient is a green process.	National Grid	National Grid plc	Retrofit energy-saving upgrades	['221111 - Hydroelectric Power Generation', '221112 - Fossil Fuel Electric Power Generation', '221113 - Nuclear Electric Power Generation', '221119 - Other Electric Power Generation']	FALSE. The article is not an example of greenwashing because it does not make any false or misleading statements about the environmental benefits of the product or process.
British Fashion's Environmental Gains Undone by Shopaholics – Mother Jones - Mother Jones	https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3Lm1vdGhlcmpvbmVzLmNvbS9lbnZpcm9ubWVudC8yMDIzLzExL2JyaXRpc2gtZmFzdC1mYXNoaW9uLWVudmlyb25tZW50YWwtcHJvZ3Jlc3Mv0gEA?oc=5	The fashion industry is trying to reduce its environmental impact, but progress is being undermined by the increasing production and consumption of clothing. A 12% reduction in the carbon intensity of clothing production and a 4% reduction in water use per metric ton were offset by a 13% increase in production volume. Wrap, a climate action NGO, is encouraging consumers to buy less and donate or recycle more clothing.	TRUE, the article describes innovations in the fashion industry that reduce environmental impact through decreased carbon emissions and water use.	TRUE, the article describes innovations in the fashion industry that reduce environmental impact through decreased carbon emissions and water use.	TRUE, the article describes innovations in the fashion industry that reduce environmental impact through decreased carbon emissions and water use.	TRUE, the article describes innovations in the fashion industry that reduce environmental impact through decreased carbon emissions and water use.	Wrap	Waste & Resources Action Programme	Textiles 2030	['313210: Broadwoven Fabric Mills', '313310: Textile Finishing Mills', '315220: Cut and Sew Apparel Manufacturing', '563110: Employment Placement Agencies']	FALSE, article does not describe any innovations as greenwashing
What impact do the Metaverse and Web3 have on the environment? - Telefónica	https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL3doYXQtaW1wYWN0LWRvLW1ldGF2ZXJzZS13ZWIzLWhhdmUtb24tZW52aXJvbm1lbnQv0gFsaHR0cHM6Ly93d3cudGVsZWZvbmljYS5jb20vZW4vY29tbXVuaWNhdGlvbi1yb29tL2Jsb2cvd2hhdC1pbXBhY3QtZG8tbWV0YXZlcnNlLXdlYjMtaGF2ZS1vbi1lbnZpcm9ubWVudC9hbXAv?oc=5	The Metaverse and Web3 have the potential to positively impact the environment by reducing travel-related greenhouse gas emissions and promoting sustainability through decentralization and transparency. Telefónica, through initiatives like MEI (Movistar Immersive Experience), Compensa tu Huella, and Celo Alliance for Prosperity, is actively leveraging these technologies to reduce its environmental footprint and promote greener practices.	TRUE	TRUE	TRUE	TRUE	Telefónica	Telefónica, S.A.	Telefónica's Metaverse and Web3 initiatives	['517110 - Wired Telecommunications Carriers', '519120 - Internet Service Providers', '519190 - Other Telecommunications', '541512 - Computer Systems Design and Related Services']	The article does not provide any evidence of greenwashing in the discussed innovations.
Fashion’s efforts to go green cancelled out by shopaholics - The Guardian	https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9mYXNoaW9uLzIwMjMvbm92LzA2L2Zhc2hpb25zLWVmZm9ydHMtZ3JlZW4tY2FuY2VsbGVkLXNob3BhaG9saWNzLXdyYXDSAWFodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vZmFzaGlvbi8yMDIzL25vdi8wNi9mYXNoaW9ucy1lZmZvcnRzLWdyZWVuLWNhbmNlbGxlZC1zaG9wYWhvbGljcy13cmFw?oc=5	The fashion industry is trying to reduce its environmental impact, but progress is being undermined by rising production. WRAP, a climate action NGO, reports that 130 brands and retailers have reduced the carbon intensity and water use of their clothing manufacture, but this has been negated by a 13% increase in production. WRAP's director of behaviour change and business programmes, Catherine David, says that consumers need to buy less clothing and that businesses need to design clothes that are more durable, recyclable, and made from recycled content.	TRUE. The article describes an innovation that contributes to environmental sustainability goals, such as reducing resource consumption by developing a circular economy, reducing harmful substances by using more recycled materials, and the protection of biological systems by using more sustainably sourced cotton.	TRUE. The article describes a new and improved business process that differs significantly from the firm's previous business processes and that has been brought into use in the firm. The process involves increasing the use of recycled materials, designing clothes for a longer life, and operating take-back schemes to collect and sell used textiles for reuse or recycling.	TRUE. The article describes a new or improved good that differs significantly from the firm’s previous goods and that has been introduced on the market. The product is made from more sustainably sourced cotton and recycled materials, and is designed to be more durable and recyclable.	TRUE. The article describes a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm. The process involves increasing the use of recycled materials, designing clothes for a longer life, and operating take-back schemes to collect and sell used textiles for reuse or recycling.	WRAP	Waste & Resources Action Programme	Textiles 2030	['313210 - Broadwoven Fabric Mills', '313310 - Textile and Fabric Finishing Mills', '315210 - Cut and Sew Apparel Manufacturing', '563920 - Waste Treatment and Disposal']	FALSE. The article does not provide any evidence that the described product or process innovation is an example of greenwashing.
Nestlé invests £7 million into new hard-to-recycle plastics plant - FoodNavigator.com	https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmZvb2RuYXZpZ2F0b3IuY29tL0FydGljbGUvMjAyMy8xMS8yOC9uZXN0bGUtaW52ZXN0cy03LW1pbGxpb24taW50by1uZXctaGFyZC10by1yZWN5Y2xlLXBsYXN0aWNzLXBsYW500gEA?oc=5	Nestlé is investing £7 million in Impact Recycling, a technology company that has developed a breakthrough plastic recycling tech that will be at the centre of the company’s new UK recycling plant. The plant is designed to process hard-to-recycle flexible plastics typically used in food packaging and will have the capacity to take 25,000 tonnes of flexible plastic. Nestlé has adopted a five-pillar strategy across three main areas as part of its waste reduction strategy: create less packaging, focus on reuse and refill, and create better packaging by using alternative materials to facilitate recycling.	TRUE, the article describes a new technology that will be used to recycle hard-to-recycle plastics, which is a green innovation because it reduces negative environmental externalities of human activity by reducing resource consumption through developing a circular economy.	TRUE, the article describes a new recycling plant that will use a new technology to recycle hard-to-recycle plastics, which is a business innovation because it is a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	FALSE, the article does not describe a new product.	TRUE, the article describes a new recycling process that will be used to recycle hard-to-recycle plastics, which is a green process because it is a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm and minimizes environmental impacts and promotes sustainability.	Nestlé	Nestlé S.A.	plastic recycling technology	['326199 - Other Plastics Product Manufacturing', '325998 - All Other Miscellaneous Plastics Product Manufacturing', '562112 - Solid Waste Collection', '562212 - Hazardous Waste Treatment and Disposal']	FALSE, the article does not describe a product or process innovation that is an example of greenwashing.
