title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
New Report Finds Retail Energy Key to an Affordable Clean Energy Transition - PR Newswire	https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25ldy1yZXBvcnQtZmluZHMtcmV0YWlsLWVuZXJneS1rZXktdG8tYW4tYWZmb3JkYWJsZS1jbGVhbi1lbmVyZ3ktdHJhbnNpdGlvbi0zMDE4Nzg0NzIuaHRtbNIBAA?oc=5	A new report finds that consumers in states with restructured energy markets are better off than states still holding onto the monopoly utility model. States that allow competition are also better positioned to support the transition to clean energy, consumer adoption of electric vehicles, and reduce carbon emissions without relying on ratepayer or taxpayer dollars. The report recommends removing barriers to competition and improving consumer protections to realize market benefits.	TRUE, the article describes retail energy choice in states as a green innovation because it allows consumers to choose from a variety of retail energy products that are designed to meet their energy cost management and non-price preferences, and creates the conditions to lower all energy costs in the state market over time.	TRUE, the article describes retail energy choice in states as a business innovation because it is a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	TRUE, the article describes retail energy products in states as green products because they are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	FALSE, the article does not provide a sufficient description of any processes to determine whether they meet the criteria to be green processes.	Retail Energy Advancement League (REAL)	Retail Energy Advancement League	retail energy choice	['221112 - Electric Power Generation', '221113 - Electric Power Transmission, Control, and Distribution', '221121 - Fossil Fuel Electric Power Generation', '221122 - Hydroelectric Power Generation']	FALSE, the article does not provide any evidence to suggest that retail energy choice in states is an example of greenwashing.
Hart Energy's 2023 ESG Awards: Cleaner, Safer, More Diverse - Hart Energy	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmhhcnRlbmVyZ3kuY29tL2V4Y2x1c2l2ZXMvaGFydC1lbmVyZ3lzLTIwMjMtZXNnLWF3YXJkcy1jbGVhbmVyLXNhZmVyLW1vcmUtZGl2ZXJzZS0yMDU3NznSAQA?oc=5	The article highlights companies and their efforts to reduce their environmental impact and improve their social and governance practices, with a focus on green innovation and business innovation.  The article includes examples of companies that are implementing green products, green processes, and business innovations, across both the public and private sectors of the energy industry supply chain. Several companies are recognized for their ESG efforts, including Pioneer Natural Resources, Talos Energy, PureWest Energy, Sentinel Peak Resources, Baker Hughes, ChampionX, Danos, Integrity BioChem, Archrock, Crestwood Equity Partners, Aris Water Solutions, and XRI Holdings.	TRUE, reducing emissions, improving the environmental impact of products and processes, and conserving resources.	TRUE, implementing new or improved products or processes that contribute to sustainability goals and differ significantly from previous practices.	TRUE, products that have been designed and manufactured with a focus on environmental sustainability and reduced negative environmental externalities.	TRUE, processes that are designed to minimize environmental impacts and promote sustainability.	Various companies are mentioned in the article.	Company names are not provided in the article.	Specific product or process names are not provided in the article.	211111 - Crude Petroleum Extraction, 211112 - Natural Gas Extraction, 221210 - Natural Gas Distribution, 486210 - Pipeline Transportation of Natural Gas, 562211 - Hazardous Waste Collection.	The article does not provide any examples of greenwashing.
Making Renewable, Infinitely Recyclable Plastics Using Bacteria – Berkeley Lab News Center - Lawrence Berkeley National Laboratory (.gov)	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vbmV3c2NlbnRlci5sYmwuZ292LzIwMjMvMDcvMjcvbWFraW5nLXJlbmV3YWJsZS1pbmZpbml0ZWx5LXJlY3ljbGFibGUtcGxhc3RpY3MtdXNpbmctYmFjdGVyaWEv0gEA?oc=5	Researchers engineered E. coli to turn sugar from plants into the raw materials for biorenewable plastics called PDKs, that can be efficiently recycled over and over again. Replacing petrochemicals with the bio alternative expanded the PDK’s working temperature, opening applications in the auto industry and beyond. With even modest improvements, using bio alternatives could be both greener and cheaper than petrochemicals in the near-term.	TRUE, the innovation described is a new type of plastic that can be infinitely recycled and is made from biorenewable materials.	TRUE, the innovation described is a new type of plastic that can be infinitely recycled and is made from biorenewable materials, which could be both greener and cheaper than traditional plastics.	TRUE, the innovation described is a new type of plastic that can be infinitely recycled and is made from biorenewable materials.	FALSE, the article does not describe a green process.	Lawrence Berkeley National Laboratory	Lawrence Berkeley National Laboratory	bio-based PDK plastics	['325211: Plastics Material and Resin Manufacturing', '541712: Research and Development in the Physical, Engineering, and Life Sciences', '326199: All Other Plastics Product Manufacturing', '541990: All Other Professional, Scientific, and Technical Services']	FALSE, the article does not describe an example of greenwashing.
Inside the 'supermarket of the future' promising to waste less energy and less food - FoodNavigator.com	https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5mb29kbmF2aWdhdG9yLmNvbS9BcnRpY2xlLzIwMjMvMDYvMzAvSW5zaWRlLXRoZS1zdXBlcm1hcmtldC1vZi10aGUtZnV0dXJlLXByb21pc2luZy10by13YXN0ZS1sZXNzLWVuZXJneS1hbmQtbGVzcy1mb29k0gEA?oc=5	1) Danfoss has opened a 1,500 sqm flagship store in Nordborg, Denmark, that runs off sustainable energy sources and reuses excess heat to cut heating costs by up to 90%.  2) The store is expected to be around 50% more energy efficient compared to a typical supermarket and will serve as a development center for testing new technology.  3) Danfoss hopes the store will inspire food retailers to move towards zero emissions supermarkets.	TRUE - The store is designed to be energy efficient and sustainable, using renewable energy sources, heat recovery, and other green technologies.	TRUE - The store is a new and improved business process for supermarkets, offering energy efficiency solutions and a development center for testing new technology.	TRUE - The store uses energy-efficient products, such as LED lighting and refrigeration systems that use natural refrigerants.	TRUE - The store uses green processes, such as heat recovery and solar power, to reduce its environmental impact.	Danfoss	Danfoss A/S	'Smart Store' supermarket	['452990 - All Other General Merchandise Stores', '445110 - Supermarkets and Other Grocery (except Convenience) Stores', '561730 - Data Processing, Hosting, and Related Services', '335312 - Industrial and Commercial Fan and Blower Manufacturing']	FALSE - The article does not provide any evidence that the store is an example of greenwashing.
New system design for PVT systems coupled with air-to-water reversible heat pump - pv magazine International	https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzA3LzEzL25ldy1zeXN0ZW0tZGVzaWduLWZvci1wdnQtc3lzdGVtcy1jb3VwbGVkLXdpdGgtYWlyLXRvLXdhdGVyLXJldmVyc2libGUtaGVhdC1wdW1wL9IBAA?oc=5	A new design for energy systems based on photovoltaic-thermal (PVT) panels integrated with an air-to-water heat pump via thermal storage tanks has been proposed by researchers at the University of Zaragoza in Spain. The system is intended to provide space heating, cooling, domestic hot water (DHW), and electricity to industrial buildings. The scientists tested the proposed system design over a 5-month period in a real system deployed at an industrial facility owned by Spanish PVT specialist Endef in Zaragoza.	TRUE. The proposed system is a green innovation because it contributes to environmental sustainability goals, such as reducing energy consumption, reducing harmful substances, and promoting the use of renewable resources.	TRUE. The proposed system is a business innovation because it is a new or improved product or business process that differs significantly from the firm's previous products or business processes and that has been introduced on the market or brought into use by the firm.	TRUE. The proposed system is a green product because it is a good or service that is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	TRUE. The proposed system is a green process because it is a method or technique in manufacturing, production, or any other operational activity that minimizes environmental impacts and promotes sustainability.	University of Zaragoza	University of Zaragoza	New design for energy systems based on photovoltaic-thermal (PVT) panels integrated with an air-to-water heat pump via thermal storage tanks	['221111 - Hydroelectric Power Generation', '221112 - Fossil Fuel Electric Power Generation', '221113 - Nuclear Electric Power Generation', '221119 - Other Electric Power Generation']	FALSE. There is no evidence to suggest that the described product or process innovation is an example of greenwashing.
4 technology trends driving sustainability in real estate - The Times of India	https://news.google.com/rss/articles/CBMicmh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2Jsb2dzL3ZhbnRhZ2UtcG9pbnQvNC10ZWNobm9sb2d5LXRyZW5kcy1kcml2aW5nLXN1c3RhaW5hYmlsaXR5LWluLXJlYWwtZXN0YXRlL9IBcmh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2Jsb2dzL3ZhbnRhZ2UtcG9pbnQvNC10ZWNobm9sb2d5LXRyZW5kcy1kcml2aW5nLXN1c3RhaW5hYmlsaXR5LWluLXJlYWwtZXN0YXRlLw?oc=5	Smart building systems optimize energy consumption, making infrastructure smart and secure. Renewable energy sources like solar power are being integrated into buildings, and green construction materials like cellulose insulation are becoming more popular. Artificial intelligence is also being utilized to improve building performance and reduce energy consumption.	TRUE, because the innovations described in the article contribute to environmental sustainability goals, such as reducing energy consumption and promoting the use of renewable energy sources.	TRUE, because the innovations described in the article are new or improved products or business processes that differ significantly from the company's previous products or business processes.	TRUE, because the products described in the article, such as cellulose insulation, are designed and manufactured to reduce their environmental impact throughout their life cycle.	TRUE, because the processes described in the article, such as AI-powered energy auditing tools and AI-driven waste management systems, are designed to minimize environmental impacts and promote sustainability.	company not identified	company not identified	smart building systems, renewable energy sources, green construction materials, AI-powered energy auditing tools, AI-driven waste management systems	['236220 - Commercial and Institutional Building Construction', '334413 - Semiconductor and Related Device Manufacturing', '541511 - Custom Computer Programming Services', '541512 - Computer Systems Design Services']	no evidence of greenwashing in the article
Breweries' leftovers brew up a storm: transforming waste into wealth - Innovation Origins	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vaW5ub3ZhdGlvbm9yaWdpbnMuY29tL2VuL2JyZXdlcmllcy1sZWZ0b3ZlcnMtYnJldy11cC1hLXN0b3JtLXRyYW5zZm9ybWluZy13YXN0ZS1pbnRvLXdlYWx0aC_SAQA?oc=5	Brewery waste, once considered a disposal problem, is now recognized as a valuable resource. Innovative approaches are transforming this waste into nutritious food, biofuel, bioplastics, and other valuable products, contributing to a circular economy and reducing environmental impact.	TRUE, the innovations described in the article contribute to environmental sustainability by reducing waste, conserving resources, and developing sustainable alternatives to traditional products and processes.	TRUE, the innovations described in the article involve new or improved products and processes that differ significantly from previous offerings and have been introduced to the market or brought into use by the company, such as edible fungi grown on brewery waste, protein-rich flour from spent yeast, and a process to convert brewery waste into valuable ingredients.	TRUE, the edible fungi grown on brewery waste, protein-rich flour from spent yeast, and bioplastics made from brewery waste all meet the criteria to be green products as they are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	TRUE, the process to convert brewery waste into high-value ingredients for the food, beverage, and cosmetics industries meets the criteria to be a green process as it minimizes environmental impacts and promotes sustainability by reducing waste, conserving natural resources, decreasing energy consumption, and limiting the release of harmful substances into the environment.	Yeasty	Yeasty SAS	protein-rich flour from spent yeast	['311222 - Malt Manufacturing', '312120 - Breweries', '311999 - All Other Food Manufacturing', '325412 - Pharmaceutical Preparation Manufacturing']	FALSE, the article does not provide any evidence of greenwashing.
Direct lithium extraction: The companies at play (part 2/2) - ShareCafe	https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnNoYXJlY2FmZS5jb20uYXUvMjAyMy8wNy8xNC9kaXJlY3QtbGl0aGl1bS1leHRyYWN0aW9uLXRoZS1jb21wYW5pZXMtYXQtcGxheS1wYXJ0LTItMi_SAQA?oc=5	1. Direct lithium extraction (DLE) is a technology used to extract lithium from brine without evaporation ponds, reducing environmental impact and water usage. 2. Several companies, including Lilac Solutions, EnergyX, and Sunresin New Materials, are developing and using DLE technologies to produce lithium in a more sustainable way. 3. DLE has the potential to alleviate a lithium supply crisis and contribute to the growing demand for lithium-ion batteries.	TRUE, DLE reduces environmental impact and water usage in lithium extraction.	TRUE, DLE is a new and improved process for extracting lithium that differs significantly from traditional methods.	TRUE, DLE produces a high-purity lithium product without the environmental impacts of traditional lithium mining.	TRUE, DLE uses less water and energy, and produces less waste, than traditional lithium mining processes.	company not identified	company not identified	direct lithium extraction (DLE)	['212399: All Other Nonmetallic Mineral Mining', '325188: Alkali and Chlorine Manufacturing', '333999: All Other Miscellaneous Fabricated Metal Product Manufacturing', '519190: Other Information Services']	This article does not describe an example of greenwashing.
Niger Delta Exploration & Production PLC to unveil new brand identity - TheCable	https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRoZWNhYmxlLm5nL25pZ2VyLWRlbHRhLWV4cGxvcmF0aW9uLXByb2R1Y3Rpb24tcGxjLXRvLXVudmVpbC1uZXctYnJhbmQtaWRlbnRpdHkv0gEA?oc=5	NDEP, a fully integrated energy group in Nigeria, plans to unveil a new brand identity on August 4, 2023. The company aims to better reflect its current and future portfolio, and its long-term strategy to become the leading African company delivering sustainable energy solutions that support economic growth. NDEP will continue to focus on the production and distribution of gas, which it sees as a pathway to net zero.	TRUE, NDEP's focus on the production and distribution of gas, which it sees as a pathway to net zero, meets the criteria to be green innovation.	FALSE, The article does not describe a specific product or process that meets the criteria to be a business innovation.	FALSE, The article does not describe a specific product that meets the criteria to be a green product.	FALSE, The article does not describe a specific process that meets the criteria to be a green process.	NDEP	Niger Delta Exploration & Production Plc	product or process not identified	['211111: Crude Petroleum and Natural Gas Extraction', '221210: Natural Gas Distribution', '562211: Hazardous Waste Treatment and Disposal', '562998: All Other Miscellaneous Waste Management Services']	FALSE, The article does not provide any evidence of greenwashing.
Exclusive: Anand Group opens new tech centre in Gurugram under Anevolve-Headspring JV - Autocar Professional	https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5hdXRvY2FycHJvLmluL25ld3MtbmF0aW9uYWwvZXhjbHVzaXZlLWFuYW5kLWdyb3VwLW9wZW5zLW5ldy10ZWNoLWNlbnRyZS1pbi1ndXJ1Z3JhbS11bmRlci1hbmV2b2x2ZS1oZWFkc3ByaW5nLWp2LTExNTk5MtIBiQFodHRwczovL3d3dy5hdXRvY2FycHJvLmluL25ld3MtbmF0aW9uYWwvZXhjbHVzaXZlLWFuYW5kLWdyb3VwLW9wZW5zLW5ldy10ZWNoLWNlbnRyZS1pbi1ndXJ1Z3JhbS11bmRlci1hbmV2b2x2ZS1oZWFkc3ByaW5nLWp2LTExNTk5Mj9hbXA9MQ?oc=5	Anand Group has established a technology centre in Gurugram, Haryana, India, for developing e-mobility products and technologies such as on-board chargers and BLDC controllers for two-, three- and four-wheeler EV applications. The R&D centre will develop on-board chargers and inverters for electric four-wheelers, chargers for electric two- and three-wheelers, as well as BLDC controllers.   The centre will employ skilled professionals and leverage in-house expertise in hardware, software, mechanics, and supply chain management, and integrate it with sophisticated tools to innovate new products.	TRUE. The article describes the development of a new technology, specifically on-board chargers, BLDC controllers, and invertors, for electric vehicles, which contributes to environmental sustainability goals by reducing emissions and promoting clean transportation.	TRUE. The article describes the development of new products and technologies for electric vehicles, which are new or improved products and processes that differ significantly from previous products or processes, and have been introduced to the market.	TRUE. The article describes the development of on-board chargers and inverters for electric vehicles, which are products that are designed and manufactured to reduce environmental impact throughout their life cycle.	FALSE. The article does not describe any new or improved processes for manufacturing or production.	Anevolve Headspring Engineering Centre (ANHS)	Anevolve Headspring Engineering Centre	On-board chargers, BLDC controllers, and invertors for electric vehicles	['336322 - Motor Vehicle Electrical and Electronic Equipment Manufacturing', '336340 - Other Motor Vehicle Parts Manufacturing', '336370 - Vehicular Lighting Equipment Manufacturing', '336399 - All Other Motor Vehicle Parts Manufacturing']	FALSE. The article does not describe any false or misleading statements about environmental benefits of products or practices.
