title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
How we’re helping - ExxonMobil	https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vY29ycG9yYXRlLmV4eG9ubW9iaWwuY29tL25ld3Mvdmlld3BvaW50cy9oZWxwaW5nLW1lZXQtdGhlLXBsYXN0aWMtd2FzdGUtY2hhbGxlbmdl0gEA?oc=5	ExxonMobil's President Karen McKee spoke about the need for cooperation between policymakers and industry to reduce plastic waste. McKee believes that plastics can be a part of a lower-waste, lower-carbon future if they are properly recycled and reused. ExxonMobil is investing in advanced recycling technology to help create a circular economy for plastics.	TRUE, because the article describes a new technology that reduces the environmental impact of plastic production.	TRUE, because the article describes a new advanced recycling technology that differs significantly from ExxonMobil's previous processes.	TRUE, because the article describes a new advanced recycling technology that helps create a circular economy for plastics.	TRUE, because the article describes a new advanced recycling technology that minimizes environmental impacts and promotes sustainability.	ExxonMobil	Exxon Mobil Corporation	Exxtend™ technology for advanced recycling	['325110 - Petrochemical Manufacturing', '325211 - Plastics Material and Resin Manufacturing', '326199 - Other Plastic Product Manufacturing', '562112 - Solid Waste Collection']	FALSE, because the article provides evidence of ExxonMobil's investment in advanced recycling technology to reduce plastic waste.
It's time for The Big Food Redesign Challenge! - ellenmacarthurfoundation.org	https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmVsbGVubWFjYXJ0aHVyZm91bmRhdGlvbi5vcmcvbmV3cy9pdHMtdGltZS1mb3ItdGhlLWJpZy1mb29kLXJlZGVzaWduLWNoYWxsZW5nZdIBAA?oc=5	The Big Food Redesign Challenge accelerates the transformation of the food system by applying Circular Design for Food to products. Participants will design new food products or redesign existing ones using circular design principles, meaning they are produced in a way that regenerates nature. Successful food product ideas will then be invited to go into production and made available in 2024.	TRUE, the Big Food Redesign Challenge focuses on applying circular design principles to food products, which can significantly reduce the negative impact of our food and could even create a system that is nature-positive.	TRUE, the Big Food Redesign Challenge supports the design of new food products or the redesign of existing ones, which are new or improved products or processes that differ significantly from the firm’s previous products or business processes.	TRUE, the Big Food Redesign Challenge participants are tasked with designing new food products – or redesigning existing ones – using circular design principles, meaning they are produced in a way that regenerates nature.	FALSE, the article describes a challenge to design new or improved food products, but it does not describe a new or improved business process.	Ellen MacArthur Foundation	Ellen MacArthur Foundation	new or redesigned food products using circular design principles	['311119 - Other Animal Food Manufacturing', '311221 - Soft Drink Manufacturing', '311225 - Canned Food Manufacturing', '311999 - All Other Food Manufacturing']	FALSE, the article does not provide an example of greenwashing.
UN offers 'roadmap' to reducing plastic pollution by 80% by 2040 - Fox Weather	https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmZveHdlYXRoZXIuY29tL2VhcnRoLXNwYWNlL3VuLXJlcG9ydC1wbGFzdGljLXBvbGx1dGlvbi1ieS0yMDQw0gFOaHR0cHM6Ly93d3cuZm94d2VhdGhlci5jb20vZWFydGgtc3BhY2UvdW4tcmVwb3J0LXBsYXN0aWMtcG9sbHV0aW9uLWJ5LTIwNDAuYW1w?oc=5	The UN Environment Programme (UNEP) recently released a report presenting a roadmap for achieving an 80% reduction in plastic pollution by 2040 through a shift to a circular economy. By embracing a circular economy model, the report estimates that $1.27 trillion in cost savings can be realized, with a further $3.25 trillion saved by avoiding environmental damage and litigation. Shifting to a circular economy would also have positive employment impacts, with an estimated 700,000 new jobs created by 2040, particularly in low-income countries.	TRUE.  The article describes a market shift to a circular economy model, which is an innovation that contributes to environmental sustainability goals, such as reducing the environmental impact of  and resource consumption from plastics.	TRUE.  The article describes a shift to a circular economy model as a new or improved business process that significantly differs from previous business processes.	TRUE. The article describes shifting market to a circular economy to include replacing products, such as plastic wrappers, with products made from alternative materials, such as paper or compostable materials.	TRUE. The article describes a shift to a circular economy to include promoting reusable options, such as refillable bottles and bulk dispensers. and taking measures to increase the share of economically recyclable plastics.	UNEP	United Nations Environment Programme	circular economy	['322110 - Plastics Material and Resin Manufacturing', '322210 - Plastics Pipe and Pipe Fitting Manufacturing', '326199 - Other Rubber Product Manufacturing', '562111 - Solid Waste Collection']	FALSE. Shifting to a circular economy model, as described in the article, is not an example of greenwashing because it involves legitimate changes to products and processes that reduce environmental impacts.
End-of-life Recycling in the Fashion Industry | BCG - BCG	https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvZW5kLW9mLWxpZmUtcmVjeWNsaW5nLWluLXRoZS1mYXNoaW9uLWluZHVzdHJ50gEA?oc=5	The fashion industry generates a significant amount of textile waste, and there are several gaps in the end-of-life value chain that prevent circularity. To address these challenges, the industry must mobilize demand for recycled output, adopt investment models that accelerate expansion, underpin recycling with sorting infrastructure and technology, maximize impact through concerted efforts, and build momentum by starting today. Companies with a clearly defined and well-executed circularity and sustainability agenda stand to win through incremental revenues, decreased costs, reduced reliance on virgin materials, improved supply-chain control, greater risk resilience, enhanced strategic positioning, and a more favorable brand perception.	TRUE - The article discusses several green innovations, such as closed-loop recycling technologies that can convert textile waste into fiber that can be used in new material production, and digital IDs that enable brands to remain connected to their consumers beyond the point of sale and generate future revenue streams by offering authentication and traceability.	TRUE - The article discusses several business innovations, such as resale-as-a-service (RaaS) partnerships that provide the backend infrastructure for brands' take-back programs, and digital IDs that enable brands to engage consumers via marketing and storytelling; educate them about the product’s origin, materials, and care; and enable them to eventually resell, repair, or recycle the product.	FALSE - The article does not describe any specific products that meet the criteria to be a green product.	TRUE - The article discusses several green processes, such as closed-loop recycling technologies that can convert textile waste into fiber that can be used in new material production, and digital IDs that enable brands to remain connected to their consumers beyond the point of sale and generate future revenue streams by offering authentication and traceability.	company not identified	company not identified	product or process not identified	['313210 - Broadwoven Fabric Mills', '314110 - Yarn Spinning Mills', '315210 - Cut and Sew Apparel Manufacturing', '424340 - Footwear Stores']	The article does not provide any examples of greenwashing.
Building a circular economy - CSIRO	https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LmNzaXJvLmF1L2VuL2Fib3V0L2NoYWxsZW5nZXMtbWlzc2lvbnMvQ2lyY3VsYXItRWNvbm9tedIBAA?oc=5	Research and innovation will inform Australia’s plan to support the target of tripling Australia’s circularity to contribute \$30b by 2030.  These shared goals will be achieved through a circular economy. New circular products from waste resources could provide export opportunities with the potential of a \$210 billion economic boost for Australia to 2050.	TRUE. The article describes the development of products, processes, and technologies to avoid waste, recover materials, and capture value through reuse, repurposing, recycling, and remanufacturing. This will decrease demand on resources and reduce impact to the environment.	TRUE. The article describes the development of products, processes, and technologies to avoid waste, recover materials, and capture value through reuse, repurposing, recycling, and remanufacturing. This will decrease demand on resources and reduce impact to the environment.	TRUE. The article describes the development of products, processes, and technologies to avoid waste, recover materials, and capture value through reuse, repurposing, recycling, and remanufacturing. This will decrease demand on resources and reduce impact to the environment.	TRUE. The article describes the development of products, processes, and technologies to avoid waste, recover materials, and capture value through reuse, repurposing, recycling, and remanufacturing. This will decrease demand on resources and reduce impact to the environment.	Company not identified	Company not identified	Product or process not identified	['325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing', '332999 - All Other Fabricated Metal Product Manufacturing', '333 - Machinery Manufacturing', '326211 - Plastics Bag and Pouch Manufacturing']	FALSE
Uzbekistan is stepping up efforts to use innovation as a driver for the circular economy transition - UNECE	https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdW5lY2Uub3JnL2NpcmN1bGFyLWVjb25vbXkvbmV3cy91emJla2lzdGFuLXN0ZXBwaW5nLWVmZm9ydHMtdXNlLWlubm92YXRpb24tZHJpdmVyLWNpcmN1bGFyLWVjb25vbXktdHJhbnNpdGlvbtIBAA?oc=5	The transition to a circular economy could create an estimated 4.5 trillion USD of global economic growth by 2030 while helping to restore natural systems. Innovation is a main facilitator of this transition, and Uzbekistan has recognized this link in its policy frameworks. Recent policy frameworks in Uzbekistan recognize this important link ; for example, circular economy indicators play a crucial role in the Strategy for the Transition of the Republic of Uzbekistan to a Green Economy (2019-2030). Meanwhile, the Strategy for Innovative Development of Uzbekistan (2022-2026) aims to create an innovation ecosystem that will connect industry, regions, and scientific/higher educational organizations for sustainable growth.	TRUE - The transition to a circular economy involves introducing new products, services, and production, business and marketing processes that can foster sustainable growth and solve the challenges posed by the circular transition, meeting the criteria for green innovation.	TRUE - The article describes the efforts of the Government of Uzbekistan to foster a culture of innovation in state-owned enterprises (SOEs) and start-ups, meeting the criteria for business innovation.	TRUE - Although specific products are not named in the article, the broader effort to transition to a circular economy generally involves the design, manufacture, and use of goods and services that significantly reduce their environmental impact throughout their life cycle, meeting the criteria for a green product	TRUE - Although specific processes are not named in the article, the broader effort to transition to a circular economy generally involves the use of methods or techniques in manufacturing, production, or any other operational activity that minimizes environmental impacts and promotes sustainability, meeting the criteria for a green process	company not identified	company not identified	product or process not identified	['325199 - All Other Basic Organic Chemical Manufacturing', '562998 - All Other Miscellaneous Waste Management Services', '562219 - Other Nonhazardous Waste Treatment and Disposal', '562119 - Solid Waste Collection']	There is no indication from the provided text that the described innovations are an example of greenwashing.
How the circular economy could change the bicycle industry | IAA MOBILITY - IAA Mobility	https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmlhYS1tb2JpbGl0eS5jb20vZW4vbmV3c3Jvb20vbmV3cy9jeWNsaW5nLW1pY3JvbW9iaWxpdHkvaG93LXRoZS1jaXJjdWxhci1lY29ub215LWNvdWxkLWNoYW5nZS10aGUtYmljeWNsZS1pbmR1c3RyedIBAA?oc=5	The lifecycle of a bicycle has a significant ecological footprint due to the extraction, production, transport, and final production of its 2,000+ parts. Most bicycles end up in the scrap yard because the bicycle industry primarily operates on a linear economic model. Transitioning to a circular economy, where materials are reused after their useful life, would be a solution to this problem.	TRUE. The article describes the environmental impacts of the bicycle industry and proposes a transition to a circular economy, which is a green innovation.	FALSE. The article mainly discusses the environmental impacts of bicycle production and disposal, but does not describe a new or improved product or process that meets the criteria to be a business innovation.	TRUE. The article implies that bicycles can be considered green products because they have a lower carbon footprint than cars.	FALSE. The article does not describe a specific green process.	Trek	Trek Bicycle Corporation	bicycle	['336991 - Motorcycle, Bicycle, and Parts Manufacturing', '566112 - Bicycle Shops', '811490 - Other Personal Services', '454312 - Used Car Dealers']	FALSE. The article does not provide any evidence to suggest that the company's sustainability report is an example of greenwashing.
May 2 - Ecology seeks comments on rule for recycled content in plastic packaging - Washington State Department of Ecology	https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vZWNvbG9neS53YS5nb3YvYWJvdXQtdXMvd2hvLXdlLWFyZS9uZXdzLzIwMjMvbWF5LTItZWNvbG9neS1zZWVrcy1jb21tZW50cy1vbi1ydWxlLWZvci1yZWN5Y2xlZNIBAA?oc=5	Washington's 2021 Plastics Law aims to reduce plastic waste by requiring producers of plastic products to use a minimum amount of recycled content. The law establishes increasing PCRC requirements over time for various product categories, including trash bags, beverage bottles, and personal care product containers. Ecology is seeking public input on a proposed rule that outlines the agency's oversight and enforcement procedures for the PCRC portions of the law.	TRUE. The article describes a law that aims to reduce plastic waste by requiring producers of plastic products to use a minimum amount of recycled content. The use of recycled materials in the production of new products can reduce greenhouse gas emissions and conserve natural resources, aligning with the goals of green innovation.	FALSE. The article does not describe a specific product or process innovation that meets the criteria for business innovation, which is defined as a new or improved offering that differs significantly from a company's previous products or processes.	TRUE. The article describes a law that requires producers of plastic products to use a minimum amount of recycled content, thereby promoting the use of green products that reduce environmental impact and conserve resources.	FALSE. The article does not describe a specific process innovation that meets the criteria for a green process, which is defined as a new or improved method that minimizes environmental impacts and promotes sustainability.	Ecology	Washington State Department of Ecology	2021 Plastics Law	['326199 - All Other Plastics Product Manufacturing', '562998 - All Other Miscellaneous Waste Recycling', '325211 - Plastics Bottle Manufacturing', '325998 - All Other Miscellaneous Plastics Product Manufacturing']	FALSE. The article does not indicate that the product or process innovation is an example of greenwashing, which refers to deceptive marketing practices that exaggerate or fabricate environmental benefits.
In focus: eBay - M&G	https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm1hbmRnLmNvbS9pbnZlc3RtZW50cy9wcm9mZXNzaW9uYWwtaW52ZXN0b3IvZW4tZ2IvaW5zaWdodHMvc3BvdGxpZ2h0L3Bvc2l0aXZlLWltcGFjdC1mdW5kL2ViYXnSAQA?oc=5	eBay is a large online marketplace that primarily focuses on the sale of used, refurbished, and out-of-season items, rather than new products. By promoting re-commerce, eBay makes a positive impact through its contribution to the circular economy, which involves re-using and recycling the products already in the economic system. The company collects impact data and produces an annual impact report covering its impact and sustainability priorities.	{'answer': True, 'explanation': "eBay's business model centers around 're-commerce' – the sale of used, refurbished and out-of-season items – which reduces negative environmental externalities by avoiding the extraction of new materials, the energy-intensive fabrication of these materials, and the premature disposal of products in landfills."}	{'answer': True, 'explanation': "eBay's business model, which focuses on re-commerce, is a new or improved business process that differs significantly from the firm's previous business processes and that has been brought into use in the firm."}	{'answer': True, 'explanation': "The products sold on eBay's platform are primarily used, refurbished, and non-new products, which are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle."}	{'answer': False, 'explanation': 'The article does not describe a specific green process implemented by eBay.'}	eBay	eBay Inc.	re-commerce	['454110 - Electronic Shopping and Mail-Order Houses', '532120 - Vending Machine Operators', '533110 - Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)', '561990 - All Other Support Services']	{'answer': 'The article does not provide evidence of greenwashing.'}
We need a clear strategy for a circular economy - The Business Standard	https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRic25ld3MubmV0L3Rob3VnaHRzL3dlLW5lZWQtY2xlYXItc3RyYXRlZ3ktY2lyY3VsYXItZWNvbm9teS02MzE0OTTSAVNodHRwczovL3d3dy50YnNuZXdzLm5ldC90aG91Z2h0cy93ZS1uZWVkLWNsZWFyLXN0cmF0ZWd5LWNpcmN1bGFyLWVjb25vbXktNjMxNDk0P2FtcA?oc=5	This article discusses the concept of a circular economy, where products are designed and manufactured in a way that minimizes environmental impact and promotes sustainability. The article mentions several examples of circular economy initiatives in Bangladesh, including sustainable textile production and waste management programs. It also highlights the potential of a circular economy to create new jobs and contribute to economic growth.	TRUE, the article describes circular economy initiatives that promote sustainability and reduce environmental impact.	TRUE, the article mentions sustainable textile production and waste management programs that involve new or improved products and processes.	TRUE, the article mentions sustainable textile production which involves the use of recycled materials and sustainable production practices.	TRUE, the article mentions waste management programs that involve new or improved processes to reduce waste and promote recycling.	company not identified	None	product or process not identified	['313223 - Textile and Fabric Finishing and Fabric Coating Mills', '314110 - Yarn Spinning Mills', '322110 - Pulp, Paper, and Paperboard Mills', '562112 - Solid Waste Collection']	The article does not provide any examples of greenwashing.
