title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Philips and sustainability at COP28 - News - Philips	https://news.google.com/rss/articles/CBMiuAFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL3N0YW5kYXJkL25ld3MvYXJ0aWNsZXMvMjAyMy8yMDIzMTEzMC1jb3AyOC10ZWFtaW5nLXVwLWZvci1zdXN0YWluYWJsZS1hbmQtYWNjZXNzaWJsZS1oZWFsdGhjYXJlLXdpdGgtcGFydG5lcnMtYWNyb3NzLXRoZS12YWx1ZS1jaGFpbi5odG1s0gEA?oc=5	Philips has set targets to reduce emissions approved by the Science Based Targets initiative (SBTi), including Scope 3 emissions. The company is working to reduce indirect emissions caused by the production and transportation of goods and services purchased by hospitals. Philips is also focusing on energy efficiency, resource efficiency, and care pathway optimization to improve sustainability in healthcare.	TRUE, Philips' efforts to drive energy efficiency, resource efficiency and care pathway optimization are all examples of green innovation as they all contribute to environmental sustainability.	TRUE, Philips' work to reduce indirect emissions caused by the production and transportation of goods and services purchased by hospitals is a business process innovation as it is a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	FALSE, The article does not describe any new or improved products with significantly different characteristics than previous products	TRUE, Philips' work to reduce indirect emissions caused by the production and transportation of goods and services purchased by hospitals is an example of a green process as it reduces negative environmental externalities by reducing energy consumption and emissions.	Philips	Koninklijke Philips N.V.	Philips' work to reduce indirect emissions caused by the production and transportation of goods and services purchased by hospitals	['339112 - Surgical and Medical Instrument Manufacturing', '334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing', '541922 - Home Health Equipment Rental', '621910 - Medical Laboratories']	FALSE, The described product or process innovation is not an example of greenwashing as it is not making false or misleading statements about the environmental benefits of a product or practice.
IBM Furthers Commitment to Climate Action Through New Sustainability Projects and Free Training in Green and ... - PR Newswire	https://news.google.com/rss/articles/CBMi0QFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2libS1mdXJ0aGVycy1jb21taXRtZW50LXRvLWNsaW1hdGUtYWN0aW9uLXRocm91Z2gtbmV3LXN1c3RhaW5hYmlsaXR5LXByb2plY3RzLWFuZC1mcmVlLXRyYWluaW5nLWluLWdyZWVuLWFuZC10ZWNobm9sb2d5LXNraWxscy1mb3ItdnVsbmVyYWJsZS1jb21tdW5pdGllcy0zMDE5ODk5NzEuaHRtbNIBAA?oc=5	IBM is expanding its Sustainability Accelerator program to include projects focused on water management solutions. The company is also launching a roadmap of sustainability skills courses through IBM SkillsBuild to address the growing skills gap in this area. A new report from IBM and Morning Consult highlights the need for sustainability skills in the workforce, with 71% of business leaders expecting to emphasize these skills in hiring within the next two years.	TRUE. The new environmental initiatives and training programs announced by IBM are green innovations because they contribute to the environmental sustainability goals of reducing environmental impact, conserving natural resources, and reducing the use of toxic substances.	TRUE. The new roadmap of sustainability skills courses through IBM SkillsBuild is a business innovation because it is a new and improved educational offering that differs significantly from the firm's previous educational offerings. It is designed to address the market need for green and technology skills and to help individuals develop the skills needed for the green economy.	FALSE. The article does not describe a specific green product.	FALSE. The article does not describe a specific green process.	IBM	International Business Machines Corporation	Sustainability Accelerator program, SkillsBuild	['541511, Custom Computer Programming Services', '541512, Computer Systems Design Services', '541513, Computer Facilities Management Services', '611420, Computer Training']	FALSE. The article does not provide any indication that the described product or process innovation is an example of greenwashing.
Sonos Reports Progress Made Against Climate Action Plan, Showcases Commitment to Product Longevity and ... - Yahoo Finance	https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zb25vcy1yZXBvcnRzLXByb2dyZXNzLW1hZGUtYWdhaW5zdC0xNDAwMDAwMDkuaHRtbNIBAA?oc=5	Sonos released its 2023 Listen Better Report outlining the company's environmental, social, and governance (ESG) efforts. The report highlights progress on Sonos' Climate Action Plan, which aims to drive the company to carbon neutrality by 2030 and net zero by 2040. Sonos introduced three new products which incorporate recycled materials and sustainable packaging.	TRUE, Sonos' Climate Action Plan and the release of new products that incorporate recycled materials and sustainable packaging demonstrate a commitment to environmental sustainability.	TRUE, The release of new products with improved sound quality and features, such as the Sonos Era 100 and Sonos Era 300 speakers, and the Sonos Move 2 portable speaker, can be considered business innovations.	TRUE, The Sonos Era 100 and Sonos Era 300 speakers and the Sonos Move 2 portable speaker incorporate recycled materials and sustainable packaging, making them green products.	TRUE, Sonos' efforts to reduce idle power consumption in its new products, use Forest Stewardship Council certified paper, recyclable plant-based fibers, and new recycled clip mechanisms in packaging are examples of green processes.	Sonos	Sonos, Inc.	Sonos Era 100 and Sonos Era 300 speakers, Sonos Move 2 portable speaker	334310 - Audio and Video Equipment Manufacturing 335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing 561990 - All Other Support Services 423940 - Sporting and Recreational Goods and Supplies Merchant Wholesalers	FALSE, Sonos' efforts to reduce idle power consumption, incorporate recycled materials and sustainable packaging, and support environmental organizations do not appear to be examples of greenwashing.
Lilly to expand injectable manufacturing capacity with planned $2.5 billion site in Germany | Eli Lilly and Company - Investors | Eli Lilly and Company	https://news.google.com/rss/articles/CBMid2h0dHBzOi8vaW52ZXN0b3IubGlsbHkuY29tL25ld3MtcmVsZWFzZXMvbmV3cy1yZWxlYXNlLWRldGFpbHMvbGlsbHktZXhwYW5kLWluamVjdGFibGUtbWFudWZhY3R1cmluZy1jYXBhY2l0eS1wbGFubmVkLTI10gEA?oc=5	Eli Lilly and Company is planning to invest $2.5 billion to build a new manufacturing site in Alzey, Germany. The site will produce injectable products and devices, and is expected to create up to 1,000 jobs. The company is also investing up to $100 million in the German early-stage life sciences ecosystem.	TRUE	TRUE	FALSE	FALSE	Eli Lilly and Company	Eli Lilly and Company	Injectable products and devices	['325411 Medicinal and Botanical Manufacturing: 90%', '339113 Surgical and Medical Instrument Manufacturing: 5%', '541710 Research and Development in the Physical, Engineering, and Life Sciences: 3%', '541990 All Other Professional, Scientific, and Technical Services: 2%']	FALSE
Your trash deserves better. These three cases show what’s possible. - Rocky Mountain Institute	https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vcm1pLm9yZy95b3VyLXRyYXNoLWRlc2VydmVzLWJldHRlci10aGVzZS10aHJlZS1jYXNlcy1zaG93LXdoYXRzLXBvc3NpYmxlL9IBAA?oc=5	Landfills are a major source of methane emissions, but there are many policies and programs that can reduce these emissions while delivering powerful co-benefits. The article highlights three case studies: the state of Maryland, the city of Austin, Texas, and Sierra Nevada Brewing Company. These case studies illustrate how upstream and downstream waste management strategies can be implemented to reduce organic waste disposal in landfills and promote sustainable materials management.	TRUE, the article describes several green innovations, such as Maryland's organics recycling law, Austin's universal recycling ordinance, and Sierra Nevada Brewing Company's use of spent grain and spent yeast as animal feed and in an on-site anaerobic digester.	TRUE, the article describes several business innovations, such as Sierra Nevada Brewing Company's use of an industrial on-site composter to process food waste, landscaping debris, and small amounts of hops and spent grain, and their partnership with 530 Food Rescue to facilitate food donations.	TRUE, the article describes several green products, such as the compost produced by Sierra Nevada Brewing Company's on-site composter, which is used for agricultural purposes on-site, growing produce, herbs, hops, and barley.	TRUE, the article describes several green processes, such as Sierra Nevada Brewing Company's anaerobic digestion of spent yeast at its North Carolina facility, which produces biogas that is used in boilers and microturbines, covering about 8 percent of total electricity needs.	Sierra Nevada Brewing Company	Sierra Nevada Brewing Co.	on-site composter	['312120 - Breweries', '562112 - Solid Waste Collection', '562212 - Solid Waste Landfill', '562998 - All Other Miscellaneous Waste Management Services']	FALSE, the article does not provide any evidence that the described product or process innovation is an example of greenwashing.
Mars reuses old iconic adverts to raise consumer awareness of climate action - ConfectioneryNews.com	https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5jb25mZWN0aW9uZXJ5bmV3cy5jb20vQXJ0aWNsZS8yMDIzLzExLzI5L21hcnMtcmV1c2VzLW9sZC1pY29uaWMtYWR2ZXJ0cy10by1yYWlzZS1jb25zdW1lci1hd2FyZW5lc3Mtb2YtY2xpbWF0ZS1hY3Rpb27SAQA?oc=5	Mars, Incorporated is launching a new advertising campaign called "Healthy Planet Productions" to promote its sustainability efforts. The campaign will feature "reused" advertisements that have been repurposed from existing content to reduce production emissions. Mars is also working to reduce carbon emissions across its entire value chain, with a goal of achieving Net Zero by 2050.	TRUE, the campaign promotes sustainability and reduces carbon emissions.	TRUE, the campaign uses "reused" advertisements, which is a new and improved way to advertise that reduces production emissions.	FALSE, the article does not describe a specific green product.	TRUE, the campaign uses "reused" advertisements, which is a new and improved way to advertise that reduces production emissions.	Mars, Incorporated	Mars, Incorporated	"reused" advertisements	['311999: All Other Food Manufacturing', '311211: Flour Milling', '311311: Sugarcane Mills', '311411: Animal (except Poultry) Slaughtering']	FALSE, the campaign is not an example of greenwashing because it is based on real sustainability efforts.
Fashion’s efforts to go green cancelled out by shopaholics - The Guardian	https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9mYXNoaW9uLzIwMjMvbm92LzA2L2Zhc2hpb25zLWVmZm9ydHMtZ3JlZW4tY2FuY2VsbGVkLXNob3BhaG9saWNzLXdyYXDSAWFodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vZmFzaGlvbi8yMDIzL25vdi8wNi9mYXNoaW9ucy1lZmZvcnRzLWdyZWVuLWNhbmNlbGxlZC1zaG9wYWhvbGljcy13cmFw?oc=5	The increasing production of new clothing is undermining efforts to reduce the fashion industry's environmental impact. While companies have made progress in reducing the carbon intensity and water use of their clothing manufacture, these gains are being canceled out by rising production. Consumers need to buy less and wear clothes longer.	FALSE	FALSE	FALSE	FALSE	Wrap	Waste & Resources Action Programme	Textiles 2030	['313111 - Yarn Spinning Mills', '313112 - Yarn Texturizing, Throwing, and Twisting Mills', '313210 - Broadwoven Fabric Mills', '313221 - Narrow Fabric Mills']	The article does not provide enough information to determine whether the product or process innovation is an example of greenwashing.
British Fashion's Environmental Gains Undone by Shopaholics – Mother Jones - Mother Jones	https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3Lm1vdGhlcmpvbmVzLmNvbS9lbnZpcm9ubWVudC8yMDIzLzExL2JyaXRpc2gtZmFzdC1mYXNoaW9uLWVudmlyb25tZW50YWwtcHJvZ3Jlc3Mv0gEA?oc=5	A fashion industry push to reduce the environmental impact of clothing is being undermined by an ongoing addiction to buying new clothes, with the average British person buying 28 items every year. Companies have reduced the carbon intensity and water used in clothing manufacture, but this is negated by a 13 percent increase in the volume of textiles produced and sold. Consumers have a role to play in reducing the environmental impact of fashion by buying less and wearing clothes longer.	TRUE. The article describes business process innovations by companies who have implemented waste reduction, water conservation, and energy efficiency practices into their production processes, which meet the criteria to be considered green innovations.	TRUE. The article describes business product innovations, such as increased use of recycled polyester and polyamide, which meet the criteria to be considered business innovations.	FALSE. The article does not describe any specific green products.	TRUE. The article describes business process innovations by companies who have implemented waste reduction, water conservation, and energy efficiency practices into their production processes, which meet the criteria to be considered green processes.	Wrap	Waste & Resources Action Programme	Textiles 2030	['313221 Narrow Fabric Mills', '313222 Broadwoven Fabric Mills', '313230 Textile Finishing Mills', '314110 Carpet and Rug Mills']	FALSE. The article does not provide any evidence of greenwashing.
The A List: Cities taking climate action highlighted by CDP - CityMetric	https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vY2l0eW1vbml0b3IuYWkvc3VzdGFpbmFiaWxpdHkvY2RwLWxhdW5jaGVzLWNpdGllcy1hLWxpc3QtY2xpbWF0ZS1hY3Rpb27SAQA?oc=5	119 cities worldwide have been recognized for their leadership in climate change initiatives, according to the sixth annual Cities A List published by CDP, a non-profit organization running the world’s environmental disclosure system.  The top-ranking cities are not merely symbolic in their commitment but are actively implementing measures to address climate change, such as investing in renewable energy and electric vehicles, improving waste management, and restoring natural ecosystems.  CDP’s analysis reveals that A List cities report four times as many mitigation and adaptation actions compared with their counterparts not on the list.	TRUE, the article describes several examples of green innovations, such as renewable energy projects, electric buses, and green roofs.	TRUE, the article describes several examples of business innovations, such as digital twins for identifying vulnerable areas and implementing measures against heat stress and flooding, and living roofs on bus shelters made of recycled materials and planted with native wildflowers.	TRUE, the article describes several examples of green products, such as electric buses, and living roofs on bus shelters made of recycled materials and planted with native wildflowers.	TRUE, the article describes several examples of green processes, such as recycling wastewater for irrigation and installing energy-efficient lighting.	CDP	CDP Worldwide	Not applicable	['561422 - Solid Waste Collection', '562112 - Solid Waste Landfill', '811310 - Commercial and Institutional Building Operation Services', '562211 - Hazardous Waste Treatment and Disposal']	No evidence of greenwashing in the article.
How carbon markets should evolve to meet net-zero ambitions - Deloitte	https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dzIuZGVsb2l0dGUuY29tL3hlL2VuL2luc2lnaHRzL2luZHVzdHJ5L2ZpbmFuY2lhbC1zZXJ2aWNlcy9ob3ctdG8tZXZvbHZlLWNhcmJvbi1tYXJrZXRzLWZvci1kZWNhcmJvbml6YXRpb24tdG8tbmV0LXplcm8uaHRtbNIBAA?oc=5	Several countries and states have implemented compliance carbon markets that have been successful in reducing emissions. Linking these markets can increase their effectiveness by expanding their scope and enabling progress in local jurisdictions as well as leading to price convergence. The integration of these markets can be achieved through direct or indirect linkages, and may be easier to establish between countries with similar environmental goals, economic backgrounds, and histories of mutually beneficial trade agreements.	FALSE. The article discusses green products and processes, but does not describe a green innovation.	TRUE. The article describes the implementation of business process innovations in the form of linking compliance carbon markets. These linkages can lead to price convergence, reduce the overall cost of emissions, and prompt countries to set more ambitious climate targets.	FALSE. The article describes a green process, but does not describe a green product.	TRUE. The article describes the implementation of a green process in the form of linking compliance carbon markets. These linkages can reduce the overall cost of emissions and prompt countries to set more ambitious climate targets.	company not identified	company not identified	compliance carbon markets	['561611 - Administrative Management and General Management Consulting Services', '541611 - Administrative Management and General Management Consulting Services', '561110 - Office Administrative Services', '541110 - Offices of Lawyers']	FALSE. The article does not describe an example of greenwashing.
