title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
World Energy and World Fuel Services extend partnership with a six-year, up to 27 million-gallon purchasing agreement - PR Newswire	https://news.google.com/rss/articles/CBMirAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dvcmxkLWVuZXJneS1hbmQtd29ybGQtZnVlbC1zZXJ2aWNlcy1leHRlbmQtcGFydG5lcnNoaXAtd2l0aC1hLXNpeC15ZWFyLXVwLXRvLTI3LW1pbGxpb24tZ2FsbG9uLXB1cmNoYXNpbmctYWdyZWVtZW50LTMwMTgyMjMxNC5odG1s0gEA?oc=5	World Energy, a sustainable aviation fuel (SAF) producer, and World Fuel Services have signed a six-year agreement to deliver 27 million gallons of SAF, reducing air travel emissions by 200,000 metric tonnes. World Energy's SAF is produced in the United States using renewable feedstocks and is certified by the Roundtable on Sustainable Biomaterials (RSB).  The partnership between World Energy and World Fuel Services demonstrates the growing demand for SAF as the aviation industry works to decarbonize its operations. SAF can significantly reduce greenhouse gas emissions compared to traditional jet fuel, and it is expected to play a key role in the industry's efforts to achieve net-zero emissions by 2050.	TRUE. The article describes a contract for sustainable aviation fuel (SAF), which is an innovation that contributes to environmental sustainability goals by reducing greenhouse gas emissions from air travel.	TRUE. The article describes a new six-year agreement between two companies, which is a new business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	TRUE. The article describes sustainable aviation fuel (SAF), which is a green product because it is a new or improved product that is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	FALSE. The article describes a contract for sustainable aviation fuel (SAF), which is a green product, but it does not describe a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	World Energy	World Energy LLC	sustainable aviation fuel (SAF)	['324110 - Petroleum Refineries', '541330 - Engineering Services', '541690 - Other Scientific and Technical Consulting Services', '488190 - Other Support Activities for Air Transportation']	FALSE. The article describes a genuine green innovation and business innovation, and there is no evidence of greenwashing.
Oil giant Shell to buy power from New Mexico wind farm amid transition to renewable energy - Carlsbad Current Argus	https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5jdXJyZW50YXJndXMuY29tL3N0b3J5L25ld3MvMjAyMy8wNS8xNi9vaWwtZ2FzLWdpYW50LXNoZWxsLWVuZXJneS1idXktcG93ZXItbmV3LW1leGljby13aW5kLWZhcm0tcGF0dGVybi1zdW56aWEtcmVuZXdhYmxlLWNsaW1hdGUtY2hhbmdlLzcwMjE4NjI2MDA3L9IBAA?oc=5	Shell Energy will buy renewable power from the SunZia wind farm, a 3500-megawatt wind energy project in New Mexico, part of Shell's transition to increasing its renewable power output. The University of California also signed long-term power purchase agreements with the wind farm, in line with the university's goal to reduce pollution. The project will bring $20.5 billion in total economic benefit to the region, including $1.3 billion in fiscal impacts for local governments, community organizations, and schools.	TRUE	TRUE	TRUE	TRUE	Shell Energy	Shell Energy North America	SunZia Wind project	['221112 - Fossil Fuel Electric Power Generation', '221113 - Nuclear Electric Power Generation', '221119 - Other Electric Power Generation', '221121 - Electric Bulk Power Transmission and Control']	FALSE
Danish Wind Pioneer Keeps Battling Climate Change - The New York Times	https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDUvMDMvYnVzaW5lc3MvZW5lcmd5LWVudmlyb25tZW50L2Rlbm1hcmstd2luZC1wb3dlci1zdGllc2RhbC5odG1s0gEA?oc=5	The wind power industry was largely born in Jutland, Denmark in response to the 1973 oil embargo. Danish inventor Henrik Stiesdal is widely considered a pioneer in the field, holding about a thousand patents related to wind turbine design. Stiesdal co-designed an innovative three-bladed turbine that set the stage for the multibillion-dollar global industry we know today.	TRUE - The wind turbine innovations described in the article contribute to environmental sustainability goals by generating electricity without putting greenhouse gases into the air.	TRUE - The article describes a new and improved product (three-bladed wind turbine) that differs significantly from the firm's previous products and has been introduced on the market.	TRUE - The three-bladed wind turbine described in the article is a green product because it is designed to generate electricity without putting greenhouse gasses into the air and without the use of fossil fuels.	FALSE - The article does not describe a specific green process.	company not identified	company not identified	three-bladed wind turbine	['333611 - Turbine and Turbine Generator Set Units Manufacturing', '335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '336411 - Aircraft Manufacturing', '541330 - Engineering Services']	FALSE - The article does not provide any evidence that the described product or process innovation is an example of greenwashing.
Sustainable Water Solutions Generate Energy With New Tech for Control Valves - Pumps & Systems Magazine	https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnB1bXBzYW5kc3lzdGVtcy5jb20vc3VzdGFpbmFibGUtd2F0ZXItc29sdXRpb25zLWdlbmVyYXRlLWVuZXJneS1uZXctdGVjaC1jb250cm9sLXZhbHZlc9IBAA?oc=5	The article discusses the problem of power outages and water shortages, and how they can be addressed by investing in energy recovery systems. These systems can generate renewable energy, reduce water loss, and provide real-time data on flow and pressure, which can help utilities identify problems before they occur. The article also mentions that federal funding is available for water utilities that are focused on decarbonizing.	TRUE. The energy recovery system described in the article is a green innovation because it reduces carbon emissions, conserves water, and generates renewable energy.	TRUE. The energy recovery system described in the article is a business innovation because it is a new and improved product that differs significantly from the company's previous products.	TRUE. The energy recovery system described in the article is a green product because it is designed to reduce environmental impact throughout its life cycle.	TRUE. The energy recovery system described in the article is a green process because it minimizes environmental impacts and promotes sustainability.	Hillsboro Public Utility District (PUD)	Hillsboro Public Utility District	Energy recovery system	['221310 - Water Supply and Irrigation Systems', '333999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '541330 - Engineering Services', '541712 - Research and Development in the Physical, Engineering, and Life Sciences']	FALSE. The article does not provide any evidence that the energy recovery system described is an example of greenwashing.
We Have Set a Great Big Goal: Nothing. - Honda Newsroom	https://news.google.com/rss/articles/CBMihAFodHRwczovL2hvbmRhbmV3cy5jb20vZW4tVVMvcmVsZWFzZXMvcmVsZWFzZS0yOGEwNDE4ZWI5Zjk2YzI1MDJjNmI5OTQxNzAxNzZjZS1vdXItcGVyc3BlY3RpdmUtd2UtaGF2ZS1hLXNldC1hLWdyZWF0LWJpZy1nb2FsLW5vdGhpbmfSAQA?oc=5	Honda recently took three big steps within a single week in North America that illustrate their commitment to achieving their global goal of carbon neutrality – net zero emissions – for all products and corporate activities by 2050: They broke ground on a new joint venture EV battery plant in Ohio with LG Energy Solution; announced a basic agreement with U.S.-based Ascend Elements, Inc., to collaborate toward their goal of achieving a stable supply of recycled lithium-ion battery materials necessary for their future EVs in North America; and began demonstration operation of a stationary fuel cell power station at their headquarters in California that provides zero emission backup power. Their Triple Action to Zero approach involves using clean energy along with reusing and recycling all of the materials in a product they make, so they will no longer have to dig holes in the ground for finite materials and energy sources or bury spent materials in a hole in the ground at the end of their usable life.	TRUE, Honda aims to use hydrogen fuel cell technology to decarbonize society and reduce emissions in large mobility vehicles like commercial trucks and in power sources for large infrastructure.	TRUE, Honda's new stationary fuel cell power station is a green business innovation because it provides zero emission backup power using recycled fuel cell stacks from previously leased Honda Clarity Fuel Cell Electric Vehicles.	TRUE, Honda's new stationary fuel cell power station is a green product because it utilizes hydrogen fuel cells to offer a promising future for clean, reliable and high-quality electricity, especially when operating on "green hydrogen," produced using renewable resources	TRUE, Honda's Triple Action to Zero approach is a green process because it involves reusing and recycling all of the materials in a product they make, so they will no longer have to dig holes in the ground for finite materials and energy sources or bury spent materials in a hole in the ground at the end of their usable life.	Honda	Honda Motor Company, Ltd.	stationary fuel cell power station	['336399 - All Other Motor Vehicle Parts Manufacturing', '336411 - Engine, توربین, and Power Transmission Equipment Manufacturing', '562211 - Hazardous Waste Treatment and Disposal', '221112 - Fossil Fuel Electric Power Generation']	FALSE
Artificial Intelligence (AI) in Energy and Power Market Report 2023: Sector to Reach $14.52 Billion by 2028 at a 24.6 ... - GlobeNewswire	https://news.google.com/rss/articles/CBMixQFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wNS8yOS8yNjc3NjA2LzI4MTI0L2VuL0FydGlmaWNpYWwtSW50ZWxsaWdlbmNlLUFJLWluLUVuZXJneS1hbmQtUG93ZXItTWFya2V0LVJlcG9ydC0yMDIzLVNlY3Rvci10by1SZWFjaC0xNC01Mi1CaWxsaW9uLWJ5LTIwMjgtYXQtYS0yNC02LUNBR1IuaHRtbNIBAA?oc=5	The global artificial intelligence (AI) in energy and power market is projected to grow at a CAGR of 24.68% from a valuation of US$3.103 billion in 2021 to reach US$14.527 billion in 2028. AI can be utilized to forecast demand, enhance energy production and distribution, and swiftly identify and resolve equipment issues. Smart grids are a key application of AI in the energy and power market, as they incorporate advanced sensors, communication technologies, and automation systems to facilitate efficient and reliable electricity distribution.	TRUE; AI in the energy and power sector assists in optimizing energy production and distribution to meet increasing demand while ensuring system dependability and cost-effectiveness.	TRUE; AI in the energy and power sector aids utilities in forecasting demand, optimizing energy production and distribution, and quickly identifying and resolving equipment issues.	FALSE; the article does not describe a specific green product.	FALSE; the article does not describe a specific green process.	Gridmatic	Gridmatic	Gridmatic Retail	['541511 Custom Computer Programming Services', '541512 Computer Systems Design Services', '541519 Other Computer Related Services', '221112 Electric Power Generation']	FALSE; the article does not provide any indication that the described product or process innovation is an example of greenwashing.
Intersolar 2023: SMA to Showcase Solutions for the New Energy World - SolarQuarter	https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzA1LzMxL2ludGVyc29sYXItMjAyMy1zbWEtdG8tc2hvd2Nhc2Utc29sdXRpb25zLWZvci10aGUtbmV3LWVuZXJneS13b3JsZC_SAQA?oc=5	SMA will showcase new solutions for a sustainable energy supply at Intersolar Europe 2023, including the Sunny Boy Smart Energy hybrid inverter, the eCharger for electric vehicle charging, and storage and charging solutions for businesses.	TRUE, the products and solutions described in the article contribute to environmental sustainability goals such as reducing greenhouse gas emissions, conserving natural resources, and promoting renewable energy.	TRUE, the products and solutions described in the article represent new or improved products or business processes that differ significantly from the company's previous offerings.	TRUE, the Sunny Boy Smart Energy hybrid inverter and the eCharger are designed to reduce environmental impact throughout their life cycles by utilizing renewable energy and promoting energy efficiency.	TRUE, the SMA container solution for hydrogen production described in the article is a new process that minimizes environmental impacts by using electricity for efficient hydrolysis and producing zero-carbon energy.	SMA	SMA Solar Technology AG	Sunny Boy Smart Energy hybrid inverter, eCharger, storage and charging solutions, hydrogen production solution	['335921 - Solar Electric Power Generation', '335312 - Motor Vehicle Body and Trailer Manufacturing', '334419 - Other Electronic Component Manufacturing', '562112 - Facilities Support Services']	FALSE, the article does not provide any indication that the products or processes described are examples of greenwashing.
Welcome to the New AISI Blog - American Iron and Steel Institute	https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LnN0ZWVsLm9yZy8yMDIzLzA1L3dlbGNvbWUtdG8tdGhlLW5ldy1haXNpLWJsb2cv0gEA?oc=5	The American steel industry is a leader in sustainability, with the lowest CO2 emissions per ton of steel produced compared to other major steel-producing countries. The industry is investing in clean energy and new technologies to further reduce its carbon footprint and advance its leadership position on sustainability. Steel is a critical component in the development of all clean energy technologies, and it is the most recycled material in the world.	TRUE, the article describes the American steel industry's investments in clean energy and new technologies to reduce its carbon footprint and advance its leadership position on sustainability.	TRUE, the article describes the American steel industry's adoption of electric arc furnace (EAF) technology, which is a more environmentally friendly steelmaking process than traditional blast furnaces.	TRUE, the article describes steel as a green product because it is the most recycled material in the world and can be continually recycled into new products.	TRUE, the article describes the American steel industry's investments in clean energy and new technologies to reduce its carbon footprint and advance its leadership position on sustainability.	American Steel Industry	American Iron and Steel Institute (AISI)	steel production	['331111 - Iron and Steel Mills', '331221 - Rolled Steel Shape Manufacturing', '331112 - Electrometallurgical Ferroalloy Product Manufacturing', '332119 - Other Fabricated Metal Product Manufacturing']	FALSE, the article does not provide any evidence of greenwashing.
Delta Electronics' Americas Headquarters Becomes First LEED Zero Energy-Certified Green Building in Fremont ... - Automation.com	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmF1dG9tYXRpb24uY29tL2VuLXVzL2FydGljbGVzL21heS0yMDIzL2RlbHRhLWVsZWN0cm9uaWNzLWFtZXJpY2FzLWhlYWRxdWFydGVycy1sZWVkLXplcm_SAQA?oc=5	Delta Electronics' Americas headquarters in California has become the first LEED Zero Energy-certified green building in Fremont, and the second in the Silicon Valley Bay Area. The building generates as much electricity as it consumes thanks to the implementation of Delta's own green solutions, including a new solar PV carport and energy storage system. The building also features a geothermal HVAC system, LED lighting, and other energy-efficient features.	TRUE - The innovations described in the article, such as the solar PV carport, energy storage system, geothermal HVAC system, and LED lighting, are all examples of green innovation because they contribute to environmental sustainability by reducing energy consumption and greenhouse gas emissions.	TRUE - The innovations described in the article, such as the solar PV carport, energy storage system, geothermal HVAC system, and LED lighting, are all examples of business innovation because they are new or improved products or processes that differ significantly from the company's previous offerings and that have been introduced on the market.	TRUE - The solar PV carport and energy storage system described in the article are both examples of green products because they are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	TRUE - The geothermal HVAC system described in the article is an example of a green process because it is a method or technique in manufacturing, production, or any other operational activity that minimizes environmental impacts and promotes sustainability.	Delta Electronics	Delta Electronics, Inc.	solar PV carport, energy storage system, geothermal HVAC system, LED lighting	['334413 - Semiconductor and Related Device Manufacturing', '335312 - Power, Distribution, and Specialty Transformer Manufacturing', '335999 - All Other Electrical Equipment and Component Manufacturing', '561621 - Security Systems Services']	FALSE - The described product and process innovations are not examples of greenwashing because they are all based on real and meaningful environmental benefits and are not misleading or deceptive.
Scope 3 targets in the materials value chain - McKinsey	https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5tY2tpbnNleS5jb20vaW5kdXN0cmllcy9tZXRhbHMtYW5kLW1pbmluZy9vdXItaW5zaWdodHMvdGhlLXNjb3BlLXRocmVlLWNoYWxsZW5nZS1zb2x1dGlvbnMtYWNyb3NzLXRoZS1tYXRlcmlhbHMtdmFsdWUtY2hhaW7SAQA?oc=5	Companies are increasingly focusing on reducing Scope 3 emissions, which are indirect emissions that arise across the value chain.   There are six levers for reducing Scope 3 emissions: supplier and customer selection, product specification and solutions, partnerships, end-of-life solutions, green portfolio strategies, and value chain integration.   Reducing Scope 3 emissions requires organizations to tackle big challenges boldly, through the lens of value creation and with the involvement of the entire organization.	TRUE, the article describes multiple innovations that contribute to environmental sustainability goals, such as using renewable energy to smelt aluminum and increasing the share of recycled aluminum in automotive parts.	TRUE, the article describes several innovations that are new or improved products or processes that differ significantly from the firm's previous products or business processes, such as developing a range of plastic products with renewable feedstock.	TRUE, the article describes several products that are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle, such as cars that are made from fossil-free steel.	TRUE, the article describes several processes that minimize environmental impacts and promote sustainability, such as using molten-oxide electrolysis (MOE) technology to enable lower-carbon steel production.	Volvo Trucks	Volvo Group	vehicles made from fossil-free steel	['336111 - Automobile Manufacturing', '336312 - Motor Vehicle Body and Trailer Manufacturing', '336322 - Other Motor Vehicle Parts Manufacturing', '562111 - Office Administrative Services']	FALSE, the article does not provide any evidence that the described innovations are examples of greenwashing.
