title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Here's How Jeremy Jones Takes Climate Action Every Single Day - Outside	https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3Lm91dHNpZGVvbmxpbmUuY29tL291dGRvb3ItYWR2ZW50dXJlL2Vudmlyb25tZW50L2hlcmVzLWhvdy1qZXJlbXktam9uZXMtdGFrZXMtY2xpbWF0ZS1hY3Rpb24tZXZlcnktc2luZ2xlLWRheS_SAQA?oc=5	Pro snowboarder Jeremy Jones is passionate about climate change and takes action 365 days a year. Jones believes that everyone can be part of the climate movement, regardless of their political affiliation or lifestyle choices. He advocates for everyday actions, conversations, and supporting businesses that prioritize sustainability.	TRUE, Jones Snowboards has developed a new bio-based resin for snowboards that is made from tree sap and works as well as traditional epoxy resins, reducing the use of toxic chemicals.	TRUE, Jones Snowboards has developed a machine that turns old snowboards into new products, keeping them out of landfills and reducing the need for raw materials.	TRUE, Jones Snowboards uses a bio-based resin for snowboards that is made from tree sap and is less toxic than traditional epoxy resins.	TRUE, Jones Snowboards has developed a process to turn old snowboards into new products, reducing waste and the need for raw materials.	Jones Snowboards	Jones Snowboards	bio-based resin for snowboards, process to turn old snowboards into new products	['339999, All Other Miscellaneous Manufacturing', '326199, Other Plastics Product Manufacturing', '322299, Other Wood Product Manufacturing', '566110, Sporting Goods Stores']	FALSE
New Whitepaper Reveals Trillion-Dollar Opportunity for Corporate Climate Action in Asia - BCG	https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJjZy5jb20vcHJlc3MvMjFhcHJpbDIwMjMtbmV3LXdoaXRlcGFwZXItcmV2ZWFscy10cmlsbGlvbi1kb2xsYXItb3Bwb3J0dW5pdHktZm9yLWNvcnBvcmF0ZS1jbGltYXRlLWFjdGlvbi1pbi1hc2lh0gEA?oc=5	A new report by the World Economic Forum in collaboration with Boston Consulting Group and SAP reveals that Asia could see big revenue and job benefits from targeted climate action. The report notes that a revenue opportunity of USD$4.3 trillion is available for Asian businesses by 2030 from activities like the expansion of renewable power, energy efficiency in buildings, and greater circularity in producing industries. Similarly, 58% of the jobs required to service those opportunities will be situated in Asia, creating as many as 232 million roles for the region.	TRUE, the report describes the opportunities for climate action in Asia, which includes the expansion of renewable power, energy efficiency in buildings, and greater circularity in producing industries.	TRUE, the report describes the revenue and job opportunities available for Asian organisations investing in corporate climate action.	TRUE, the report notes that a revenue opportunity of USD$4.3 trillion is available for Asian businesses by 2030 from activities like the expansion of renewable power, energy efficiency in buildings, and greater circularity in producing industries.	FALSE, the article does not describe a specific green process.	World Economic Forum, Boston Consulting Group, SAP	World Economic Forum, Boston Consulting Group, SAP	climate action	['541330 Engineering Services', '541611 Administrative Management and General Management Consulting Services', '541612 Human Resources Consulting Services', '541613 Marketing Consulting Services']	FALSE, the article does not describe an example of greenwashing.
Spin Master Issues 2022 Corporate Social Responsibility Report and Releases Climate Action Plan - PR Newswire	https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3NwaW4tbWFzZXItaXNzdWVzLTIwMjItY29ycG9yYXRlLXNvY2lhbC1yZXNwb25zaWJpbGl0eS1yZXBvcnQtYW5kLXJlbGVhc2VzLWNsaW1hdGUtYWN0aW9uLXBsYW4tMzAxNzkxNTk4Lmh0bWzSAQA?oc=5	Spin Master, a global children's entertainment company, has released its 2022 Corporate Social Responsibility report, outlining its CSR Vision, environmental, social and governance performance, and new targets to reduce its environmental footprint. The report details the Company's progress in reducing emissions, waste, and increasing the use of sustainable materials in its products and packaging.	TRUE. Spin Master has developed a Climate Action Plan and set Scope 1 + 2 emission reduction targets of 70% by 2030 with the goal to achieve net-zero by 2050.	TRUE. Spin Master has launched seven sustainably-minded products and advanced towards a target of using vegetable or soy-based inks in 50% of packaging.	TRUE. Spin Master has launched seven sustainably-minded products.	TRUE. Spin Master has developed a Climate Action Plan and set Scope 1 + 2 emission reduction targets of 70% by 2030 with the goal to achieve net-zero by 2050.	Spin Master	Spin Master Corp.	Climate Action Plan	['339999: All Other Miscellaneous Manufacturing', '326199: Other Plastics Products Manufacturing', '326150: Plastics Bottle Manufacturing', '326140: Polystyrene Foam Product Manufacturing']	FALSE. The article does not provide any evidence of greenwashing.
Advancing Human and Planetary Health: Enabling Healthy Diets and Addressing Climate Change - Food and Agriculture Organization of the United Nations	https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5mYW8ub3JnL2dlbmV2YS9uZXdzL2RldGFpbHMvQWR2YW5jaW5nLUh1bWFuLWFuZC1QbGFuZXRhcnktSGVhbHRoLUVuYWJsaW5nLUhlYWx0aHktRGlldHMtYW5kLUFkZHJlc3NpbmctQ2xpbWF0ZS1DaGFuZ2UtL2Vu0gEA?oc=5	The FAO in Geneva Nutrition Dialogue Series focuses on actions to address obstacles to the advancement of agrifood systems transformation for healthy diets. The Initiative on Climate Action and Nutrition (I-CAN), launched by the Government of Egypt, WHO, FAO, GAIN, and other partners, aims to create an alliance between the nutrition and climate communities to implement policy actions that simultaneously improve nutrition outcomes and support climate change mitigation and adaptation. Country experiences from Malawi, Pakistan, and Ethiopia showcase practical examples across agrifood systems that can accelerate progress on climate change and nutrition.	TRUE, as the Initiative on Climate Action and Nutrition (I-CAN) aims to create an alliance between the nutrition and climate communities to implement policy actions that simultaneously improve nutrition outcomes and support climate change mitigation and adaptation.	FALSE, as the article does not describe a specific product or process that meets the criteria to be a business innovation.	FALSE, as the article does not describe a specific product that meets the criteria to be a green product.	FALSE, as the article does not describe a specific process that meets the criteria to be a green process.	company not identified	company not identified	product or process not identified	[]	FALSE, as the article does not describe a product or process innovation that is an example of greenwashing.
LyondellBasell Details Accelerated Momentum in 2022 Sustainability Report - LyondellBasell	https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5seW9uZGVsbGJhc2VsbC5jb20vZW4vbmV3cy1ldmVudHMvY29ycG9yYXRlLS1maW5hbmNpYWwtbmV3cy9seW9uZGVsbGJhc2VsbC1kZXRhaWxzLWFjY2VsZXJhdGVkLW1vbWVudHVtLWluLTIwMjItc3VzdGFpbmFiaWxpdHktcmVwb3J0L9IBAA?oc=5	LyondellBasell, a leader in the global chemical industry, has published its annual sustainability report, highlighting its progress toward ending plastic waste in the environment, taking climate action, and supporting a thriving society. The company has made significant strides in ramping up circular and low carbon solutions, accelerating interim greenhouse gas (GHG) emissions reduction targets, and contributing to a thriving society.  LyondellBasell is committed to transparency and demonstrating how it is making an impact as a leader in the chemicals industry.	TRUE, the article describes LyondellBasell's efforts to reduce plastic waste in the environment and take climate action, which are both green innovation goals.	TRUE, the article describes LyondellBasell's efforts to develop and market more sustainable products and solutions, which is a business innovation.	TRUE, the article describes LyondellBasell's Circulen brand of recycled and renewable-based polymers, which are green products.	TRUE, the article describes LyondellBasell's efforts to reduce its environmental impact and promote sustainability, including signing renewable electricity power purchase agreements (PPAs) and achieving a record low total recordable injury rate (TRIR).	LyondellBasell	LyondellBasell Industries Holdings, B.V.	Circulen brand of recycled and renewable-based polymers	['325110 Petrochemical Manufacturing', '325211 Plastics Material and Resin Manufacturing', '541712 Research and Development in the Physical, Engineering, and Life Sciences', '562111 Solid Waste Collection']	FALSE, the article does not provide any evidence of greenwashing.
Tillamook County Creamery Association Partners With New Seasons Market to Drive Climate Action; Jocelyn Bridson ... - Deli Market News	https://news.google.com/rss/articles/CBMizgFodHRwczovL3d3dy5kZWxpbWFya2V0bmV3cy5jb20vcXVpY2stYml0ZS90aWxsYW1vb2stY291bnR5LWNyZWFtZXJ5LWFzc29jaWF0aW9uLXBhcnRuZXJzLW5ldy1zZWFzb25zLW1hcmtldC1kcml2ZS1jbGltYXRlLWFjdGlvbi1qb2NlbHluLWJyaWRzb24tYW5kLWF0aGVuYS1wZXR0eS1zaGFyZS9jaGFuZGxlci1qYW1lcy9mcmktMDQwNzIwMjMtMDg0NS8xNTI4ONIBAA?oc=5	Tillamook County Creamery Association (TCCA) and New Seasons Market (NSM) are partnering to create a regenerative agriculture project to sequester carbon and improve ecosystems on farms. The project will involve planting native trees and shrubs on regional dairy farms within the TCCA Cooperative. The riparian forest planting will begin over the winter of 2023–24 and will provide volunteer opportunities for staff of both B Corp partners.	TRUE, the project meets the criteria to be a green innovation because it contributes to environmental sustainability goals through carbon sequestration, water quality protection, and wildlife habitat enhancement.	TRUE, the project meets the criteria to be a business innovation because it is a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes.	FALSE, the article does not describe a specific green product.	TRUE, the project involves the planting of native trees and shrubs, which is a green process because it reduces negative environmental externalities by improving water quality and enhancing wildlife habitat.	Tillamook County Creamery Association (TCCA) and New Seasons Market (NSM)	Tillamook County Creamery Association and New Seasons Market	restoration of native riparian forest habitat	['111210 - Soybean Farming', '111211 - Oilseed and Grain Farming', '112320 - Apiculture', '112990 - All Other Animal Production']	FALSE, the described product or process innovation is not an example of greenwashing because it is a genuine effort to reduce negative environmental externalities.
Quick Tips to Repair Broken Items and Keep Them Out of the Landfill - Columbia University	https://news.google.com/rss/articles/CBMicWh0dHBzOi8vbmV3cy5jbGltYXRlLmNvbHVtYmlhLmVkdS8yMDIzLzA0LzIwL3F1aWNrLXRpcHMtdG8tcmVwYWlyLWJyb2tlbi1pdGVtcy1hbmQta2VlcC10aGVtLW91dC1vZi10aGUtbGFuZGZpbGwv0gEA?oc=5	The article discusses the importance of repair in the context of sustainability and the circular economy. It provides tips on how to fix common household items and encourages readers to advocate for a system where getting all kinds of items fixed is as simple and accessible as buying a new one. The article also emphasizes the purchasing moment as an opportunity to make a concerted effort towards sustainability by buying sustainably made, repairable items.	TRUE. The article discusses the importance of repair in the context of sustainability and the circular economy. This aligns with the definition of green innovation as an innovation that contributes to environmental sustainability goals by reducing negative environmental externalities of human activity.	FALSE. The article does not describe a specific new or improved product or business process that meets the criteria to be a business innovation.	FALSE. The article does not describe a specific product that meets the criteria to be a green product.	FALSE. The article does not describe a specific process that meets the criteria to be a green process.	company not identified	company not identified	product or process not identified	[]	The article does not provide any examples of greenwashing.
These 8 Countries are Embracing Plant-Based Food for the Planet - VegNews	https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vdmVnbmV3cy5jb20vY291bnRyaWVzLWVtYnJhY2luZy1wbGFudC1iYXNlZC1mb29kLWZvci1wbGFuZXTSAQA?oc=5	Governments around the world are starting to take action to promote plant-based diets and support alternative protein development in order to mitigate the climate crisis. Some examples of these actions include: Germany's National Nutrition Strategy, which acknowledges the need to reduce meat consumption for environmental reasons; New York City's Vegan Fridays initiative, which provides plant-based meals to 930,000 children every week; and Taiwan's Climate Change Response Act, which includes a specific reference to the promotion of plant-based, low-carbon diets.	TRUE, because the article describes innovations that contribute to environmental sustainability goals, such as reducing meat consumption and promoting plant-based diets.	TRUE, because the article describes new or improved products or processes that differ significantly from previous products or processes, such as Amsterdam's decision to make vegetarian meals the default at government-catered events.	TRUE, because the article describes products that are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle, such as the plant-based meat products developed by the VTT Technical Research Centre of Finland.	TRUE, because the article describes processes that minimize environmental impacts and promote sustainability, such as the cellular agriculture techniques combined with plant-based ingredients developed by the VTT Technical Research Centre of Finland.	VTT Technical Research Centre of Finland	VTT Technical Research Centre of Finland	plant-based meat products developed by the VTT Technical Research Centre of Finland	['311999: All Other Food Manufacturing', '311611: Animal (except Poultry) Slaughtering', '311612: Meat Processed from Carcasses', '311615: Poultry Processing']	The article does not provide any evidence of greenwashing.
New York's Mannan Supermarket Partners with Charity Group to Improve Food Security - Progressive Grocer	https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vcHJvZ3Jlc3NpdmVncm9jZXIuY29tL25ldy15b3Jrcy1tYW5uYW4tc3VwZXJtYXJrZXQtcGFydG5lcnMtY2hhcml0eS1ncm91cC1pbXByb3ZlLWZvb2Qtc2VjdXJpdHnSAQA?oc=5	Independent halal grocer Mannan Supermarket and the Zara Charitable Foundation have teamed up to combat food insecurity among local children by providing a year's worth of fresh, culturally appealing products to 200 diverse families served by The Gaton Foundation. The program launched in early March with Mannan Supermarket donating a variety of foods to families through Richmond Hill High School. The initiative is particularly timely as SNAP and WIC benefits have been reduced, resulting in increased food insecurity among families.	FALSE	FALSE	TRUE	FALSE	Mannan Supermarket	Mannan Supermarket	fresh, culturally appealing products	['445110 - Supermarkets and Other Grocery (except Convenience) Stores', '445299 - All Other Specialty Food Stores', '311812 - Commercial Bakeries', '311991 - Roasted Nuts and Peanut Butter Manufacturing']	FALSE
California approves rule phasing out big diesel trucks - CBS Sacramento	https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmNic25ld3MuY29tL3NhY3JhbWVudG8vbmV3cy9jYWxpZm9ybmlhLWFwcHJvdmVzLXJ1bGUtcGhhc2luZy1vdXQtYmlnLWRpZXNlbC10cnVja3Mv0gFjaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL3NhY3JhbWVudG8vbmV3cy9jYWxpZm9ybmlhLWFwcHJvdmVzLXJ1bGUtcGhhc2luZy1vdXQtYmlnLWRpZXNlbC10cnVja3Mv?oc=5	California has approved new rules to phase out the sale of diesel-powered heavy-duty trucks and buses by 2036. The rule is part of the state's broader goal of achieving carbon neutrality by 2045. The move is expected to reduce air pollution and combat climate change.	TRUE, the innovation is a new regulation that aims to reduce greenhouse gas emissions and improve air quality.	FALSE, the article does not describe a specific product or process innovation.	FALSE, the article does not describe a specific green product.	FALSE, the article does not describe a specific green process.	company not identified	company not identified	product or process not identified	not found	FALSE, the article does not describe an example of greenwashing.
