title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
ReSeed and FoodChain ID Announce Ground-Breaking Partnership That Promotes Transparency for Sustainable ... - PR Newswire	https://news.google.com/rss/articles/CBMizgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3Jlc2VlZC1hbmQtZm9vZGNoYWluLWlkLWFubm91bmNlLWdyb3VuZC1icmVha2luZy1wYXJ0bmVyc2hpcC10aGF0LXByb21vdGVzLXRyYW5zcGFyZW5jeS1mb3Itc3VzdGFpbmFibGUtcHJhY3RpY2VzLWluLXRoZS1nbG9iYWwtYWdyaS1mb29kLXN1cHBseS1jaGFpbi0zMDE5OTc5MjcuaHRtbNIBAA?oc=5	The partnership between FoodChain ID and ReSeed aims to incentivize sustainable practices in the agri-food supply chain by providing carbon credits for regenerative agriculture. This will increase transparency and accountability for sustainability progress and carbon credit offsets. The partnership also supports farmers in complying with deforestation-free regulations.	TRUE, the partnership promotes regenerative agriculture practices, which contribute to environmental sustainability goals such as carbon sequestration.	TRUE, the partnership involves the development of a digital ledger transparency platform for carbon credit measurement and verification, which is a new and improved business process.	TRUE, the partnership incentivizes the adoption of regenerative agriculture practices, which lead to the production of greener agricultural products.	TRUE, regenerative agriculture practices are greener processes that minimize environmental impacts and promote sustainability.	Foodchain ID and ReSeed	FoodChain ID	carbon credit verification partnership	['111998 - All Other Miscellaneous Crop Farming', '113310 - Forest Tree Growing and Logging', '541618 - Management Consulting Services', '541990 - All Other Professional, Scientific, and Technical Services']	FALSE, the partnership provides a transparent and verifiable system for measuring and verifying sustainable practices, rather than making false or misleading claims about environmental benefits.
Survey: 90 Percent of Dietitians Want to Promote Sustainable Diets. What's Stopping Them? - VegNews	https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vdmVnbmV3cy5jb20vZGlldGl0aWFucy1zdXN0YWluYWJsZS1kaWV0cy1iYXJyaWVyc9IBAA?oc=5	Dietitians are ready to advocate for sustainable diets, but they face barriers such as the lack of access, affordability, and knowledge. Despite these challenges, 95% believe their profession should be actively involved in advocating for sustainable food systems. A recent survey found that 62% of RDs believe that sustainability should be formally integrated into the USDA Dietary Guidelines for Americans.	TRUE, the article discusses the benefits of plant-based food systems for human and planetary health.	FALSE, the article does not describe a specific product or process that meets the criteria to be a business innovation.	TRUE, the article describes the benefits of plant-based foods as a green product.	FALSE, the article does not describe a specific process that meets the criteria to be a green process.	Planet + Food	Planet + Food	plant-based food systems	['111331 - Corn Farming', '111339 - Other Grain Farming', '111421 - Soybean Farming', '111998 - All Other Miscellaneous Crop Farming']	FALSE, the article does not provide any evidence of greenwashing.
Don't Believe What Consumers Say When It Comes to Sustainability - The Business of Fashion	https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJ1c2luZXNzb2ZmYXNoaW9uLmNvbS9vcGluaW9ucy9zdXN0YWluYWJpbGl0eS9zdXN0YWluYWJpbGl0eS1zdXJ2ZXlzLWZhc2hpb24tY29uc3VtZXJzLWJsYWNrLWZyaWRheS_SAQA?oc=5	Despite surveys indicating increasing consumer preference for sustainable fashion, actual consumer behavior shows a significant gap between intentions and actions, leading to continued support for fast fashion brands like Shein. Factors contributing to this gap include poorly constructed surveys, intention versus action gaps, an ill-defined concept of sustainability in fashion, vested interests of survey authors, and a flawed premise that buying more sustainable fashion products will lead to a more sustainable planet.	FALSE	FALSE	FALSE	FALSE	Shein	Shein Group Co., Ltd.	product not identified	['448110 - Clothing Stores', '454110 - Electronic Shopping and Mail-Order Houses', '315220 - Cut and Sew Apparel Manufacturing', '424310 - Footwear Stores']	The article does not mention any specific examples of greenwashing.
How the Sustainable Coconut Partnership addresses unsustainable practices in coconut supply chain - FoodNavigator.com	https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5mb29kbmF2aWdhdG9yLmNvbS9BcnRpY2xlLzIwMjMvMTEvMjIvaG93LXRoZS1zdXN0YWluYWJsZS1jb2NvbnV0LXBhcnRuZXJzaGlwLWFkZHJlc3Nlcy11bnN1c3RhaW5hYmxlLXByYWN0aWNlcy1pbi1jb2NvbnV0LXN1cHBseS1jaGFpbtIBAA?oc=5	The Sustainable Coconut Partnership is an industry-led partnership for social and environmental sustainability. The Partnership has set out three main impact areas: increasing smallholder farmers’ income, enhancing supply chain traceability, and preventing deforestation & climate change. The Partnership is working on an assurance scheme to publicly recognise Members’ progress in sustainability.	TRUE, The Sustainable Coconut Partnership is working to improve the sustainability of coconut production.	TRUE, The Partnership is working to develop an industry-wide Sustainable Coconut Charter, a new assurance scheme, and a new traceability system.	TRUE, The Sustainable Coconut Partnership is working to promote sustainable coconut production practices that reduce environmental impacts and promote social equity.	FALSE, The article does not describe a specific green process.	The Sustainable Coconut Partnership	The Sustainable Coconut Partnership	Sustainable Coconut Charter	['111339: Other Animal Production', '541940: Marketing Research and Public Opinion Polling', '561990: All Other Support Services', '611699: All Other Membership Associations']	FALSE
CSRWire - 5 Examples of Sustainable Packaging Solutions for the Industry That Contribute to the Circular Economy - CSRwire.com	https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc4ODA3MS01LWV4YW1wbGVzLXN1c3RhaW5hYmxlLXBhY2thZ2luZy1zb2x1dGlvbnMtaW5kdXN0cnktY29udHJpYnV0ZS1jaXJjdWxhctIBAA?oc=5	Henkel works with their partners to develop and provide more sustainable packaging solutions. Their goal is 100% recyclability of their packaging by 2025, and a reduction in plastic waste and packaging material. They also strive to make their products and solutions more compatible with recycling practices and facilities.	TRUE, Henkel is working to develop more sustainable packaging solutions, such as recyclable packaging and adhesives that reduce the need for plastic.	TRUE, Henkel has developed several new packaging solutions, such as EPIX and KeelClipTM, that are more sustainable than traditional packaging.	TRUE, Henkel's EPIX and KeelClipTM packaging solutions are more sustainable than traditional packaging.	TRUE, Henkel's Technomelt Supra PS Hotmelts adhesive solution can reduce film consumption in palletizing by 90%.	Henkel	Henkel AG & Co. KGaA	Henkel provides adhesives and coatings for sustainable packaging solutions.	['325991 - Packaging Paper and Plastics Film Coating and Laminating', '325992 - Coating, Engraving, and Allied Services, Nec', '326112 - Plastics Bag and Pouch Manufacturing', '326199 - All Other Plastics Product Manufacturing']	FALSE, Henkel's packaging solutions are not an example of greenwashing because they are genuinely more sustainable than traditional packaging.
The Power of Provenance - ARCHITECT Magazine	https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmFyY2hpdGVjdG1hZ2F6aW5lLmNvbS9wcmFjdGljZS90aGUtcG93ZXItb2YtcHJvdmVuYW5jZV9v0gEA?oc=5	Provenance in architecture challenges architects to consider the origins and narratives entwined within the material selection process, ensuring that the materials used are ethically sourced and free from forced labor, while also considering the social and environmental impacts of their decisions. By understanding the stories embedded within materials and products and celebrating their craftsmanship, cultural significance, and ecological stewardship, we can define a new architectural value proposition that transcends superficial aesthetics and embodies ethics and planetary restoration.	TRUE	TRUE	TRUE	TRUE	MASS Design Group	MASS Design Group	Untold	['236220 - Commercial and Institutional Building Construction', '236990 - Other Heavy and Civil Engineering Construction', '541330 - Engineering Services', '541420 - Architectural Services']	FALSE
Avocado grower branches out to produce premium avocado oil - FreshPlaza.com	https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LmZyZXNocGxhemEuY29tL2xhdGluLWFtZXJpY2EvYXJ0aWNsZS85NTc0OTk0L2F2b2NhZG8tZ3Jvd2VyLWJyYW5jaGVzLW91dC10by1wcm9kdWNlLXByZW1pdW0tYXZvY2Fkby1vaWwv0gEA?oc=5	Cherry Creek Estate, an Australian avocado grower, has developed a new avocado oil production process that utilizes lower-grade fruit to create a premium product. The company plans to expand its avocado oil production and develop new infused avocado oil products. Cherry Creek Estate's avocado oil production process is an example of both green and business innovation, as it reduces waste and creates a new revenue stream for the company.	TRUE, the innovation reduces waste and creates a new revenue stream for the company.	TRUE, the innovation is a new product (avocado oil) that differs significantly from the company's previous products (fresh avocados).	TRUE, the avocado oil is made from sustainably sourced avocados and is produced using a process that minimizes environmental impact.	TRUE, the avocado oil production process minimizes waste and utilizes renewable energy.	Cherry Creek Estate	Cherry Creek Estate Pty Ltd	avocado oil production process	['311421 - Fruit and Tree Nut Farming', '311990 - Other Crop Farming', '312110 - Vegetable and Melon Farming', '312120 - Tree Nut Farming']	FALSE, the article does not provide any evidence that the avocado oil production process or product is an example of greenwashing.
Kyndryl Bridge: Revolutionizing IT Management with AI, Cost Savings, Multi-Cloud Agility, and Sustainable Practices - CXOToday.com	https://news.google.com/rss/articles/CBMikAFodHRwczovL2N4b3RvZGF5LmNvbS9pbnRlcnZpZXdzL2t5bmRyeWwtYnJpZGdlLXJldm9sdXRpb25pemluZy1pdC1tYW5hZ2VtZW50LXdpdGgtYWktY29zdC1zYXZpbmdzLW11bHRpLWNsb3VkLWFnaWxpdHktYW5kLXN1c3RhaW5hYmxlLXByYWN0aWNlcy_SAQA?oc=5	Kyndryl Bridge is an open integration services platform that leverages AI and operational data to provide real-time insights, streamlining IT estate management, multi-cloud management, security practices, and sustainability efforts, benefiting numerous global enterprise customers by enabling cost savings, operational efficiency, and data-driven decision-making.	TRUE	TRUE	FALSE	FALSE	Kyndryl	Kyndryl	Kyndryl Bridge	['541512 - Computer Systems Design Services', '541511 - Custom Computer Programming Services', '541519 - Other Computer Related Services', '541690 - Other Technical and Trade Schools']	FALSE
Why biophilic design is more than just a trend - Architecture and Design	https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmFyY2hpdGVjdHVyZWFuZGRlc2lnbi5jb20uYXUvZmVhdHVyZXMvZmVhdHVyZXMtYXJ0aWNsZXMvd2h5LWJpb3BoaWxpYy1kZXNpZ24taXMtbW9yZS10aGFuLWp1c3QtYS10cmVuZNIBAA?oc=5	The article discusses the concept of biophilic design, which is the incorporation of natural elements into the built environment to improve wellbeing. It mentions several companies and their products that exemplify biophilic design principles, including Thermory (thermowood products), Novawood (heat treated wood products), Big River Group (timber products), Sculptform (click-on batten, cladding and screens), SUPAWOOD (timber wall and ceiling panels), GH Commercial (Lichen 1.5 and Lichen Community carpet collections), Baresque (Zintra Sticks and Cork Cobra wallcoverings), Fairview (Argeton's Argelite terracotta tiles), and House of Bamboo (engineered bamboo and rattan products). The article does not describe any specific green innovations, business innovations, green products, or green processes, but it does mention that biophilic design is an essential element of sustainable architecture.	FALSE	FALSE	FALSE	FALSE	company not identified	company not identified	product or process not identified	['321911 Wood Window and Door Manufacturing', '321219 Other Lumber and Wood Product Manufacturing', '337127 Wood Kitchen Cabinet and Countertop Manufacturing', '337125 Wood Office Furniture Manufacturing']	The article does not describe any specific product or process innovations, so it is not possible to determine whether any of them are examples of greenwashing.
Rohit Dev Sethi | Managing Director | ColossusTex Private Limited - Fibre2fashion.com	https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmZpYnJlMmZhc2hpb24uY29tL2ludGVydmlld3MvaW5kdXN0cnktc3BlYWsvY29sb3NzdXN0ZXgtcHJpdmF0ZS1saW1pdGVkL3JvaGl0LWRldi1zZXRoaS8xMzc4Ni0x0gEA?oc=5	ColossusTex is a textile supply chain company that provides sourcing, logistics, and marketing services. The company has a global presence and is committed to sustainability. ColossusTex offers a range of services to help businesses in the textile industry improve their operations and reduce their environmental impact.	TRUE	TRUE	TRUE	TRUE	ColossusTex	ColossusTex	ColossusTex services	['424990 - Other Textile and Fabric Finishing and Coating Mills', '422590 - Other Knit Fabric and Lace Mills', "422320 - Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing", "422310 - Men's and Boys' Cut and Sew Apparel Manufacturing"]	FALSE
