title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Q&A: Getting to Carbon Neutral With Koozie Group - Advertising Specialty Institute	https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vbWVtYmVycy5hc2ljZW50cmFsLmNvbS9uZXdzL3dlYi1leGNsdXNpdmUvb2N0b2Jlci0yMDIzL3FhLWdldHRpbmctdG8tY2FyYm9uLW5ldXRyYWwv0gEA?oc=5	Koozie Group, a Top 40 supplier in the promotional products industry, has achieved CarbonNeutral certification. The company has reduced its emissions through initiatives such as eliminating single-use plastics, reusing broken parts in manufacturing, and switching to more sustainable packaging. Koozie Group is also supporting an Amazon rainforest conservation project to offset its unavoidable emissions.	TRUE, the carbon offsetting project in the Amazon rainforest is a green innovation because it contributes to environmental sustainability goals by reducing deforestation and forest degradation.	TRUE, the company's efforts to reduce its carbon footprint through initiatives such as eliminating single-use plastics and reusing broken parts in manufacturing are business innovations because they represent new or improved business processes that differ significantly from the firm's previous processes.	FALSE, the article does not describe a specific green product.	TRUE, the company's efforts to reduce its carbon footprint through initiatives such as eliminating single-use plastics and reusing broken parts in manufacturing are green processes because they minimize environmental impacts and promote sustainability.	Koozie Group	Koozie Group	carbon footprint reduction initiatives	['322211 - Paperboard Container Manufacturing', '322213 - Plastics, Foil, and Coated Paper Bag and Pouch Manufacturing', '561990 - Miscellaneous Freight Transportation Arrangement', '562990 - Other Transportation Support Activities']	FALSE, the article does not provide evidence to suggest that the company's carbon offsetting efforts are an example of greenwashing.
Adapting Old Pipelines for New Products: How the Energy Industry is Addressing the Drive for Decarbonization - TRC Companies	https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy50cmNjb21wYW5pZXMuY29tL2luc2lnaHRzL2FkYXB0aW5nLW9sZC1waXBlbGluZXMtZm9yLW5ldy1wcm9kdWN0cy1ob3ctdGhlLWVuZXJneS1pbmR1c3RyeS1pcy1hZGRyZXNzaW5nLXRoZS1kcml2ZS1mb3ItZGVjYXJib25pemF0aW9uL9IBAA?oc=5	The article discusses the efforts of the pipeline industry in the United States to address the challenges of transitioning from carbon-based fuels to hydrogen and capturing carbon dioxide for greenhouse gas emission reductions. It highlights the need for modifications to existing pipelines and the development of new standards for the safe transportation of these substances. While it mentions the potential for job creation, it does not provide specific details on the economic impact.	TRUE. The described innovations, such as the repurposing of existing pipelines for the transportation of carbon dioxide and hydrogen, and the development of new pipeline standards for these substances, all contribute to environmental sustainability goals, such as decarbonisation, reducing greenhouse gas emissions, and conserving natural resources.	TRUE. The described innovations, such as the modification of existing pipelines and the development of new standards for the safe transportation of carbon dioxide and hydrogen, represent new or improved business processes that differ significantly from the industry's previous practices.	FALSE. The article does not describe any specific green products.	TRUE. The described innovations, such as the modification of existing pipelines and the development of new standards for the safe transportation of carbon dioxide and hydrogen, represent new or improved business processes that differ significantly from the industry's previous practices and aim to reduce environmental impacts.	TRC	TRC Companies, Inc.	Pipeline transportation of carbon dioxide and hydrogen	['221310: Electric Power Generation', '221210: Natural Gas Distribution', '562211: Hazardous Waste Treatment and Disposal', '562998: All Other Miscellaneous Waste Management']	FALSE. The article does not describe any examples of greenwashing.
HONEYWELL AND GRANBIO TO PRODUCE CARBON NEUTRAL SUSTAINABLE AVIATION FUEL - PR Newswire	https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2hvbmV5d2VsbC1hbmQtZ3JhbmJpby10by1wcm9kdWNlLWNhcmJvbi1uZXV0cmFsLXN1c3RhaW5hYmxlLWF2aWF0aW9uLWZ1ZWwtMzAxOTUyNjgwLmh0bWzSAQA?oc=5	Honeywell and GranBio Technologies will combine their technologies to produce carbon neutral sustainable aviation fuel (SAF) from biomass residues.    The combination of Honeywell's ethanol to jet (ETJ) technology with GranBio's cellulosic ethanol AVAP® technology will allow for the production of SAF with net zero greenhouse gas (GHG) emissions on a total lifecycle basis compared to petroleum-based jet fuel.   This will help decarbonize air travel and revitalize forestry value chains and rural manufacturing.	TRUE	TRUE	TRUE	TRUE	Honeywell	Honeywell International Inc.	SAF (sustainable aviation fuel)	['324110 Petroleum Refineries', '325199 All Other Basic Organic Chemical Manufacturing', '541712 Research and Development in the Physical, Engineering, and Life Sciences', '541715 Research and Development in the Social Sciences and Humanities']	FALSE
Do consumers buy into carbon claims? - Footprint	https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vZm9vZHNlcnZpY2Vmb290cHJpbnQuY29tL2RvLWNvbnN1bWVycy1idXktaW50by1jYXJib24tY2xhaW1zL9IBAA?oc=5	Food and grocery brands have been quick to adopt carbon neutral claims, but interest has slowed as consumers and companies are left confused. There is a disconnect between the number of companies using carbon offsets and those with a net-zero strategy. Critics argue that carbon neutral claims are a shortcut to 'out-green' the competition and attract a premium price, and that many companies are using offsets as a quick fix rather than actually mapping out a strategy to become net-zero.	FALSE	FALSE	FALSE	FALSE	Euromonitor	Euromonitor International	carbon neutral claims	['541910: Marketing Research and Consulting Services', '541922: Market Research and Public Opinion Polling', '541990: All Other Professional, Scientific, and Technical Services', '561499: All Other Business Support Services']	The article does not provide enough information to determine whether carbon neutral claims are an example of greenwashing.
Puratos marks sustainability milestone with new carbon-neutral Belgian Belcolade chocolate factory - Confectionery Production	https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5jb25mZWN0aW9uZXJ5cHJvZHVjdGlvbi5jb20vbmV3cy80NTY0Mi9wdXJhdG9zLW1hcmtzLXN1c3RhaW5hYmlsaXR5LW1pbGVzdG9uZS13aXRoLW5ldy1jYXJib24tbmV1dHJhbC1iZWxnaWFuLWJlbGNvbGFkZS1jaG9jb2xhdGUtZmFjdG9yeS_SAQA?oc=5	Puratos's Belgian chocolate brand, Belcolade, has opened a new carbon neutral chocolate factory that produces premium chocolate for professional customers with a focus on both taste and sustainability. The factory uses 100% renewable electricity, 90% rainwater, and has revamped its energy installations to reduce energy consumption. Belcolade is also committed to sustainable cocoa farming through its Cacao-Trace Sustainable Cocoa programme.	TRUE. The new carbon neutral chocolate factory meets the criteria for green innovation as it reduces negative environmental externalities by using renewable electricity, rainwater, and energy-efficient technologies.	TRUE. The new carbon neutral chocolate factory meets the criteria for business innovation as it is a new and improved business process that differs significantly from the firm's previous business processes and has been brought into use in the firm.	TRUE. The chocolate produced in the new carbon neutral factory meets the criteria for a green product as it is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	TRUE. The processes used in the new carbon neutral chocolate factory meet the criteria for a green process as they minimize environmental impacts and promote sustainability by reducing waste, conserving natural resources, decreasing energy consumption, and limiting the release of harmful substances into the environment.	Puratos	Puratos	carbon neutral chocolate factory	['311352 - Chocolate and Confectionery Manufacturing from Cacao Beans', '311999 - All Other Miscellaneous Food Manufacturing', '322110 - Pulp, Paper, and Paperboard Mills', '322211 - Corrugated and Solid Fiber Box Manufacturing']	FALSE. The described product and process innovation is not an example of greenwashing as it is not making false or misleading statements about the environmental benefits of the product or process.
Supply chain sustainability: Teaming up with suppliers to protect people and the planet - Philips	https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL2ZlYXR1cmVzLzIwMjMvMjAyMzEwMjYtc3VwcGx5LWNoYWluLXN1c3RhaW5hYmlsaXR5LXRlYW1pbmctdXAtd2l0aC1zdXBwbGllcnMtdG8tcHJvdGVjdC1wZW9wbGUtYW5kLXRoZS1wbGFuZXQuaHRtbNIBAA?oc=5	Philips has replaced traditional supplier auditing with a Supplier Sustainability Performance (SSP) program that focuses on continuous improvement in social and environmental performance. The SSP program provides expertise to suppliers to help them improve their sustainability performance in areas such as assessment of supplier sustainability performance, management of regulated substances, greening the supply chain, improvement of working conditions, and responsible sourcing. Philips believes that by lending expertise to suppliers, it can help them grow their skills and improve their sustainability performance.	TRUE, the SSP program is a green innovation because it contributes to environmental sustainability goals by promoting sustainable improvements and reducing environmental impacts in the supply chain.	TRUE, the SSP program is a business innovation because it is a new and improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	FALSE, the article does not describe a specific green product.	TRUE, the SSP program is a green process because it refers to a method or technique in manufacturing, production, or any other operational activity that minimizes environmental impacts and promotes sustainability.	Philips	Koninklijke Philips N.V.	Supplier Sustainability Performance (SSP) program	['541511 - Custom Computer Programming Services', '541512 - Computer Systems Design Services', '541513 - Computer Facilities Management Services', '541519 - Other Computer Related Services']	FALSE, the SSP program is not an example of greenwashing because it is a legitimate and effective program that helps suppliers improve their sustainability performance.
Waste to Energy: Waste-to-Energy in a Circular Economy: Friend or Foe? | WMW - Waste Management World	https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd2FzdGUtbWFuYWdlbWVudC13b3JsZC5jb20vd2FzdGUtdG8tZW5lcmd5L3dhc3RlLXRvLWVuZXJneS1pbi1hLWNpcmN1bGFyLWVjb25vbXktZnJpZW5kLW9yLWZvZS_SAQA?oc=5	The European Union is working to achieve a 10% landfill rate by 2035.  Both proponents and opponents of waste-to-energy incineration agree that recycling rates should be greatly increased, with the opponents stating that incineration should be a last resort after landfilling.  While waste-to-energy plants can be used to reduce the amount of waste going to landfills through incineration, and in some cases generate energy, improved source separation and recycling should take priority.	TRUE, Waste-to-energy incineration can fulfill a hygienic task by offering an alternative to landfills and a way to get rid of waste that is not recyclable or reusable, while strictly adhering to EU regulations.	FALSE, The article does not describe a specific enough product or process to determine whether it meets the criteria to be a business innovation.	FALSE, The article does not describe a specific enough product to determine whether it meets the criteria to be a green product.	FALSE, The article does not describe a specific enough process to determine whether it meets the criteria to be a green process.	company not identified	company not identified	product or process not identified	['562212 - Solid Waste Collection', '562920 - Materials Recovery Facilities', '325110 - Wood Window and Door Manufacturing', '325120 - Wood Kitchen Cabinet and Countertop Manufacturing']	FALSE, The article does not provide any evidence of greenwashing.
More iPhones to go by sea as Apple looks to slash carbon footprint - TradeWinds	https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnRyYWRld2luZHNuZXdzLmNvbS9lc2cvbW9yZS1pcGhvbmVzLXRvLWdvLWJ5LXNlYS1hcy1hcHBsZS1sb29rcy10by1zbGFzaC1jYXJib24tZm9vdHByaW50LzItMS0xNTI3OTcx0gEA?oc=5	Apple's carbon footprint methodology shows that shipping the same product by ocean emits 95% fewer emissions than by air. For its carbon neutral Apple Watch models, including watches and bands, Apple says it will ship at least 50% of the combined weight using non-air modes. Only 2.8% of total US smartphone imports traveled by sea in the second quarter 2023, though that was up from 1.1% a year earlier.	TRUE, innovation contributes to environmental sustainability goals by reducing carbon emissions.	TRUE, innovation is a new or improved business process (or combination thereof) that differs significantly from the firm's previous business processes and has been brought into use in the firm.	TRUE, the product is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	TRUE, the process minimizes environmental impacts and promotes sustainability by reducing waste, conserving natural resources, decreasing energy consumption, and limiting the release of harmful substances into the environment.	Apple	Apple Inc.	shipping products by sea	['483112 - Coastal and Great Lakes Freight Transportation', '484122 - Other Water Transportation', '488999 - All Other Support Activities for Transportation', '541618 - Other Management Consulting Services']	FALSE
Belcolade opens first carbon-neutral chocolate factory in Belgium - ConfectioneryNews.com	https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmNvbmZlY3Rpb25lcnluZXdzLmNvbS9BcnRpY2xlLzIwMjMvMTAvMTIvYmVsY29sYWRlLW9wZW5zLWZpcnN0LWNhcmJvbi1uZXV0cmFsLWNob2NvbGF0ZS1mYWN0b3J5LWluLWJlbGdpdW3SAQA?oc=5	Belcolade, a Belgian chocolate brand, has opened its first carbon-neutral factory in Erembodegem, Belgium. The factory is part of Belcolade's Cacao-Trace sustainable cocoa program, which aims to improve the lives of cocoa farmers, protect the environment, and add social value to communities worldwide. Belcolade has also committed to making all packaging materials across its operations fully recyclable by 2025, further reducing the brand's environmental footprint.	TRUE, Belcolade's carbon-neutral factory and Cacao-Trace sustainable cocoa program both meet the criteria for green innovations as they contribute to environmental sustainability goals.	TRUE, Belcolade's carbon-neutral factory is a new and improved business process that differs significantly from the firm's previous business processes and has been brought into use in the firm.	TRUE, Belcolade's chocolate products made with Cacao-Trace cocoa meet the criteria for a green product as they are designed, manufactured, and used to significantly reduce their environmental impact throughout their life cycle.	TRUE, Belcolade's Cacao-Trace sustainable cocoa program is a new and improved business process for one or more business functions that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	Belcolade	Belcolade	carbon-neutral factory and Cacao-Trace sustainable cocoa program	311351 Chocolate and Confectionery Manufacturing from Cacao Beans, 311999 All Other Miscellaneous Food Manufacturing, 322211 Paperboard Container Manufacturing, 322212 Box and Carton Manufacturing	FALSE, the described product and process innovations are not examples of greenwashing as they are not making false or misleading statements about their environmental benefits.
Behind the Scenes: Experts Reveal All About Next-Gen Hydrogen Tech - Denso	https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmRlbnNvLmNvbS9nbG9iYWwvZW4vZHJpdmVuLWJhc2UvcHJvamVjdC9uZXdzcGlja3NfaHlkcm9nZW4zL9IBAA?oc=5	DENSO is working on developing hydrogen energy technology, including hydrogen production methods and applications. The company is using SOEC technology to produce green hydrogen and SOFC technology to generate electricity from hydrogen. DENSO is also testing the use of hydrogen in the manufacturing process of power cards.	TRUE; The article describes the development of hydrogen energy technology, which is a green innovation because it contributes to environmental sustainability goals such as decarbonization and reducing harmful substances.	TRUE; The article describes the development of SOEC and SOFC technology, which are new and improved business processes that differ significantly from the firm's previous business processes.	TRUE; The article describes the use of hydrogen in the manufacturing process of power cards, which is a green product because it reduces the use of toxic substances and promotes ecological and human health benefits.	TRUE; The article describes the development of SOEC and SOFC technology, which are green processes because they minimize environmental impacts and promote sustainability.	DENSO	DENSO Corporation	SOEC and SOFC technology	['334413 - Semiconductor and Related Device Manufacturing', '335999 - All Other Electrical Equipment and Component Manufacturing', '541712 - Research and Development in the Physical, Engineering, and Life Sciences', '541715 - Research and Development in Biotechnology']	FALSE; The article does not describe a product or process innovation that is an example of greenwashing.
