title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
A look at how we're building more sustainable hardware - The Keyword | Google Product and Technology News	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vYmxvZy5nb29nbGUvcHJvZHVjdHMvZGV2aWNlcy1zZXJ2aWNlcy9hLWxvb2stYXQtaG93LXdlcmUtYnVpbGRpbmctbW9yZS1zdXN0YWluYWJsZS1oYXJkd2FyZS_SAQA?oc=5	Google is working to reduce its environmental impact by using recycled materials, providing new ways to repair phones, and improving its packaging. In 2022, 30% of all materials used in Google's new products were recycled content, including 48% of all plastic materials. Google has also partnered with iFixit to provide genuine Pixel spare parts, tools and documentation for customers who are skilled in repair. Additionally, Google has reduced Pixel packaging plastic by 97% and reduced the volume of packages by 54% and the weight by over 50% when compared to its first Pixel phone.	TRUE, Google's efforts to reduce its environmental impact by using recycled materials, providing new ways to repair phones, and improving its packaging are all examples of green innovation.	TRUE, Google's partnership with iFixit to provide genuine Pixel spare parts, tools and documentation for customers who are skilled in repair is an example of business process innovation.	TRUE, Google's Pixel 7 and 7 Pro phones are made with 100 percent recycled aluminum, reducing the carbon footprint of the aluminum portion of the enclosures by over 35% compared to using 100% primary aluminum.	TRUE, Google's efforts to eliminate plastic from its hardware product packaging by 2025 is an example of a green process.	Google	Alphabet Inc.	Pixel 7 and 7 Pro phones, Pixel phone repair, Pixel packaging	['334419 - Other Electronic Component Manufacturing', '335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '562112 - Facilities Support Services', '562998 - All Other Miscellaneous Waste Management Services']	FALSE, the article does not provide any evidence of greenwashing.
Top 10: Brands Embracing the Circular Economy - Sustainability Magazine	https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vc3VzdGFpbmFiaWxpdHltYWcuY29tL3RvcDEwL3RvcC0xMC1icmFuZHMtZW1icmFjaW5nLXRoZS1jaXJjdWxhci1lY29ub215LWluLTIwMjPSAQA?oc=5	Patagonia has been a pioneer in the circular economy movement since 1986. The brand's Worn Wear program encourages customers to repair, reuse, and recycle their garments, while also offering a trade-in option for used clothing. Patagonia also uses recycled materials and sustainable fibres in its clothing line.	TRUE. Patagonia's circular economy initiatives are considered green innovations because they reduce waste and pollution by emphasizing efficient use and reuse of resources, products, and materials.	TRUE. Worn Wear program is considered a business innovation because it represents a new way of doing business for Patagonia, one that promotes sustainability and encourages customer engagement.	TRUE. Patagonia's clothing line, which incorporates recycled materials and uses organic cotton and other sustainable fibres, qualifies as a green product because it is designed and manufactured in a way that significantly reduces its environmental impact throughout its life cycle.	FALSE. The article does not explicitly describe a specific green process implemented by Patagonia.	Patagonia	Patagonia, Inc.	Worn Wear program	['315220 - Clothing and Clothing Accessories Manufacturing', '315991 - Other Apparel Manufacturing', '454390 - Other Direct Selling Establishments', '563000 - Waste Management and Remediation Services']	FALSE. Patagonia's initiatives are not an example of greenwashing because they are genuine efforts to reduce the company's environmental impact and promote sustainability.
Capturing the green banking opportunity - McKinsey	https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5tY2tpbnNleS5jb20vY2FwYWJpbGl0aWVzL3N1c3RhaW5hYmlsaXR5L291ci1pbnNpZ2h0cy9ncmVlbi1ncm93dGgtdW5sb2NraW5nLXN1c3RhaW5hYmlsaXR5LW9wcG9ydHVuaXRpZXMtZm9yLXJldGFpbC1iYW5rc9IBAA?oc=5	Financial institutions have an opportunity to capture the green market by identifying real customer needs that can be uniquely served with a financial product, designing the organizational operating model to support the new product offering, and defining and communicating an engaging, accessible climate brand. In particular, strong opportunities exist to provide financial advice and support to consumers who are interested in making more sustainable lifestyle choices in areas such as clean energy investments, home energy efficiency, and sustainable transportation. Banks are perceived as trusted partners who can provide expertise and guidance in these areas.	TRUE. The article describes several financial products and services that are designed to support the transition to a more sustainable economy, such as green savings accounts, green credit cards, and climate-screened investment products.	TRUE. The article discusses several new financial products and services that have been developed to meet the growing demand for sustainable investment options, which could be considered business innovations.	TRUE. The article describes several financial products that meet the criteria to be considered green products, such as green savings accounts and climate-screened investment products.	FALSE. The article does not describe any specific green processes.	company not identified	company not identified	product or process not identified	['522110: Commercial Banking', '522210: Credit Card Issuing', '523110: Investment Banking and Securities Dealing', '523991: Trust, Fiduciary, and Related Activities']	The article does not provide any examples of greenwashing.
Consumer Companies Must Innovate to Drive Impact on Climate - BCG	https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvY29uc3VtZXItY29tcGFuaWVzLW5lZWQtaW5ub3ZhdGl2ZS1jbGltYXRlLWNoYW5nZS1zb2x1dGlvbnMtdG8tZHJpdmUtaW1wYWN00gEA?oc=5	CPG companies are lagging in sustainability efforts, but they have a major opportunity to make a difference. By innovating on products, customers, and digital tools, CPG companies can create value for the environment, consumers, and themselves. Companies need to act now to create a real sustainability advantage.	TRUE; The article describes innovations that contribute to environmental sustainability goals, such as reducing carbon emissions and conserving natural resources.	TRUE; The article describes new or improved products and processes that differ significantly from the firm's previous products or processes.	TRUE; The article describes products that are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	TRUE; The article describes processes that minimize environmental impacts and promote sustainability.	Nestlé	Nestlé S.A.	Wunda	not found	FALSE
LyondellBasell Details Accelerated Momentum in 2022 Sustainability Report - LyondellBasell	https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5seW9uZGVsbGJhc2VsbC5jb20vZW4vbmV3cy1ldmVudHMvY29ycG9yYXRlLS1maW5hbmNpYWwtbmV3cy9seW9uZGVsbGJhc2VsbC1kZXRhaWxzLWFjY2VsZXJhdGVkLW1vbWVudHVtLWluLTIwMjItc3VzdGFpbmFiaWxpdHktcmVwb3J0L9IBAA?oc=5	LyondellBasell, a leader in the global chemical industry, has published its annual sustainability report, highlighting its progress towards ending plastic waste in the environment and taking climate action. In 2022, the company announced four new plastic waste recycling projects, signed renewable electricity power purchase agreements, and produced and marketed over 175,000 metric tons of recycled and renewable-based polymers. Additionally, LyondellBasell set more ambitious interim greenhouse gas emissions reduction targets for 2030 and achieved a record low total recordable injury rate.	TRUE, LyondellBasell's initiatives, such as increasing its plastics recycling footprint and setting ambitious greenhouse gas emissions reduction targets, align with the goals of green innovation.	FALSE, While the article mentions the company's sustainability efforts, it does not describe a specific product or process that qualifies as a business innovation.	TRUE, LyondellBasell's Circulen brand of recycled and renewable-based polymers meets the criteria of a green product as it is designed to reduce the environmental impact of plastic products throughout their life cycle by using recycled materials.	TRUE, LyondellBasell's efforts to reduce waste and emissions through initiatives such as advanced sorting and renewable energy procurement can be classified as green processes.	LyondellBasell	LyondellBasell Industries Holdings, B.V.	Circulen brand of recycled and renewable-based polymers	['325211: Plastics Material and Resin Manufacturing', '325998: All Other Miscellaneous Chemical Product and Preparation Manufacturing', '562112: Solid Waste Collection', '562219: Other Nonhazardous Waste Treatment and Disposal']	FALSE, The article does not provide evidence to suggest that LyondellBasell's sustainability efforts are examples of greenwashing.
Pushing the Boundaries of Sustainability and Materials Science - Window and Door	https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LndpbmRvd2FuZGRvb3IuY29tL2FydGljbGUvcHVzaGluZy1ib3VuZGFyaWVzLXN1c3RhaW5hYmlsaXR5LWFuZC1tYXRlcmlhbHMtc2NpZW5jZdIBAA?oc=5	The production of PVC for windows and doors must adapt to climate change by using higher-performing materials and formulas that can endure more extreme heat and weather conditions. New chemistries, pigments and plant-based additives can be used to improve product performance, aesthetics, and recyclability. The demand for sustainable products requires innovation that considers the entire lifecycle of a product, from manufacturing to end-of-life, with materials selected to minimize environmental impact.	TRUE, It contributes to environmental sustainability by using sustainable materials, improving energy efficiency, and reducing waste throughout the product lifecycle.	TRUE, It describes new or improved products and processes that differ significantly from previous offerings, such as SunShield's high-performance vinyl compound material and Innergy's composite made of up to 20 percent bio-based resin	TRUE, SunShield is a high-performance vinyl compound material designed to ensure color retention and protect against environmental damage, while Innergy is a composite made of up to 20 percent bio-based resin and is designed to maximize thermal performance	FALSE, The article does not describe a specific green process	Deceuninck	Deceuninck North America	SunShield, Innergy	['326199 - All Other Plastics Product Manufacturing', '326150 - Plastics Bottle Manufacturing', '326160 - Plastics Pipe and Pipe Fitting Manufacturing', '326191 - Plastics Window and Door Manufacturing']	FALSE, The article does not provide evidence of greenwashing.
Coach Has a New Sustainable Fashion Brand. Will Shoppers Go For It? - The New York Times	https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDQvMjAvZmFzaGlvbi9jb2FjaC1jb2FjaHRvcGlhLXN1c3RhaW5hYmxlLWZhc2hpb24uaHRtbNIBAA?oc=5	Coach has launched Coachtopia, a product line made from upcycled and recycled materials, as part of their efforts to reduce waste and embrace circular business models. The line includes bags, accessories, ready-to-wear, and footwear, and aims to minimize the use of resources and make products easier to recycle and reuse.	TRUE, the product line is made from upcycled and recycled materials, which contributes to environmental sustainability goals by reducing waste and resource consumption.	TRUE, the product line is a new and improved product offering that differs significantly from the company's previous products and has been introduced on the market.	TRUE, the product line is made from upcycled and recycled materials, which significantly reduces its environmental impact throughout its life cycle by reducing waste and resource consumption.	FALSE, the article does not describe a specific process innovation.	Coach	Coach	Coachtopia product line	['316991 - Luggage, Briefcases and Other Leather Goods Manufacturing', '315999 - All Other Leather and Allied Products Manufacturing', '448310 - Clothing Accessories Stores', '448210 - Clothing Stores']	FALSE, the article does not provide any evidence to suggest that the product or process innovation is an example of greenwashing.
Slideshow: Eco-conscious innovation is trending - Food Business News	https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmZvb2RidXNpbmVzc25ld3MubmV0L2FydGljbGVzLzIzNjQxLXNsaWRlc2hvdy1lY28tY29uc2Npb3VzLWlubm92YXRpb24taXMtdHJlbmRpbmfSAQA?oc=5	Consumers are increasingly interested in sustainability, and this is reflected in their shopping habits. Upcycled plant-based products are a growing trend, as they use ingredients that would otherwise go to waste. This trend is expected to continue in 2023.	TRUE, the described product or process innovation contributes to environmental sustainability goals by using upcycled ingredients that would otherwise go to waste.	TRUE, the described product or process innovation is new or improved and differs significantly from the firm's previous products or processes.	TRUE, the described product meets the criteria to be a green product as it is designed and manufactured to reduce its environmental impact throughout its life cycle and promotes ecological and human health benefits by using upcycled ingredients that would otherwise go to waste.	FALSE, the article does not describe a process, but rather a product innovation.	Circana	IRI and The NPD Group and the NYU Stern Center for Sustainable Business	upcycled plant-based products	['311111 - Dog and Cat Food Manufacturing', '311211 - Flour Milling', '311221 - Rice Milling', '311222 - Soybean Processing']	FALSE, the described product or process innovation is not an example of greenwashing.
Sustainability and ESG glossary: 52 terms to know - TechTarget	https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3N1c3RhaW5hYmlsaXR5L2ZlYXR1cmUvU3VzdGFpbmFiaWxpdHktYW5kLUVTRy1nbG9zc2FyeS1UZXJtcy10by1rbm930gEA?oc=5	Sustainability and ESG initiatives require an understanding of core concepts and terms. Climate disruption demands decisive action from business leaders, citizens, and governments. Key sustainability terms include green innovation, business innovation, green products, green processes, and greenwashing.	FALSE	FALSE	FALSE	FALSE	company not identified	company not identified	product or process not identified	[]	The article does not discuss greenwashing, so an assessment of the innovation cannot be made.
We All Own Sustainability: A Q&A with Chief Sustainability Officer Ron Jarvis - The Home Depot	https://news.google.com/rss/articles/CBMieGh0dHBzOi8vY29ycG9yYXRlLmhvbWVkZXBvdC5jb20vbmV3cy9zdXN0YWluYWJpbGl0eS93ZS1hbGwtb3duLXN1c3RhaW5hYmlsaXR5LXFhLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItcm9uLWphcnZpc9IBAA?oc=5	The Home Depot is committed to reducing its environmental impact and helping its customers do the same. The company has made progress in reducing emissions, increasing energy efficiency, and offering more sustainable products. The Home Depot believes that sustainability is a competitive advantage and is working to drive innovation in this area.	TRUE, The Home Depot is committed to innovation and sustainability by reducing emissions, increasing energy efficiency, and helping its customers do the same.	TRUE, The Home Depot has made progress in improving supply chain efficiency, reducing store energy consumption, and offering more sustainable products.	TRUE, The Home Depot offers a range of green products, including those that help customers save water, conserve energy or reduce chemical use, and those made from recycled materials.	TRUE, The Home Depot has implemented green processes in its supply chain, stores, and product offerings, reducing its environmental impact.	The Home Depot	The Home Depot, Inc.	not specified	['444010 - Home Centers', '332212 - Wood Preservation', '321911 - Wood Window and Door Manufacturing', '335312 - Motor and Generator Manufacturing']	FALSE, The Home Depot's sustainability efforts appear to be genuine and based on reducing its environmental impact and offering more sustainable products to its customers.
