title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Low-Carbon Solutions | Renewable Energy Consulting | BCG - BCG	https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmJjZy5jb20vaW5kdXN0cmllcy9lbmVyZ3kvcmVuZXdhYmxlcy1sb3ctY2FyYm9uLXNvbHV0aW9uc9IBAA?oc=5	The article outlines a comprehensive approach to creating low-carbon and renewable energy leaders. It covers a wide range of topics, including low-carbon solutions, portfolio strategy, operating model, talent, go-to-market planning, M&A, digital and operational excellence, raising capital, and scaling manufacturing. The article also highlights the complexities around renewable and low-carbon energy sources, such as auctions, supply chains, markets, regulations, and incentives.	TRUE, The article describes a comprehensive approach to creating low-carbon and renewable energy leaders, which can be considered green innovation.	TRUE, The article describes a multitiered approach to help clients master all the elements that drive success, which can be considered business innovation.	TRUE, The article mentions low-carbon solutions, which can be considered green products.	TRUE, The article mentions digital and operational excellence, which can be considered green processes.	company not identified	company not identified	product or process not identified	['221112 - Fossil Fuel Electric Power Generation', '221113 - Nuclear Electric Power Generation', '221119 - Other Electric Power Generation', '541330 - Engineering Services']	The article does not provide enough information to determine whether the described product or process innovation is an example of greenwashing.
Transition to n-type products and enhanced ESG strategy crucial to future – Trina Solar - PV Tech	https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnB2LXRlY2gub3JnL3RyYW5zaXRpb24tdG8tbi10eXBlLXByb2R1Y3RzLWFuZC1lbmhhbmNlZC1lc2ctc3RyYXRlZ3ktY3J1Y2lhbC10by1mdXR1cmUtdHJpbmEtc29sYXIv0gEA?oc=5	Trina Solar is a leading manufacturer of solar modules, trackers, and energy storage solutions. The company is committed to sustainable development and has set a goal of achieving 100% renewable energy use in its manufacturing and operations by 2030. Recently, the company received Type 1 Zero Carbon Factory certification from the TiGroup for its Yiwu manufacturing facility.	TRUE	TRUE	TRUE	TRUE	Trina Solar	Trina Solar Co., Ltd.	Vertex N modules, Vanguard 2P trackers	['332410 - Power and distribution transformers', '335312 - Solar photovoltaic equipment manufacturing', '335999 - All other miscellaneous electrical equipment and component manufacturing', '562111 - Solar electric power generation']	FALSE
East Penn Manufacturing power a closed loop circular economy - Sustainability Magazine	https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vc3VzdGFpbmFiaWxpdHltYWcuY29tL2FydGljbGVzL2Vhc3QtcGVubi1tYW51ZmFjdHVyaW5nLXBvd2VyLWEtY2xvc2VkLWxvb3AtY2lyY3VsYXItZWNvbm9tedIBAA?oc=5	East Penn Manufacturing, a leading battery manufacturer, prioritizes sustainability by recycling battery components, investing in employees, and procuring renewable energy. Its closed-loop manufacturing processes earned it the 2023 John Deere Supplier Sustainability Award.	TRUE, East Penn Manufacturing's closed-loop recycling system and commitment to renewable energy contribute to environmental sustainability.	TRUE, East Penn Manufacturing's closed-loop recycling system is a new or improved business process that differs significantly from the firm's previous processes.	TRUE, East Penn Manufacturing's batteries are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	TRUE, East Penn Manufacturing's closed-loop recycling system is a method or technique in manufacturing that minimizes environmental impacts and promotes sustainability.	East Penn Manufacturing	East Penn Manufacturing Company, Inc.	Closed-loop recycling system	['335999: All Other Miscellaneous Electrical Equipment and Component Manufacturing', '336111: Electric Battery Manufacturing', '562111: Solid Waste Collection', '562920: Materials Recovery Facilities']	FALSE, The article does not provide any evidence of greenwashing.
Benefits (and tradeoffs) of large-format PV modules - Solar Builder Magazine	https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vc29sYXJidWlsZGVybWFnLmNvbS9mZWF0dXJlZC9iZW5lZml0cy1hbmQtdHJhZGVvZmZzLW9mLWxhcmdlLWZvcm1hdC1wdi1tb2R1bGVzL9IBAA?oc=5	The article discusses the trend towards large-format PV modules in the solar industry. These modules offer cost and efficiency benefits, but also present some unique challenges such as increased mechanical stress and potential for performance degradation. The article recommends that project stakeholders carefully assess large-format modules based on the specific installation environment and highly accelerated life testing data.	TRUE, because the article discusses the benefits of large-format PV modules, which can reduce costs and improve the efficiency of solar energy production.	TRUE, because the article describes large-format PV modules as a new product that offers significant improvements over traditional PV modules.	TRUE, because large-format PV modules are a more efficient and environmentally friendly way to generate solar energy.	FALSE, because the article does not describe a specific process that meets the criteria to be a green process.	company not identified	company not identified	large-format PV modules	['335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '334413 - Semiconductor and Related Device Manufacturing', '333618 - Other Engine Equipment Manufacturing', '321219 - Other Plastics Product Manufacturing']	The article does not provide any evidence to suggest that the described product or process innovation is an example of greenwashing.
Making Renewable, Infinitely Recyclable Plastics Using Bacteria – Berkeley Lab News Center - Lawrence Berkeley National Laboratory (.gov)	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vbmV3c2NlbnRlci5sYmwuZ292LzIwMjMvMDcvMjcvbWFraW5nLXJlbmV3YWJsZS1pbmZpbml0ZWx5LXJlY3ljbGFibGUtcGxhc3RpY3MtdXNpbmctYmFjdGVyaWEv0gEA?oc=5	Researchers have engineered microbes to make biological alternatives for the starting ingredients in an infinitely recyclable plastic known as poly(diketoenamine), or PDK. The finding could lead to new bio-based plastics that are both greener and cheaper than traditional plastics. The new PDKs have an expanded working temperature range, opening up applications in the auto industry and beyond.	TRUE	TRUE	TRUE	TRUE	Lawrence Berkeley National Laboratory	Lawrence Berkeley National Laboratory	PDK plastic	not found	FALSE
Continental opens TechCenter Hydrogen Technologies in Hamburg - Continental	https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmNvbnRpbmVudGFsLmNvbS9lbi9wcmVzcy9wcmVzcy1yZWxlYXNlcy90ZWNoY2VudGVyLWh5ZHJvZ2VuLXRlY2hub2xvZ2llcy_SAQA?oc=5	Continental is developing new products to meet the changing requirements of the new energy carriers, such as hydrogen. The company's expertise in handling gases and liquids in the oil and gas business is benefiting the development of these new products. The article mentions the need for new materials that can withstand the pressure and temperature of hydrogen, but it does not provide any specific examples of new products or processes that Continental is developing.	TRUE	TRUE	FALSE	FALSE	Continental	Continental AG	product or process not identified	['336399 - All Other Motor Vehicle Parts Manufacturing', '336412 - Hydraulic and Pneumatic Machinery Manufacturing', '336413 - Industrial Machinery Manufacturing', '336419 - Other Machinery Manufacturing']	FALSE
KLINGELNBERG to Present Innovative Solutions for Renewable Energy at EMO 2023 – Metrology and Quality News ... - "metrology news"	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vbWV0cm9sb2d5Lm5ld3Mva2xpbmdlbG5iZXJnLXRvLXByZXNlbnQtaW5ub3ZhdGl2ZS1zb2x1dGlvbnMtZm9yLXJlbmV3YWJsZS1lbmVyZ3ktYXQtZW1vLTIwMjMv0gEA?oc=5	Klingelnberg will be exhibiting at the EMO trade show in Hanover from 18 to 23 September 2023, where attendees can see the latest in gear manufacturing technology, including the Höfler Roll Testing Machine R 300, the Höfler Cylindrical Gear Grinding Machine Speed Viper, and the series P 152, P 40, and P 26 Precision Measuring Centers.	TRUE, the Höfler Roll Testing Machine R 300 is a new product that is designed to help manufacturers produce high-quality gears for electric vehicles, which are more environmentally friendly than traditional gasoline-powered vehicles.	TRUE, the Höfler Roll Testing Machine R 300 is a new product that incorporates optical pitch measurement and other innovative measuring strategies to significantly reduce measurement times.	FALSE, the article does not describe a specific green product.	TRUE, the Höfler Roll Testing Machine R 300 is a new process that is designed to help manufacturers produce high-quality gears for electric vehicles, which are more environmentally friendly than traditional gasoline-powered vehicles.	Klingelnberg	Klingelnberg GmbH	Höfler Roll Testing Machine R 300	['333999', '333516', '332311', '332313']	FALSE, the Höfler Roll Testing Machine R 300 is not an example of greenwashing because it is a new product that is designed to help manufacturers produce high-quality gears for electric vehicles, which are more environmentally friendly than traditional gasoline-powered vehicles.
European warehouses store 40 GW of unsold solar panels - pv magazine International	https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzA3LzE5L2V1cm9wZWFuLXdhcmVob3VzZXMtY3VycmVudGx5LWhvc3QtNDAtZ3ctb2YtdW5zb2xkLXNvbGFyLXBhbmVscy_SAQA?oc=5	European warehouses currently have around 40 GW of Chinese-made solar panels in storage, worth about €7 billion. This is despite high inventory levels and a 51% surge in imports in March 2023 compared to the previous year.	TRUE, because the stored solar panels are designed to reduce negative environmental externalities by promoting the use of renewable energy.	FALSE, because the article does not describe a new or improved product or business process that differs significantly from the firm's previous products or business processes.	TRUE, because the stored solar panels are designed to reduce negative environmental externalities by promoting the use of renewable energy.	FALSE, because the article does not describe a new or improved business process for one or more business functions that differs significantly from the firm’s previous business processes.	Rystad Energy	Rystad Energy AS	Chinese-made solar panels	['335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '334413 - Semiconductor and Related Device Manufacturing', '334418 - Printed Circuit Board Manufacturing', '334419 - Other Electronic Component Manufacturing']	FALSE, because the article does not provide any evidence to suggest that the described product or process innovation is an example of greenwashing.
Renewable Power Procurement Needs a Reset | BCG - BCG	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvYnVpbGRpbmctYS1tb3JlLXN1c3RhaW5hYmxlLXJlbmV3YWJsZS1lbmVyZ3ktcHJvY3VyZW1lbnQtc3lzdGVt0gEA?oc=5	Companies can procure renewable power when it is generated, support grid flexibility, maximize emissions abatement, use resources sustainably, avoid damaging nature, and support a just energy transition. In this way, companies can massively decarbonize the global power system and create a sustainable power ecosystem in line with worldwide climate ambitions. Companies can also go further and use their influence to help scale up new technologies, use a more holistic approach to energy use, and support a just energy transition.	TRUE. The article describes innovations in renewable power procurement that reduce negative environmental externalities of human activity by organizations.	TRUE. The article describes business model innovations that differ significantly from previous business processes and that have been brought into use in the firm.	FALSE. The article does not describe any products that meet the criteria to be a green product.	TRUE. The article describes innovations in renewable power procurement that are methods or techniques in manufacturing or production that minimize environmental impacts and promote sustainability.	World Business Council for Sustainable Development and BCG	World Business Council for Sustainable Development and Boston Consulting Group	renewable power procurement innovations	['221112 Fossil Fuel Electric Power Generation', '221113 Nuclear Electric Power Generation', '221119 Other Electric Power Generation', '562211 Hazardous Waste Treatment and Disposal']	FALSE. The article does not provide any indication that the described innovations are an example of greenwashing.
Net zero and insurance underwriting - PwC	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnB3Yy5jb20vdXMvZW4vaW5kdXN0cmllcy9maW5hbmNpYWwtc2VydmljZXMvbGlicmFyeS9uZXQtemVyby1pbnN1cmFuY2UtdW5kZXJ3cml0aW5nLmh0bWzSAQA?oc=5	Reaching net zero by 2050 necessitates swift action, with 75% of emission cuts required in the next decade. To achieve net zero, $24 trillion of investment is needed in solutions like alternative energy, heating and cooling solutions, alternative building materials, and transportation. These solutions offer varying transition risks and opportunities for P&C insurers.	TRUE	TRUE	TRUE	TRUE	company not identified	company not identified	product or process not identified	['221111 - Hydroelectric Power Generation', '221112 - Fossil Fuel Electric Power Generation', '221113 - Nuclear Electric Power Generation', '221119 - Other Electric Power Generation']	The article does not mention greenwashing.
