title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
A Plan to Reduce Semiconductor Emissions | BCG - BCG	https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvYS1wbGFuLXRvLXJlZHVjZS1zZW1pY29uZHVjdG9yLWVtaXNzaW9uc9IBAA?oc=5	The article discusses two scenarios regarding the semiconductor industry's efforts to reduce carbon emissions, with one falling short of net zero and 1.5°C targets and the other making progress but still not reaching net zero by 2050.	FALSE This text does not specifically describe an innovation aimed at reducing negative environmental externalities or contributing to sustainability goals.	FALSE This text does not focus on a new or improved product or business process differing significantly from previous ones.	FALSE This text does not provide details about a specific product designed, manufactured, and used to significantly reduce its environmental impact throughout its life cycle.	FALSE This text does not delve into specific methods or techniques in manufacturing or operational activities that promote sustainability or minimize environmental impacts.	company not identified	product or process not identified	product or process not identified	Likely NAICS Codes: 334413, 334412, 334119, 334510 - Semiconductor and Other Electronic Component Manufacturing	FALSE This article does not involve the act of making false or misleading statements about environmental benefits of a product or practice.	1495
Circular black masterbatch - PlasticsToday	https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnBsYXN0aWNzdG9kYXkuY29tL3N1c3RhaW5hYmlsaXR5L2NhYm90LWxhdW5jaGVzLWNpcmN1bGFyLWJsYWNrLW1hc3RlcmJhdGNo0gEA?oc=5	Cabot Corp. introduced new circular black masterbatch products certified by ISCC Plus, powered by Evolve Sustainable Solutions, to reduce GHG emissions and drive a circular economy in various industrial applications.	TRUE. This is a green innovation as it introduces a new sustainable product line to reduce GHG emissions and promote a circular economy, aligning with environmental sustainability goals.	TRUE. This is a business innovation as Cabot Corp. launched a new product line, REPLASBLAK, which differs significantly from its previous offerings and has been introduced to the market, reflecting innovation in their business processes.	TRUE. The REPLASBLAK product line is classified as a green product as it is designed to significantly reduce environmental impact throughout its lifecycle by using sustainable materials, reducing GHG emissions, and promoting circular economy principles.	TRUE. Cabot Corp.'s adoption of green processes, such as using recycled materials to manufacture the REPLASBLAK products and reducing GHG emissions in their production, qualifies as green processes that minimize environmental impacts and promote sustainability.	Cabot Corp.	Cabot Corporation	REPLASBLAK product line	Likely NAICS Codes: 325211 - Plastics Material and Resin Manufacturing, 325992 - Photographic Film, Paper, Plate, and Chemical Manufacturing, 325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing, 325520 - Adhesive Manufacturing	FALSE. The product innovation described aligns with genuine efforts to reduce environmental impact and promote sustainability, rather than making false or misleading claims.	2097
Mars rethinks recipes, ingredients on journey to Net Zero - FoodNavigator.com	https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmZvb2RuYXZpZ2F0b3IuY29tL0FydGljbGUvMjAyMy8xMS8yOS9tYXJzLXJldGhpbmtzLXJlY2lwZXMtaW5ncmVkaWVudHMtb24tam91cm5leS10by1uZXQtemVyb9IBAA?oc=5	Mars Inc. outlines its net zero roadmap, committing to halve emissions by 2030 through various sustainability initiatives, including ingredient innovation and reducing its carbon footprint from agriculture. The company is developing sustainable ingredients like allulose and exploring animal-free proteins. Mars is also focusing on making its current ingredients more sustainable and encouraging sustainable practices within its supply chains.	TRUE, The article describes Mars Inc.'s efforts towards sustainability, including reducing emissions and promoting environmental initiatives.	TRUE, Mars Inc. is introducing new products and processes to reduce emissions and improve sustainability, demonstrating business innovation.	TRUE, Mars Inc. is developing green products like sustainable ingredients for snacks and human food dishes, such as allulose, a natural sugar substitute.	TRUE, Mars Inc. is implementing green processes to reduce environmental impacts, such as optimizing sourcing, distribution, and formulation for lower emissions.	Mars Inc.	Mars, Incorporated	product or process not identified	Likely NAICS Codes: 311352 - Confectionery Manufacturing from Purchased Chocolate; 311351 - Confectionery Manufacturing from Purchased Chocolate; 325414 - Biological Product (except Diagnostic) Manufacturing; 311 - Food Manufacturing	FALSE, The article highlights Mars Inc.'s genuine efforts towards sustainability and reducing emissions, indicating a genuine commitment rather than greenwashing.	3047
Managing plastic waste with advanced recycling - ExxonMobil	https://news.google.com/rss/articles/CBMic2h0dHBzOi8vY29ycG9yYXRlLmV4eG9ubW9iaWwuY29tL3doYXQtd2UtZG8vbWF0ZXJpYWxzLWZvci1tb2Rlcm4tbGl2aW5nL2FkdmFuY2VkLXJlY3ljbGluZy1wbGFzdGljLXdhc3RlLWV4eG9ubW9iaWzSAQA?oc=5	The article discusses ExxonMobil's commitment to addressing plastic waste through advanced recycling technologies, mentioning the opening of a large plastic waste advanced recycling facility in Baytown, Texas, and plans for additional facilities worldwide to process a billion pounds of plastic waste annually by 2027.	FALSE	TRUE	TRUE	TRUE	ExxonMobil	Exxon Mobil Corporation	Plastic waste advanced recycling technology	Likely NAICS Codes: 325211 - Plastics Material and Resin Manufacturing, 562920 - Materials Recovery Facilities, 562998 - All Other Miscellaneous Waste Management Services, 325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing	FALSE	1670
Dow's Board of Directors Approves Final Investment Decision for Path2Zero Project - PR Newswire	https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2Rvd3MtYm9hcmQtb2YtZGlyZWN0b3JzLWFwcHJvdmVzLWZpbmFsLWludmVzdG1lbnQtZGVjaXNpb24tZm9yLXBhdGgyemVyby1wcm9qZWN0LTMwMTk5OTA0NC5odG1s0gEA?oc=5	Dow announced its Final Investment Decision on the Fort Saskatchewan Path2Zero project, constructing a net-zero Scope 1 and 2 emissions ethylene complex. The $6.5 billion investment aims to decarbonize 20% of Dow's global ethylene capacity while increasing polyethylene capacity by 2 million MTA. The project leverages government subsidies, promises $1 billion of EBITDA growth annually, and demonstrates Dow's commitment to industrial decarbonization and profitable growth.	TRUE. This investment by Dow in constructing a net-zero Scope 1 and 2 emissions ethylene complex aligns with green innovation. The project focuses on reducing carbon emissions, deploying clean fuel technologies, and leveraging government support for sustainability goals.	TRUE. Dow's investment in the Fort Saskatchewan Path2Zero project represents a business innovation. The project introduces a new and significantly improved production process - a net-zero emissions ethylene complex - that differs from the firm's previous operations and is expected to drive economic growth and profitability.	FALSE. The article does not specifically mention a tangible good or service that falls under the definition of a green product. Although the project aims to produce low and zero-emissions products, the focus is on the construction of a net-zero emissions industrial facility rather than the development of a specific green product.	TRUE. The Fort Saskatchewan Path2Zero project involves implementing green processes to minimize environmental impacts and promote sustainability. The project aims to reduce carbon emissions, implement clean fuel technologies, and incorporate carbon capture and storage measures, aligning with the definition of green processes.	Dow	The Dow Chemical Company	product or process not identified	Likely NAICS Codes: 325110 (Petrochemical Manufacturing), 325180 (Other Basic Inorganic Chemical Manufacturing), 326150 (Urethane and Other Foam Product Manufacturing), 324121 (Asphalt Paving Mixture and Block Manufacturing)	FALSE. The article does not exhibit greenwashing as it provides detailed information about Dow's investment in the net-zero emissions ethylene complex, highlighting the environmental benefits, decarbonization efforts, and potential profitability of the project.	3950
Carbon Limit Introduces Its CaptureCrete Technology to Residential Construction with NCP Industries Partnership - Pro Builder	https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnByb2J1aWxkZXIuY29tL2NhcmJvbi1saW1pdC1pbnRyb2R1Y2VzLWl0cy1jYXB0dXJlY3JldGUtdGVjaG5vbG9neS1yZXNpZGVudGlhbC1jb25zdHJ1Y3Rpb24tbmNwLWluZHVzdHJpZXPSAQA?oc=5	NCP Industries collaborates with Carbon Limit to introduce CO2-capturing technology, CaptureCrete, to the construction industry, providing a sustainable solution for decarbonizing structures and reducing carbon emissions. The technology enables on-site production of an additive incorporated into concrete products, generating carbon credits and contributing to environmental goals set by industry associations.	TRUE. This is a green innovation because it introduces a CO2-capturing technology that helps in decarbonizing structures and reducing carbon emissions, aligning with environmental sustainability goals.	TRUE. This is a business innovation as it involves the introduction of a new technology, CaptureCrete, into the construction industry, significantly differing from previous products or processes.	TRUE. This is a green product as CaptureCrete, the concrete additive, is designed to capture CO2, reduce carbon emissions, and promote sustainability throughout its lifecycle.	TRUE. This is a green process as the technology aims to minimize environmental impacts by reducing carbon emissions in concrete production and promoting sustainability in construction operations.	NCP Industries	NCP Industries	CaptureCrete	Likely NAICS Codes: 327320 - Ready-Mix Concrete Manufacturing, 327390 - Other Concrete Product Manufacturing, 238110 - Poured Concrete Foundation and Structure Contractors, 237310 - Highway, Street, and Bridge Construction	FALSE. This does not appear to be an example of greenwashing as the article highlights a genuine effort to introduce a CO2-capturing technology for sustainable construction, supported by industry associations and carbon credits.	1744
Crocs is taking its used shoes back in 10 states. Here's why - GreenBiz	https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmdyZWVuYml6LmNvbS9hcnRpY2xlL2Nyb2NzLXRha2luZy1pdHMtdXNlZC1zaG9lcy1iYWNrLTEwLXN0YXRlcy1oZXJlcy13aHnSAQA?oc=5	Crocs launched a program to take back used shoes in 10 U.S. states to reuse materials and reduce waste. The initiative aims to understand consumer behavior and impact through a sustainable collection and recycling process.	TRUE. The article discusses a green innovation by addressing sustainability goals, exploring reuse of materials, and minimizing environmental impacts through a circular design and production approach.	TRUE. The initiative by Crocs to launch a shoe take-back program represents a business innovation through the introduction of a new approach in handling and recycling used products.	TRUE. Crocs' initiative to collect and recycle used shoes aligns with the definition of a green product by significantly reducing environmental impact throughout the life cycle and promoting sustainability.	TRUE. The article discusses green processes within Crocs' operation, focusing on minimizing environmental impacts, reducing waste, and reusing materials to promote sustainability.	Crocs	Crocs, Inc.	product or process not identified	Likely NAICS Codes: 316219 Footwear Manufacturing, 562920 Materials Recovery Facilities, 624221 Temporary Shelters	FALSE. The article does not display characteristics of greenwashing as it describes genuine efforts by Crocs to implement sustainable practices and reduce environmental impact.	2265
How Holcim is reducing cement's climate impact - Fortune	https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vZm9ydHVuZS5jb20vZXVyb3BlLzIwMjMvMTEvMDgvY2xpbWF0ZS1jaGFuZ2UtY29uY3JldGUtY2VtZW50LWhvbGNpbS1mb3J0dW5lLTUwMC1ldXJvcGUv0gEA?oc=5	The article discusses how a Swiss cement company, Holcim, is leading the way in developing low-emissions cement and concrete to reduce CO2 emissions in the construction industry through innovative products and processes, aiming to be carbon-neutral by 2050.	TRUE. This is green innovation as it focuses on reducing CO2 emissions in the construction industry by developing eco-friendly cement and concrete products.	TRUE. The development of low-emissions cement and concrete by Holcim represents a business innovation within the construction industry.	TRUE. The article discusses the development of eco-friendly cement and concrete products by Holcim, which meet the definition of green products by significantly reducing environmental impacts in the construction sector.	TRUE. The article highlights Holcim's efforts to implement green processes, such as recycling construction waste into new cement and concrete products, to minimize environmental impacts and promote sustainability in the construction industry.	Holcim	Holcim Ltd.	product or process not identified	Likely NAICS Codes: 327310 - Cement Manufacturing, 327320 - Ready-Mix Concrete Manufacturing, 327999 - All Other Nonmetallic Mineral Product Manufacturing, 551114 - Corporate, Subsidiary, and Regional Managing Offices	FALSE. The article does not describe any false or misleading environmental claims by the company; instead, it focuses on genuine efforts towards sustainability.	5337
The Dirty Secret of Alternative Plastics - Pulitzer Center on Crisis Reporting	https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vcHVsaXR6ZXJjZW50ZXIub3JnL3N0b3JpZXMvZGlydHktc2VjcmV0LWFsdGVybmF0aXZlLXBsYXN0aWNz0gEA?oc=5	The article discusses the environmental impact of PLU stickers on fresh produce and the challenges in transitioning to more sustainable alternatives, highlighting issues like plastic pollution, compostability, and the complexities of bioplastics.	FALSE	FALSE	TRUE	FALSE	company not identified	company not identified	PLU stickers	Likely NAICS Codes: 111998 (All Other Miscellaneous Crop Farming); 311991 (Perishable Prepared Food Manufacturing); 325998 (All Other Miscellaneous Chemical Product and Preparation Manufacturing); 326199 (All Other Plastics Product Manufacturing)	FALSE	4345
Can Food and Agriculture Companies Raise Their Game? - Bain & Company	https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJhaW4uY29tL2luc2lnaHRzL2Nhbi1mb29kLWFuZC1hZ3JpY3VsdHVyZS1jb21wYW5pZXMtcmFpc2UtdGhlaXItZ2FtZS1jZW8tc3VzdGFpbmFiaWxpdHktZ3VpZGUtMjAyMy_SAQA?oc=5	The article discusses the urgent need for food and agriculture companies to raise their ambitions on sustainability and health, transform their product portfolios toward healthier options, and accelerate agricultural transformation through sustainable farming practices and Scope 3 emissions reduction.	TRUE The article discusses the urgent need for food and agriculture companies to raise their ambitions on sustainability and health, which aligns with the definition of green innovation in promoting environmental sustainability goals.	TRUE The article emphasizes the need for food and agriculture companies to transform their product portfolios, adopt new practices, and make strategic decisions to align with changing consumer demands and sustainability goals, showcasing a significant change in their business processes.	TRUE The article highlights the importance of transforming food product portfolios toward healthier and more sustainable options, which aligns with the comprehensive definition of green products in significantly reducing environmental impact throughout their life cycle.	TRUE The article discusses the importance of accelerating agricultural transformation through sustainable farming practices to reduce environmental impact, which aligns with the definition of green processes in minimizing environmental impacts and promoting sustainability.	company not identified	product or process not identified	company not identified	Likely NAICS Codes: 1121 - Crop Production, 3119 - Other Food Manufacturing, 424810 - Agricultural Chemical Wholesalers, 562998 - All Other Miscellaneous Waste Management Services	FALSE The article does not exhibit greenwashing as it focuses on genuine efforts and necessary steps required by food and agriculture companies to improve sustainability practices and address environmental challenges.	3627
