title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
World Energy and World Fuel Services extend partnership with a six-year, up to 27 million-gallon purchasing agreement - PR Newswire	https://news.google.com/rss/articles/CBMirAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3dvcmxkLWVuZXJneS1hbmQtd29ybGQtZnVlbC1zZXJ2aWNlcy1leHRlbmQtcGFydG5lcnNoaXAtd2l0aC1hLXNpeC15ZWFyLXVwLXRvLTI3LW1pbGxpb24tZ2FsbG9uLXB1cmNoYXNpbmctYWdyZWVtZW50LTMwMTgyMjMxNC5odG1s0gEA?oc=5	World Energy has entered a six-year contract with World Fuel Services to deliver sustainable aviation fuel, potentially reducing over 200,000 metric tonnes of CO2 emissions from air travel. World Energy's unique process uses renewable feedstocks to produce sustainable aviation fuel at their Paramount, California facility.	TRUE. This is green innovation as it involves the development and introduction of a sustainable aviation fuel product that aims to reduce carbon emissions from air travel, contributing to environmental sustainability goals.	TRUE. This is a business innovation as it introduces a new product, sustainable aviation fuel, that differs significantly from traditional jet fuel products.	TRUE. This is a green product as sustainable aviation fuel is designed and manufactured to significantly reduce environmental impact throughout its life cycle by using renewable feedstocks and reducing CO2 emissions.	TRUE. This is a green process as the method of producing sustainable aviation fuel at World Energy's facility in Paramount utilizes renewable feedstocks and aims to minimize environmental impacts, including reducing waste and energy consumption.	World Energy	World Energy	sustainable aviation fuel	Likely NAICS Codes: 324110 - Petroleum Refineries, 325199 - All Other Basic Organic Chemical Manufacturing, 424720 - Petroleum and Petroleum Products Merchant Wholesalers, 424710 - Petroleum Bulk Stations and Terminals	FALSE. This does not appear to be an example of greenwashing as the article focuses on a genuine initiative that contributes to reducing carbon emissions in the aviation industry through sustainable aviation fuel.	1980
Oil giant Shell to buy power from New Mexico wind farm amid transition to renewable energy - Carlsbad Current Argus	https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5jdXJyZW50YXJndXMuY29tL3N0b3J5L25ld3MvMjAyMy8wNS8xNi9vaWwtZ2FzLWdpYW50LXNoZWxsLWVuZXJneS1idXktcG93ZXItbmV3LW1leGljby13aW5kLWZhcm0tcGF0dGVybi1zdW56aWEtcmVuZXdhYmxlLWNsaW1hdGUtY2hhbmdlLzcwMjE4NjI2MDA3L9IBAA?oc=5	Shell plans to buy renewable power from a New Mexico windfarm, generating wind energy for markets in the region. The company aims to increase its renewable power output and transition towards sustainability with residential renewable energy plans. The project includes long-term power purchase agreements with Shell Energy and the University of California, contributing to carbon emission reduction and grid resilience.	TRUE	TRUE	FALSE	TRUE	Shell	Royal Dutch Shell	product or process not identified	Likely NAICS Codes: 221118 - Other Electric Power Generation, 541618 - Other Management Consulting Services, 541710 - Research and Development in the Physical, Engineering, and Life Sciences, 237130 - Power and Communication Line and Related Structures Construction	FALSE	2161
Danish Wind Pioneer Keeps Battling Climate Change - The New York Times	https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDUvMDMvYnVzaW5lc3MvZW5lcmd5LWVudmlyb25tZW50L2Rlbm1hcmstd2luZC1wb3dlci1zdGllc2RhbC5odG1s0gEA?oc=5	The article discusses the influence of Henrik Stiesdal, a pioneer in wind power innovation in Denmark's Jutland.	TRUE This is green innovation as it involves the development of wind turbines to generate clean energy, contributing to environmental sustainability goals.	TRUE This is a business innovation as it involves the introduction of new products and processes for wind power generation, differing significantly from previous methods.	TRUE This is a green product innovation as it involves the design and manufacturing of wind turbines that significantly reduce environmental impacts throughout their life cycle.	TRUE This is a green process innovation as it involves methods in wind power generation that aim to minimize environmental impacts and promote sustainability.	company not identified	N/A	Wind Turbines	Likely NAICS Codes: 333611 - Turbine and Turbine Generator Set Units Manufacturing, 221119 - Other Electric Power Generation, 237130 - Power and Communication Line and Related Structures Construction, 541330 - Engineering Services	FALSE This is not an example of greenwashing as the article discusses genuine advancements in wind power technology without misleading environmental claims.	1461
Sustainable Water Solutions Generate Energy With New Tech for Control Valves - Pumps & Systems Magazine	https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnB1bXBzYW5kc3lzdGVtcy5jb20vc3VzdGFpbmFibGUtd2F0ZXItc29sdXRpb25zLWdlbmVyYXRlLWVuZXJneS1uZXctdGVjaC1jb250cm9sLXZhbHZlc9IBAA?oc=5	The article discusses a solution at the nexus of water and energy, providing safe drinking water, improving efficiency, and sustainability by leveraging wasted energy for electricity generation.	TRUE - The article describes an innovation that integrates control valves with micro-hydro technology to address water and energy challenges, promoting sustainability and efficiency.	FALSE - The focus is more on technology for water and energy efficiency rather than a new product or business process per se.	FALSE - The article does not specifically focus on a tangible product; it focuses more on a system or solution integrating technology for efficiency and sustainability.	TRUE - The article discusses a green process by leveraging micro-hydro technology to recover wasted energy and generate electricity in water distribution systems, aiming to reduce environmental impacts and promote sustainability.	company not identified	not found	product or process not identified	Likely NAICS Codes: 221310 - Water Supply and Irrigation Systems, 221320 - Sewage Treatment Facilities, 562998 - All Other Miscellaneous Waste Management Services, 237110 - Water and Sewer Line and Related Structures Construction	FALSE - The article is not promoting false or misleading environmental benefits; rather, it discusses a concrete solution for improving water and energy efficiency.	2581
How chemists could give new life to old wind turbine blades - MIT Technology Review	https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnRlY2hub2xvZ3lyZXZpZXcuY29tLzIwMjMvMDUvMDIvMTA3MjUyMC9ob3ctY2hlbWlzdHMtY291bGQtZ2l2ZS1uZXctbGlmZS10by1vbGQtd2luZC10dXJiaW5lLWJsYWRlcy_SAXRodHRwczovL3d3dy50ZWNobm9sb2d5cmV2aWV3LmNvbS8yMDIzLzA1LzAyLzEwNzI1MjAvaG93LWNoZW1pc3RzLWNvdWxkLWdpdmUtbmV3LWxpZmUtdG8tb2xkLXdpbmQtdHVyYmluZS1ibGFkZXMvYW1wLw?oc=5	Research describes a method to recover wind turbine blade components by breaking down the durable materials without destroying them, aiming to address waste concerns in sustainable energy production.	TRUE. This is green innovation as it focuses on developing a sustainable solution to address waste issues in renewable energy production.	FALSE. The article does not focus on a new or improved business process or product that significantly differs from the firm's previous offerings.	TRUE. The article discusses a method to recycle wind turbine components, which aligns with the definition of a green product by significantly reducing its environmental impact.	TRUE. The article describes a process to break down wind turbine blade materials in a sustainable way, minimizing environmental impacts, making it a green process.	company not identified	NA	wind turbine blade recycling	Likely NAICS Codes: 562998 - All Other Miscellaneous Waste Management Services, 562920 - Materials Recovery Facilities, 541715 - Research and Development in the Physical, Engineering, and Life Sciences, 325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing	FALSE. The article does not aim to mislead or falsely advertise the environmental benefits of a product.	1684
We Have Set a Great Big Goal: Nothing. - Honda Newsroom	https://news.google.com/rss/articles/CBMihAFodHRwczovL2hvbmRhbmV3cy5jb20vZW4tVVMvcmVsZWFzZXMvcmVsZWFzZS0yOGEwNDE4ZWI5Zjk2YzI1MDJjNmI5OTQxNzAxNzZjZS1vdXItcGVyc3BlY3RpdmUtd2UtaGF2ZS1hLXNldC1hLWdyZWF0LWJpZy1nb2FsLW5vdGhpbmfSAQA?oc=5	The article discusses Honda's commitment to achieving carbon neutrality through various initiatives like EV battery plant construction, recycled battery materials collaboration, and stationary fuel cell power stations.	TRUE - The discussed initiatives by Honda to achieve carbon neutrality through EV battery plant construction and collaboration for recycled battery materials align with green innovation by reducing environmental impacts and promoting sustainability.	TRUE - The article mentions Honda's involvement in various initiatives such as EV battery plant construction and fuel cell power stations, which are new and improved processes that differ significantly from the firm's previous activities, fitting the definition of business innovation.	TRUE - Honda's commitment to achieving carbon neutrality through initiatives like using clean energy, reusing and recycling materials to make a new Honda out of old vehicles, and creating vehicles with a focus on environmental impact reduction align with the definition of a green product.	TRUE - Honda's initiatives such as using clean energy, reusing and recycling all materials in the product lifecycle, and creating a closed-loop recycling system for finite materials, demonstrate a green process that minimizes environmental impact and promotes sustainability.	American Honda Motor Co., Inc.	American Honda Motor Co., Inc.	product or process not identified	Likely NAICS Codes: 336111 - Automobile Manufacturing, 335911 - Storage Battery Manufacturing, 335312 - Motor and Generator Manufacturing, 221118 - Other Electric Power Generation	FALSE - The article discusses Honda's genuine efforts and commitments towards achieving carbon neutrality and environmental sustainability goals, without any false or misleading claims about their products or practices.	2661
Artificial Intelligence (AI) in Energy and Power Market Report 2023: Sector to Reach $14.52 Billion by 2028 at a 24.6 ... - GlobeNewswire	https://news.google.com/rss/articles/CBMixQFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wNS8yOS8yNjc3NjA2LzI4MTI0L2VuL0FydGlmaWNpYWwtSW50ZWxsaWdlbmNlLUFJLWluLUVuZXJneS1hbmQtUG93ZXItTWFya2V0LVJlcG9ydC0yMDIzLVNlY3Rvci10by1SZWFjaC0xNC01Mi1CaWxsaW9uLWJ5LTIwMjgtYXQtYS0yNC02LUNBR1IuaHRtbNIBAA?oc=5	The article discusses the growing use of Artificial Intelligence (AI) in energy and power markets, emphasizing its role in enhancing efficiency, reducing negative environmental impacts, and supporting the transition to renewable energy sources.	TRUE, The application of Artificial Intelligence (AI) in energy and power markets contributes to environmental sustainability goals by optimizing energy-related processes, improving energy management, promoting renewable energy integration, and reducing greenhouse gas emissions.	FALSE, The article focuses on the adoption of AI technology in the energy and power sector rather than introducing new or significantly improved products or processes.	FALSE, The article mentions AI technology and its applications in the energy and power sector but does not specifically describe a good or service designed, manufactured, and used to significantly reduce environmental impact throughout its life cycle.	TRUE, The utilization of AI technology to optimize energy-related processes and enhance energy management aligns with the definition of green processes that aim to minimize environmental impacts and promote sustainability.	ResearchAndMarkets.com	Research and Markets	product or process not identified	Likely NAICS Codes: 221120 - Electric Power Distribution, 221210 - Natural Gas Distribution, 541715 - Research and Development in the Physical, Engineering, and Life Sciences, 541990 - All Other Professional, Scientific, and Technical Services	FALSE, The article provides informative content about the applications of AI in energy and power markets without presenting deceptive or misleading information about environmental benefits.	2785
Intersolar 2023: SMA to Showcase Solutions for the New Energy World - SolarQuarter	https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzA1LzMxL2ludGVyc29sYXItMjAyMy1zbWEtdG8tc2hvd2Nhc2Utc29sdXRpb25zLWZvci10aGUtbmV3LWVuZXJneS13b3JsZC_SAQA?oc=5	The article discusses SMA's new solutions for a future-proof energy supply, including a hybrid inverter, charging solutions, storage solutions, grid-forming solutions, and a container solution for hydrogen production.	TRUE. This article discusses SMA's innovations that contribute to environmental sustainability goals, such as renewable energies and hydrogen production.	TRUE. The article describes SMA's new solutions and products that differ significantly from its previous offerings, showcasing innovation in the energy sector.	TRUE. The article highlights SMA's products like the Sunny Boy Smart Energy and eCharger, designed to reduce environmental impact through solar energy utilization and electric vehicle charging.	TRUE. SMA's operational activities described in the article aim to minimize environmental impacts, promote sustainability, and incorporate renewable energy solutions.	SMA	SMA Solar Technology AG	product or process not identified	Likely NAICS Codes: 221114 - Solar Electric Power Generation, 221122 - Electric Power Distribution, 221210 - Natural Gas Distribution, 221330 - Steam and Air-Conditioning Supply	FALSE. The article does not exhibit greenwashing as it provides genuine information about SMA's products and solutions for renewable energy.	2204
Welcome to the New AISI Blog - American Iron and Steel Institute	https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LnN0ZWVsLm9yZy8yMDIzLzA1L3dlbGNvbWUtdG8tdGhlLW5ldy1haXNpLWJsb2cv0gEA?oc=5	The article discusses the American steel industry's leadership in sustainability, focusing on its low carbon emissions, use of clean energy, and importance in low-carbon technologies.	TRUE, The American steel industry's focus on sustainability, decarbonization, and clean energy align with green innovation by reducing environmental impact.	FALSE, The article does not focus on new or improved products or business processes but rather highlights the industry's commitment to sustainability.	TRUE, The article highlights the environmental benefits and sustainable practices in the production and usage of steel, aligning with the definition of green product.	TRUE, The article emphasizes the American steel industry's efforts to minimize environmental impacts, reduce waste, and promote sustainability in its manufacturing processes.	AISI	American Iron and Steel Institute	product or process not identified	Likely NAICS Codes: 331110 - Iron and Steel Mills and Ferroalloy Manufacturing, 331210 - Iron and Steel Pipe and Tube Manufacturing from Purchased Steel, 331111 - Iron and Steel Mills,B321 - Steel Product Manufacturing from Purchased Steel	FALSE, The article focuses on the genuine efforts and achievements of the American steel industry in sustainability, rather than making false environmental claims.	2223
Machinery Makers' Golden Opportunity in the Green Economy - BCG	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvbWFjaGluZXJ5LW1ha2Vycy1oYXZlLWEtZ29sZGVuLW9wcG9ydHVuaXR5LWluLXRoZS1ncmVlbi1lY29ub2150gEA?oc=5	The article discusses the need for decarbonization and sustainable practices in various industries such as power generation, industrial processes, agriculture, transportation, and building construction, highlighting the challenges and potential opportunities for machinery makers to transition to green technologies.	TRUE. The article focuses on various sectors' efforts to decarbonize and adopt sustainable practices, aligning with the definition of green innovation by addressing environmental sustainability goals.	FALSE. The article primarily discusses the transition to green technologies and decarbonization efforts in various industries, rather than focusing on new or significantly improved products or processes introduced in the market by a specific firm.	FALSE. The article discusses the need for transitioning to green practices in different industries but does not focus on a specific product or service that significantly reduces its environmental impact throughout its life cycle.	TRUE. The article emphasizes the importance of adopting green processes in manufacturing, production, and operational activities to minimize environmental impacts and promote sustainability.	company not identified	not found	product or process not identified	Likely NAICS Codes: 22111 - Electric Power Generation, Transmission, and Distribution, 3331 - Agriculture, Construction, and Mining Machinery Manufacturing, 3251 - Basic Chemical Manufacturing, 3273 - Cement and Concrete Product Manufacturing	FALSE. The article provides insights into the challenges and opportunities related to transitioning to green technologies but does not involve making false or misleading statements about environmental benefits, hence not an example of greenwashing.	2537
