title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
U.S. Department of Energy Awards Team Led by Ginkgo Bioworks Funding to Develop Algal Crop Protection Solutions - PR Newswire	https://news.google.com/rss/articles/CBMipQFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3VzLWRlcGFydG1lbnQtb2YtZW5lcmd5LWF3YXJkcy10ZWFtLWxlZC1ieS1naW5rZ28tYmlvd29ya3MtZnVuZGluZy10by1kZXZlbG9wLWFsZ2FsLWNyb3AtcHJvdGVjdGlvbi1zb2x1dGlvbnMtMzAyMDE4MTAyLmh0bWzSAQA?oc=5	Ginkgo Bioworks, along with partners, has been awarded funding by the U.S. Department of Energy to develop new algal crop protection solutions to enhance productivity in outdoor environments for biofuels and bioproducts. The project aims to create environmentally-friendly alternatives to conventional chemical pesticides through the use of antimicrobial peptides and adaptive laboratory evolution.	TRUE. This is a green innovation as it involves developing environmentally-friendly solutions to protect algal crops and enhance productivity for biofuel production, aligning with sustainability goals and reducing negative environmental impacts.	TRUE. This is a business innovation as it involves introducing new algal crop protection solutions to the market, significantly differing from previous pest management strategies and aiming to enhance productivity for biofuels and bioproducts.	FALSE. The article does not focus on a specific tangible product but rather on the development of solutions and technologies for algal crop protection, which do not fit the comprehensive definition of a green product.	TRUE. This is a green process as it involves the development of methods and techniques to protect algal crops in a sustainable manner, aiming to minimize environmental impacts, reduce chemical pesticide usage, and enhance productivity in a more eco-friendly way.	Ginkgo Bioworks	Ginkgo Bioworks	product or process not identified	Likely NAICS Codes: 325199 - All Other Basic Organic Chemical Manufacturing, 541715 - Research and Development in the Physical, Engineering, and Life Sciences, 541711 - Research and Development in Biotechnology, 424690 - Other Chemical and Allied Products Merchant Wholesalers	FALSE. The article focuses on the genuine development of innovative algal crop protection solutions using antimicrobial peptides, with the aim of enhancing sustainability and productivity, rather than making false or misleading environmental claims.	3076
Unprecedented solar and storage growth on horizon with record installations and investments in U.S. - pv magazine International	https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5wdi1tYWdhemluZS5jb20vMjAyMy8xMi8xOC91bnByZWNlZGVudGVkLXNvbGFyLWFuZC1zdG9yYWdlLWdyb3d0aC1vbi1ob3Jpem9uLXdpdGgtcmVjb3JkLWluc3RhbGxhdGlvbnMtYW5kLWludmVzdG1lbnRzLWluLXUtcy_SAQA?oc=5	The article describes the progress and growth of the United States in embracing renewable energy solutions with a focus on solar PV and energy storage sectors, accelerated by legislative actions. It highlights key statistics, targets, investments, and the pivotal role of top installers in driving the clean energy transition.	TRUE - The article discusses the efforts and advancements made in the renewable energy sector, which align with environmental sustainability goals.	FALSE - The article emphasizes the progress in renewable energy solutions and clean energy transition rather than new or significantly improved business products or processes.	TRUE - The article covers the development and adoption of green products such as solar PV systems and energy storage solutions that significantly reduce environmental impacts throughout their life cycles.	TRUE - The article highlights the implementation of green processes in the manufacturing and deployment of renewable energy solutions, which aim to minimize environmental impacts and promote sustainability.	company not identified	Not applicable	product or process not identified	Likely NAICS Codes: 221114, 221115, 238990, 541712 - Electric Power Generation, Transmission, and Distribution; Solar Electric Power Generation; All Other Specialty Trade Contractors; Research and Development in the Physical, Engineering, and Life Sciences	FALSE - The article presents factual information regarding the progress and initiatives in renewable energy adoption without misleading or false claims.	2932
The EU wants to put a tax on emissions from imports. It's irked some other nations at COP28 - The Associated Press	https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2NvcDI4LWNsaW1hdGUtc3VtbWl0LWNhcmJvbi10YXhlcy1ldS01MTE5MzFjOWQzZGE0MWY2MzMzOGMxMDllYjAxNDBmZdIBAA?oc=5	The European Union plans to tax the carbon pollution on goods imported from countries like India and China to set a price on carbon emissions for energy-intensive products, aiming to reduce emissions and create a level-playing field for products made in the EU. Developing countries fear such tariffs will harm their economies and livelihoods, with debates ongoing at the COP28 climate conference in Dubai.	FALSE	TRUE	TRUE	TRUE	Associated Press	Associated Press	product or process not identified	Likely NAICS Codes: 511110 - Newspaper Publishers, 519190 - All Other Information Services, 541850 - Display Advertising, 511120 - Periodical Publishers	FALSE	2150
Dover Completes Acquisition of FW Murphy - PR Newswire	https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvZG92ZXItY29tcGxldGVzLWFjcXVpc2l0aW9uLW9mLWZ3LW11cnBoeS0zMDIwMDQ5NTIuaHRtbNIBAA?oc=5	Dover (NYSE: DOV) completed the acquisition of FW Murphy Production Controls, becoming part of the Dover Precision Components. Dover, a diversified global manufacturer and solutions provider, operates in various segments including Pumps & Process Solutions.	FALSE	TRUE	FALSE	FALSE	Dover	Dover Corporation	product or process not identified	Likely NAICS Codes: 333911 - Pump and Pumping Equipment Manufacturing, 333996 - Fluid Power Pump and Motor Manufacturing, 333999 - All Other Miscellaneous General Purpose Machinery Manufacturing, 423830 - Industrial Machinery and Equipment Merchant Wholesalers	FALSE	1418
How did the top smartphone makers fare in sustainability in 2023? - Rappler	https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnJhcHBsZXIuY29tL3RlY2hub2xvZ3kvZmVhdHVyZXMvc21hcnRwaG9uZS1icmFuZHMtbWFrZXJzLXN1c3RhaW5hYmlsaXR5LXJlcG9ydHMtMjAyMy_SAQA?oc=5	The article discusses the environmental impact of smartphones, highlighting their energy consumption and carbon emissions. It mentions efforts by tech brands like Apple, Xiaomi, Honor, Realme, OPPO, Samsung, Fairphone, Huawei, and vivo towards sustainability and reducing carbon footprints in their products and processes.	FALSE This article discusses efforts by tech brands towards sustainability in their products and processes, focusing on reducing carbon footprints, but it does not introduce new or significantly improved methods beyond standard industry practices.	TRUE The article mentions the introduction of new or improved products and processes by tech brands like Apple, Xiaomi, Honor, Realme, OPPO, Samsung, Fairphone, Huawei, and vivo in the context of sustainability and reducing carbon footprints.	TRUE The article talks about various tech brands like Apple, Xiaomi, Honor, Realme, OPPO, Samsung, Fairphone, Huawei, and vivo making efforts to create environmentally friendly products, considering factors like materials, energy efficiency, recycling, and eco-friendly packaging.	TRUE The article discusses how tech brands like Apple, Xiaomi, Honor, Realme, OPPO, Samsung, Fairphone, Huawei, and vivo are implementing green processes in manufacturing, energy usage, recycling, and waste reduction to promote sustainability.	company identified	Apple	product or process not identified	Likely NAICS Codes: 334220 - Radio, Television, and Other Electronics Stores, 334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing, 334310 - Audio and Video Equipment Manufacturing, 517312 - Wireless Telecommunications Carriers (except Satellite)	FALSE The article does not display signs of greenwashing, as it transparently discusses the sustainability efforts and initiatives of various tech brands without misleading or falsely promoting environmental benefits.	4982
Millennium Welt, Gentari break ground on EV charging flagship store - theSun	https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vdGhlc3VuLm15L2J1c2luZXNzL21pbGxlbm5pdW0td2VsdC1nZW50YXJpLWJyZWFrLWdyb3VuZC1vbi1ldi1jaGFyZ2luZy1mbGFnc2hpcC1zdG9yZS1DTzExODY1NjY30gEA?oc=5	Millennium Welt and Gentari Malaysia broke ground on their first EV Charging Flagship Store in Kuala Lumpur, offering a new concept for electric vehicle charging in Southeast Asia. The store, powered by renewable energy, will feature 66 cutting-edge electric vehicles, various charging points, and a range of integrated services.	TRUE This initiative promotes the use of electric vehicles and renewable energy, aligning with environmental sustainability goals and reducing carbon emissions.	TRUE This project introduces a new concept and facility for electric vehicle charging, marking a significant deviation from standard charging practices in the industry.	FALSE While the article mentions the display of electric vehicles and charging services, it does not provide enough details about the specific design, manufacturing, or usage processes of the products to determine if they meet the comprehensive criteria of a green product.	TRUE The EV Charging Flagship Store emphasizes the use of renewable energy sources, high-speed chargers, and a focus on sustainability and environmental impact reduction in its operational processes.	Millennium Welt and Gentari Malaysia	Millennium Welt Group	EV Charging Flagship Store	Likely NAICS Codes: 722330 - Mobile Food Services, 812112 - Beauty Salons, 448210 - Shoe Stores, 454111 - Electronic Shopping and Mail-Order Houses	FALSE This project seems genuinely focused on promoting electric vehicles and sustainability, without any indication of false or misleading environmental claims.	1825
ENERtec Asia 2024: Driving Sustainable Urban and Industrial Energy Transition in Southeast Asia - PR Newswire	https://news.google.com/rss/articles/CBMimwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9hcGFjL25ld3MtcmVsZWFzZXMvZW5lcnRlYy1hc2lhLTIwMjQtZHJpdmluZy1zdXN0YWluYWJsZS11cmJhbi1hbmQtaW5kdXN0cmlhbC1lbmVyZ3ktdHJhbnNpdGlvbi1pbi1zb3V0aGVhc3QtYXNpYS0zMDIwMDMxMzQuaHRtbNIBAA?oc=5	Informa Markets rebrands ASEAN M&E trade show to ENERtec Asia, focusing on sustainable energy solutions and clean energy sources, with a new emphasis on environmental sustainability and energy efficiency.	TRUE. The ENERtec Asia event aims to showcase sustainable energy solutions, renewable energy, and clean technology, aligning with environmental sustainability goals and promoting energy transition.	FALSE. The article focuses on a rebranding of a trade show with an emphasis on sustainability and energy efficiency, rather than introducing a new product or business process.	TRUE. The article highlights the promotion of green products such as renewable power generation technologies, energy-efficient solutions, and sustainable energy management products at the ENERtec Asia event.	TRUE. The article discusses green processes related to sustainable energy solutions, decarbonization, and energy efficiency showcased at the ENERtec Asia event, aiming to minimize environmental impacts and promote sustainability.	Informa Markets	Informa Markets	ENERtec Asia	Likely NAICS Codes: 711320 - Promoters of Performing Arts, Sports, and Similar Events with a focus on ESG; 562920 - Environmental Remediation Services; 238220 - Plumbing, Heating, and Air-Conditioning Contractors with green focus; 221119 - Other Electric Power Generation focusing on renewable energy sources	FALSE. The article does not show signs of greenwashing as it primarily focuses on promoting sustainable energy solutions, renewable energy, and green technologies at the ENERtec Asia event.	3211
BMW and Gentari join hands for EV Charging Flagship Store in Jalan Kuching - ZigWheels Malaysia	https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnppZ3doZWVscy5teS9jYXItbmV3cy9ibXctYW5kLWdlbnRhcmktam9pbi1oYW5kcy1mb3ItZXYtY2hhcmdpbmctZmxhZ3NoaXAtc3RvcmUtaW4tamFsYW4ta3VjaGluZ9IBcmh0dHBzOi8vd3d3LnppZ3doZWVscy5teS9jYXItbmV3cy9ibXctYW5kLWdlbnRhcmktam9pbi1oYW5kcy1mb3ItZXYtY2hhcmdpbmctZmxhZ3NoaXAtc3RvcmUtaW4tamFsYW4ta3VjaGluZz9hbXA9MQ?oc=5	BMW Group Malaysia collaborates with Millennium Welt and Gentari Malaysia to develop an EV charging flagship store, showcasing cutting-edge electric vehicles and sustainable energy solutions.	TRUE. This initiative contributes to environmental sustainability by promoting electric vehicles and sustainable energy solutions.	TRUE. The introduction of an EV charging flagship store represents a new business process for BMW Group Malaysia, indicative of a significant change in the firm's approach.	TRUE. The EV charging flagship store and the promotion of electric vehicles align with the definition of a green product by significantly reducing environmental impact through sustainable energy solutions.	TRUE. The incorporation of renewable energy sources and sustainable solutions in the operation of the EV charging flagship store exemplifies a green process.	BMW Group Malaysia	BMW Group Malaysia	EV Charging Flagship Store	Likely NAICS Codes: 441210 - Recreational Vehicle Dealers, 238210 - Electrical Contractors and Other Wiring Installation Contractors, 221118 - Other Electric Power Generation, 221122 - Electric Power Distribution	FALSE. The article presents genuine efforts towards sustainability, showcasing concrete steps taken by BMW Group Malaysia to promote electric vehicles and sustainable energy solutions.	2004
BMW dealer Millennium Welt and Gentari break ground on ASEAN's first EV charging flagship store in KL - paultan.org - Paul Tan's Automotive News	https://news.google.com/rss/articles/CBMihAFodHRwczovL3BhdWx0YW4ub3JnLzIwMjMvMTIvMTMvYm13LWRlYWxlci1taWxsZW5uaXVtLXdlbHQtYW5kLWdlbnRhcmktYnJlYWstZ3JvdW5kLW9uLWFzZWFucy1maXJzdC1ldi1jaGFyZ2luZy1mbGFnc2hpcC1zdG9yZS1pbi1rbC_SAQA?oc=5	A groundbreaking EV Charging Flagship Store in Malaysia was launched by Millennium Welt and Gentari in collaboration with BMW Group Malaysia, marking a unique concept for EV charging experiences in Southeast Asia. The facility will offer multiple charging options alongside space for display and service areas, all powered by renewable energy sources.	TRUE. This initiative introduces a new concept for EV charging that aligns with environmental sustainability by promoting the adoption of electric mobility and utilizing renewable energy sources for operations.	FALSE. Although the article discusses business partnerships and service offerings, the main focus is on the introduction of a new EV Charging Flagship Store, which is more aligned with product innovation rather than business process innovation.	FALSE. While the article highlights the EV Charging Flagship Store's sustainable approach and use of renewable energy sources, it does not specifically detail the design, manufacturing, or usage of a green product itself.	TRUE. The article emphasizes the utilization of renewable energy sources, energy-efficient charging technologies, and sustainable operational practices in the EV Charging Flagship Store, aligning with the principles of green processes in promoting environmental sustainability.	Millennium Welt	Millennium Welt	product or process not identified	Likely NAICS Codes: 447190 - Other Gasoline Stations, 221122 - Electric Power Distribution, 441310 - Automotive Parts and Accessories Stores, 812990 - All Other Personal Services	FALSE. The description of the EV Charging Flagship Store focuses on tangible green features such as renewable energy usage and sustainable practices rather than misleading environmental claims, indicating a genuine effort towards environmental responsibility.	1708
NWTN Announces Strategic Partnership with China State Construction Engineering Corporation (Middle East) - PR Newswire	https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL253dG4tYW5ub3VuY2VzLXN0cmF0ZWdpYy1wYXJ0bmVyc2hpcC13aXRoLWNoaW5hLXN0YXRlLWNvbnN0cnVjdGlvbi1lbmdpbmVlcmluZy1jb3Jwb3JhdGlvbi1taWRkbGUtZWFzdC0zMDIwMDkyNTguaHRtbNIBAA?oc=5	NWTN Inc. and China State Construction Engineering Corporation signed a Memorandum of Understanding for international cooperation and sustainable development in new energy vehicles and green hydrogen projects.	TRUE - The partnership between NWTN Inc. and China State Construction Engineering Corporation focuses on advancements in green energy projects, aligning with the goals of environmental sustainability and decarbonization.	TRUE - The collaboration between NWTN Inc. and China State Construction Engineering Corporation represents a new business process that differs significantly from their previous activities, introducing innovative sustainability projects.	FALSE - The article mentions new energy vehicles and green energy solutions but does not provide detailed information on the design, manufacturing, or life cycle impact of these products.	TRUE - The article highlights a collaboration for sustainable projects, including green hydrogen initiatives, which involve methods to minimize environmental impacts and promote sustainability in production and operations.	NWTN Inc.	NWTN Inc.	product or process not identified	Likely NAICS Codes: 336111 - Automobile Manufacturing, 236220 - Commercial and Institutional Building Construction, 221113 - Hydroelectric Power Generation, 324110 - Petroleum Refineries	FALSE - The article does not contain false or misleading claims about environmental benefits, rather focuses on a partnership for sustainable development in the mobility and energy sector.	2485
