title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Ltd. Global Website | Compact CO2 Capture System Receives “Awards for Excellence” at the 2022 Nikkei Excellent ... - Mitsubishi Heavy Industries	https://news.google.com/rss/articles/CBMiJGh0dHBzOi8vd3d3Lm1oaS5jb20vbmV3cy8yMzAyMDEuaHRtbNIBAA?oc=5	Mitsubishi Heavy Industries (MHI) Group is a global industrial leader specializing in energy, smart infrastructure, industrial machinery, aerospace, and defense. MHI Group leverages advanced technology and expertise to deliver innovative, integrated solutions aimed at achieving carbon neutrality, enhancing quality of life, and promoting global safety.	True	True	False	False	MHI Group	Mitsubishi Heavy Industries, Ltd.	product or process not identified	['333914 -  Aircraft Manufacturing', '333611 -  Motor Vehicle Manufacturing', '211111 -  Oil and Gas Extraction', '336411 -  Electric Power Generation, Transmission and Distribution']	The article does not suggest any misleading or false statements about the environmental benefits of MHI Group's products or practices.
Why Man-Made Cellulosic Fibers Could Amplify and Accelerate Sustainability Impact - Sourcing Journal	https://news.google.com/rss/articles/CBMiqgFodHRwczovL3NvdXJjaW5nam91cm5hbC5jb20vc3VzdGFpbmFiaWxpdHkvc3VzdGFpbmFiaWxpdHktbWF0ZXJpYWxzL3NhdGVyaS1tYW4tbWFkZS1jZWxsdWxvc2ljLWZpYmVycy1zdXN0YWluYWJpbGl0eS1pbXBhY3QtY2lyY3VsYXJpdHktY2FyYm9uLW5ldXRyYWwtdmlzaW9uLTIwMzAtNDE0MDgwL9IBAA?oc=5	The textile industry faces challenges with plastic pollution from synthetic fibers, leading to calls for more sustainable alternatives. Man-made cellulosic fibers (MMCFs) like viscose and lyocell offer a promising solution due to their natural, renewable, and biodegradable properties. Sateri, a leading MMCF manufacturer, is actively addressing sustainability concerns by sourcing certified wood, implementing circular production processes, and investing in R&D to develop innovative products with reduced environmental impact.	True	True	True	True	Sateri	Sateri	FINEX™ recycled fibers with up to 50% recycled content	['313111 -  Fiber, Yarn, and Thread Mills', '313311 -  Textile and Fabric Finishing Mills', '313321 -  Textile Product Mills', '325991 -  Other Plastics Product Manufacturing']	The article highlights Sateri's efforts to address sustainability concerns and promote transparent practices, suggesting they are not engaging in greenwashing.
Volvo CE launches electric loader conversion - electrive.com - www.electrive.com	https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmVsZWN0cml2ZS5jb20vMjAyMy8wMi8yMS92b2x2by1jZS1sYXVuY2hlcy1lbGVjdHJpYy1sb2FkZXItY29udmVyc2lvbi_SAQA?oc=5	Volvo Construction Equipment (Volvo CE) is expanding its electric vehicle offerings with the L120H Electric Conversion, a retrofitted 20-ton loader. This conversion, developed in partnership with CE Engineering Solutions and Parker Hannifin, features 240 kWh batteries providing up to five hours of runtime and a quick charging time.  Volvo CE is committed to carbon neutrality by 2040 and aims to have 35% of its machines electric by 2030, pursuing both retrofit and dedicated EV solutions to meet these goals.	True	True	True	False	Volvo CE	Volvo Construction Equipment	L120H Electric Conversion	['333111 - Motor Vehicle Manufacturing', '333112 - Heavy Duty Truck Manufacturing', '333121 - Construction Machinery Manufacturing', '333131 - Agricultural Implement Manufacturing']	The article does not indicate any signs of greenwashing; the innovation appears to be a genuine attempt at creating a more sustainable construction product.
Incoming delivery Hyundai Mighty electric truck - Hyundai	https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3Lmh5dW5kYWkuY29tL2F1L2VuL25ld3MvcHJlc3Mtcm9vbS9pbmNvbWluZy1kZWxpdmVyeS1oeXVuZGFpLW1pZ2h0eS1lbGVjdHJpYy10cnVja9IBAA?oc=5	Hyundai Motor Company Australia has announced the release of the Mighty electric truck, a zero-emission commercial vehicle designed for metropolitan and last-mile deliveries. With a range of 240km and rapid charging capabilities, the Mighty electric aims to reduce the carbon footprint of transport and logistics operations while showcasing Hyundai's commitment to sustainable mobility solutions.	True	True	True	False	Hyundai Motor Company Australia	Hyundai Motor Company	Mighty electric	['484110', '336111', '336120', '423820']	The article presents the Mighty electric as a genuine green innovation with a clear focus on reducing emissions and promoting sustainable mobility, indicating an absence of greenwashing.
Emerging Innovation: Meet 6 Standout Consumer Goods Brands - Consumer Goods Technology	https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vY29uc3VtZXJnb29kcy5jb20vZW1lcmdpbmctaW5ub3ZhdGlvbi1tZWV0LTYtc3RhbmRvdXQtY29uc3VtZXItZ29vZHMtYnJhbmRz0gEA?oc=5	Worx is introducing a new robotic lawnmower, the Landroid Vision, which uses onboard sensors and a camera to navigate and mow lawns without the need for boundary wire. This innovation aims to make lawn care easier and more convenient for homeowners. The company believes that this technology will significantly impact the lawnmower market, potentially replacing traditional gas-powered mowers.	True	True	True	False	Worx	WORX	Landroid Vision	['333914', 'Motor Vehicle Manufacturing', '333922', 'Lawn and Garden Tractor Manufacturing', '334516', 'Household Appliance Manufacturing', '444110', 'New Car Dealers']	The article does not present any evidence that the product or company engages in greenwashing.
Roadmap for achieving net-zero carbon buildings by 2040 - Architecture AU	https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vYXJjaGl0ZWN0dXJlYXUuY29tL2FydGljbGVzL3JvYWRtYXAtZm9yLWFjaGlldmluZy16ZXJvLWNhcmJvbi1idWlsZGluZ3MtYnktMjA0MC_SAQA?oc=5	Researchers at the University of New South Wales have developed a free guide to help architects, engineers, and planners achieve net-zero carbon buildings by 2040. The guide emphasizes reducing embodied carbon, advocating for retrofitting existing buildings and prioritizing low-carbon materials. It aims to make net-zero construction a norm and details how to reduce the built environment's environmental impact.	True	True	False	True	University of New South Wales	University of New South Wales	Race to net zero carbon: A climate emergency guide for new and existing buildings in Australia	['541330 - Architectural Services', '541990 - All Other Professional, Scientific, and Technical Services', '236115 - New Single-Family Housing Construction', '236116 - New Multi-Family Housing Construction']	The guide explicitly aims to address climate change and promote sustainable building practices, demonstrating a genuine commitment to environmental responsibility, not greenwashing.
Tropicana launches two new juice flavours - Talking Retail	https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnRhbGtpbmdyZXRhaWwuY29tL3Byb2R1Y3RzLW5ld3MvZ3JvY2VyeS90cm9waWNhbmEtbGF1bmNoZXMtdHdvLW5ldy1qdWljZS1mbGF2b3Vycy0wMy0wMi0yMDIzL9IBAA?oc=5	Tropicana is expanding its juice offerings with two new flavors: Strawberry & Banana and Pineapple & Pink Guava Crush. The Strawberry & Banana juice is targeted towards breakfast, while the Pineapple & Pink Guava Crush is marketed as a 'rest of the day' option and a potential mocktail. Both new products are labelled as carbon neutral and recyclable.	True	True	True	False	Tropicana	Tropicana Products, Inc.	Strawberry & Banana and Pineapple & Pink Guava Crush juices	['311421 - Fruit and Vegetable Juices Manufacturing', '445110 - Supermarkets and Other Grocery (except Convenience) Stores', '424410 - Grocery and Related Product Wholesalers', '511210 - Software Publishers']	While the labeling of the products as carbon neutral and recyclable suggests environmental responsibility, further information is needed to fully assess the claims and determine if greenwashing is present.
How Are Phone Manufacturers Improving Their Sustainability? - Mazuma Mobile	https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm1henVtYW1vYmlsZS5jb20vYmxvZy9nZW5lcmFsL3Bob25lLW1hbnVmYWN0dXJlcnMtaW1wcm92aW5nLXN1c3RhaW5hYmlsaXR5L9IBAA?oc=5	The article discusses efforts by major smartphone manufacturers, like Samsung and Apple, to reduce their environmental impact. These companies are employing strategies like using recycled materials, reducing their carbon footprint, and developing longer-lasting products. Additionally, they are simplifying packaging and promoting phone recycling programs to promote a more sustainable future.	True	True	True	True	Samsung	Samsung Electronics Co., Ltd.	Recycled materials, simplified packaging, longer-lasting phones	['334210 - Telecommunications Equipment Manufacturing', '423840 - Electronic Parts and Equipment Merchant Wholesalers', '443112 - Wireless Telecommunications Carriers (except Satellite)', '517110 - Wired Telecommunications Carriers']	The article does not suggest greenwashing, as it focuses on genuine sustainability efforts by companies.
These companies are using bacteria to recycle electronic waste - Fairplanet	https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmZhaXJwbGFuZXQub3JnL3N0b3J5L2VsZWN0cm9uaWMtd2FzdGUtcmVjeWNsaW5nLWJhY3RlcmlhL9IBAA?oc=5	The article highlights the growing problem of electronic waste and the need for sustainable recycling methods. Traditional recycling techniques often involve harmful chemicals, but researchers are exploring bioleaching, a process that uses microbes to extract valuable metals from e-waste. This method is seen as a greener and more efficient alternative, potentially driving a circular economy for electronic devices.	True	True	False	True	Mint Innovation	Mint Innovation	Bioleaching	['334111 - Iron and Steel Mills', '334210 - Nonferrous Metal (except Aluminum) Mills', '334310 - Aluminum Production and Processing', '562111 - Waste Collection']	The article describes bioleaching as a genuine solution to the environmental issues associated with electronic waste recycling, suggesting it is not an example of greenwashing.
Putting hydrogen to work on industrial heating | Imperial News - Imperial College London	https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmltcGVyaWFsLmFjLnVrL25ld3MvMjQzMzkxL3B1dHRpbmctaHlkcm9nZW4td29yay1pbmR1c3RyaWFsLWhlYXRpbmcv0gEA?oc=5	H2GO Power, a hydrogen energy startup, has partnered with Baxi to develop systems that use hydrogen to decarbonize industrial heating processes. The first application will be using hydrogen to pre-heat natural gas before it enters the distribution system, without creating greenhouse gases. This partnership aims to bring climate-neutral heating to a wide range of industrial applications, potentially impacting sectors like cement, glass, ceramics, chemicals, food and drink, and paper and pulp.	True	True	False	True	H2GO Power	H2GO Power Ltd.	heat-in-the-box	['333912 -  Manufacture of Boilers and Heat Exchangers', '333914 -  Manufacture of Industrial and Commercial Refrigeration Equipment', '423820 -  Wholesale Trade of  Industrial Machinery and Equipment', '221210 -  Natural Gas Distribution']	The article does not suggest any misleading claims about the environmental benefits of the technology, so it is not an example of greenwashing.
