title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Are Sustainable Practices a Money Suck or Are They Creating Positive Retail Impact? - PYMNTS.com	https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LnB5bW50cy5jb20vbmV3cy9yZXRhaWwvMjAyMy9hcmUtc3VzdGFpbmFibGUtcHJhY3RpY2VzLWEtbW9uZXktc3Vjay1vci1hcmUtdGhleS1jcmVhdGluZy1wb3NpdGl2ZS1yZXRhaWwtaW1wYWN0L9IBAA?oc=5	The retail industry is facing pressure to adopt sustainable practices, with companies like Sephora and H&M implementing initiatives that attract environmentally conscious customers. However, Selfridges and Hermès recently left the Fashion Pact, highlighting the challenges and complexities of achieving sustainability goals. While some retailers embrace sustainable practices, others may struggle to find the balance between financial viability and environmental responsibility.	True	True	False	True	Sephora	Sephora USA, Inc.	Beauty (Re)Purposed	['452110 - Department Stores', "446110 - Men's and Women's Clothing Stores", '452910 - Other General Merchandise Stores', '446199 - Other Clothing Stores']	The initiatives described are not examples of greenwashing as they represent genuine efforts to reduce environmental impact and promote sustainability within the retail industry.
Five priorities for sustainable procurement in healthcare - Feature - Philips	https://news.google.com/rss/articles/CBMikgFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL2ZlYXR1cmVzLzIwMjMvMjAyMzA2MDEtZml2ZS1wcmlvcml0aWVzLWZvci1zdXN0YWluYWJsZS1oZWFsdGgtdGVjaG5vbG9neS1wcm9jdXJlbWVudC1pbi1ldXJvcGUuaHRtbNIBAA?oc=5	The article calls for stricter environmental criteria in public procurement within the European healthcare industry to align with climate goals. It advocates for requiring suppliers to report their environmental impact, prioritize circularity, and demonstrate how digital solutions contribute to decarbonization. The goal is to incentivize sustainable practices and promote a greener healthcare sector.	True	False	False	False	company not identified	company not identified	product or process not identified	['621000 - Hospitals', '622000 - Offices of Physicians', '623000 - Nursing and Residential Care Facilities', '541330 - Engineering Services']	The article does not describe a product or process that could be considered greenwashing.
Upcycled Del Monte Foods, Inc. Products Named Snack Product - CSRwire.com	https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc3Njk0MS11cGN5Y2xlZC1kZWwtbW9udGUtZm9vZHMtaW5jLXByb2R1Y3RzLW5hbWVkLXNuYWNrLXByb2R1Y3RzLXllYXItMjAyMy1taW5kZnVs0gEA?oc=5	Del Monte Foods has been recognized for its innovative snacking products, including the Gut Love and Boost Me Fruit Cup® Snacks with Infusions, which were named Overall Snack Products of the Year by the 2023 Mindful Awards. These products are made with real fruit, infused with antioxidants, and utilize Upcycled Certified ingredients, reducing waste and promoting sustainability. The company also received recognition for its new JOYBA® brand, specifically for its Blueberry Pomegranate Bubble Tea, which was named one of the best new retail products of the year.	True	True	True	True	Del Monte Foods	Del Monte Foods, Inc.	Gut Love and Boost Me Fruit Cup® Snacks with Infusions and JOYBA® Bubble Tea	['311421 - Fruit and Vegetable Canning', '311422 - Fruit and Vegetable Preserving and Specialty Food Manufacturing', '445210 - Grocery Stores', '424480 - Wholesalers of Food, Beverage, and Tobacco Products']	There is no indication in the article that the described product or process innovations are an example of greenwashing.
5 Ways Tech Companies Can Improve Their Sustainability - Entrepreneur	https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vZ3JlZW4tZW50cmVwcmVuZXVyLzUtd2F5cy10ZWNoLWNvbXBhbmllcy1jYW4taW1wcm92ZS10aGVpci1zdXN0YWluYWJpbGl0eS80NTI5NTfSAQA?oc=5	The article discusses the growing importance of sustainability in the tech industry, highlighting how companies are implementing eco-friendly practices like circular economy models and investing in eco-friendly products and manufacturing processes. These efforts aim to reduce waste, extend product lifecycles, and minimize environmental impact. Companies are also encouraging recycling programs and fostering a company culture that prioritizes sustainability.	True	True	True	True	REI	REI Co-op	circular economy model	['443110 - Sporting Goods Stores', '454110 - Electronic Shopping and Mail-Order Houses', '511210 - Software Publishers', '423840 - Wholesale Electronic Markets']	The article does not mention any examples of greenwashing.
ATD wins SEAL award for tire recycling program - Tire Business	https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnRpcmVidXNpbmVzcy5jb20vd2hvbGVzYWxlL2F0ZC13aW5zLXNlYWwtYXdhcmQtdGlyZS1yZWN5Y2xpbmctcHJvZ3JhbdIBAA?oc=5	American Tire Distributors (ATD) was awarded the 2023 SEAL Business Sustainability Award for their innovative tire recycling initiative. ATD collects scrap tires from retailers during new tire deliveries and takes them to recycling facilities, reducing greenhouse gas emissions and providing material for new products. This initiative addresses retailers' challenges with scrap tire disposal and promotes environmentally friendly practices.	True	True	False	True	American Tire Distributors	American Tire Distributors Inc.	Tire Recycling Initiative	['423820 - Tire Dealers', '423830 - Motor Vehicle Parts (New) Merchant Wholesalers', '562112 - Waste Collection (Except Hazardous Waste)', '336514 - Tire Retreading and Repair']	There is no indication that the tire recycling initiative is greenwashing; the company's practices appear to be genuinely environmentally responsible.
Walmart plans to open its own beef plant for case-ready meat for its stores - Food Safety News	https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmZvb2RzYWZldHluZXdzLmNvbS8yMDIzLzA2L3dhbG1hcnQtcGxhbnMtdG8tb3Blbi1pdHMtb3duLWJlZWYtcGxhbnQtZm9yLWNhc2UtcmVhZHktbWVhdC1mb3ItaXRzLXN0b3Jlcy_SAQA?oc=5	Walmart is building a new $275 million beef processing facility in Olathe, KS, that will produce case-ready meat, similar to the 'boxed beef' plants of the past. The facility will create 600 jobs and will allow Walmart to control its supply chain more effectively, following its 2018 milk production facility in Fort Wayne, IN.	False	True	False	False	Walmart	Walmart Inc.	case-ready meat	['445110 - Grocery Stores', '311111 - Meat Packing Plants', '424410 - Meat and Meat Products Merchant Wholesalers', '424420 - Dairy Product Merchant Wholesalers']	The article does not suggest any instances of greenwashing.
Responsibly Sourced Fish Fillets - Trend Hunter	https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS90cmVuZHMvcmVzcG9uc2libHlzb3VyY2VkLWZpc2gtZmlsbGV0c9IBRmh0dHBzOi8vd3d3LnRyZW5kaHVudGVyLmNvbS9hbXAvdHJlbmRzL3Jlc3BvbnNpYmx5c291cmNlZC1maXNoLWZpbGxldHM?oc=5	Fish Said Fred, a brand owned by New England Seafood International, is launching a new range of responsibly sourced fish fillets designed for easy oven preparation. The three new options include sea bass fillets with creamy pesto crumb, cheesy smoked haddock, and cod kyiv. These convenient and affordable oven-ready meals aim to make healthy, sustainable fish accessible to UK families.	True	True	True	False	Fish Said Fred	New England Seafood International	Oven-ready fish fillets	['311111 - Seafood Product Preparation and Packaging', '445210 - Grocery Stores', '452990 - All Other Specialty Food Stores', '311211 - Fish and Seafood Farming']	The article does not suggest any greenwashing practices and emphasizes the responsible sourcing of the fish.
Patagonia discourages spending during China's 618 shopping festival - Jing Daily	https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vamluZ2RhaWx5LmNvbS9wb3N0cy9wYXRhZ29uaWEtYW50aS1jb25zdW1lcmlzbS02MTgtZmVzdGl2YWzSAQA?oc=5	Patagonia, a company known for its environmentalism, is hosting a "Don't-Consume Market" event in Shanghai during the 618 shopping festival. This event encourages consumers to buy less and participate in activities like repairing, exchanging, and recycling old clothes through Patagonia's Worn Wear program. This aligns with Patagonia's core values of environmentalism and sustainable development, encouraging a shift from excessive consumerism to responsible consumption.	True	False	False	True	Patagonia	Patagonia, Inc.	Worn Wear program	['448110', 'Clothing Stores', '451110', 'Sporting Goods Stores', '562100', 'Waste Management and Remediation Services', '811191', 'Other Personal Services']	The event appears to be a genuine effort to promote sustainability and reduce consumption, not a case of greenwashing.
Natural meats in high demand in 2023 - Supermarket Perimeter	https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnN1cGVybWFya2V0cGVyaW1ldGVyLmNvbS9hcnRpY2xlcy85Mzk5LW5hdHVyYWwtbWVhdHMtaW4taGlnaC1kZW1hbmQtaW4tMjAyM9IBAA?oc=5	The article discusses the growing demand for natural and sustainable meat products, driven by consumer desire for transparency and ethical sourcing. Companies like Creekstone Farms and Niman Ranch are responding with initiatives that highlight animal welfare, sustainable practices, and innovative product offerings. The focus on transparency, traceability, and ethical sourcing is shaping the future of the meat industry.	True	True	True	True	Creekstone Farms	Creekstone Farms	100% grass-fed and grass-finished hot dog	['311111 - Meat Packing Plants', '445110 - Grocery Stores', '452311 - Meat and Seafood Markets', '445210 - Supermarkets and Other Grocery (Except Convenience) Stores']	The article suggests that companies are engaging in transparent and authentic practices, promoting animal welfare and sustainability, and thus, are not engaging in greenwashing.
Taking concrete action on more sustainable construction materials – Monash Lens - Monash Lens	https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbGVucy5tb25hc2guZWR1L0B0ZWNobm9sb2d5LzIwMjMvMDYvMjMvMTM4NTczNy90YWtpbmctY29uY3JldGUtYWN0aW9uLW9uLW1vcmUtc3VzdGFpbmFibGUtY29uc3RydWN0aW9uLW1hdGVyaWFsc9IBAA?oc=5	Associate Professor Sudharshan N. Raman and his team at Monash University Malaysia are developing innovative construction materials and processes using recycled and upcycled materials like coal bottom ash and industrial byproducts. Their research aims to reduce the environmental impact of the construction industry by promoting circular economy principles and resource efficiency. This includes minimizing clinker content in cement, exploring the use of recycled aggregates, and developing a multi-campus research node focused on circular construction.	True	True	True	True	Monash University	Monash University	cement variant with minimized clinker content and incorporating upcycled industrial waste	['236115 -  Residential Building Construction', '236210 -  Nonresidential Building Construction', '237110  Heavy and Civil Engineering Construction', '238220  Site Preparation Contractors']	The article does not provide evidence of greenwashing. The research described appears to be focused on genuine efforts to develop more sustainable construction materials and practices.
