title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Making Energy More Affordable With Solar Power: An interview with Deep Chakraborty of Enact Solar - Renewable Energy Magazine	https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LnJlbmV3YWJsZWVuZXJneW1hZ2F6aW5lLmNvbS9pbnRlcnZpZXdzL21ha2luZy1lbmVyZ3ktbW9yZS1hZmZvcmRhYmxlLXdpdGgtc29sYXItcG93ZXItMjAyMzEyMTnSAQA?oc=5	Enact Solar, a company specializing in solar panel installation, is aiming to make clean energy more accessible in California, particularly for low-income communities. Amidst PG&E's planned rate hike, Enact offers a solution by simplifying the process and offering financing options. The company emphasizes the long-term financial benefits of solar energy, highlighting its potential to decrease energy bills and contribute to a more resilient power grid in the face of increasingly severe wildfires.	True	True	True	False	Enact Solar	Enact Solar	Solar panel installation	['238220 - Electrical Contractors', '482212 - Electric Power Generation, Transmission, and Distribution', '517210 - Software Publishers', '423830 - Wholesale Trade of Electrical Equipment, Appliances, and Supplies']	False
2024 oil and gas industry outlook - Deloitte	https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3Mi5kZWxvaXR0ZS5jb20vdXMvZW4vaW5zaWdodHMvaW5kdXN0cnkvb2lsLWFuZC1nYXMvb2lsLWFuZC1nYXMtaW5kdXN0cnktb3V0bG9vay5odG1s0gEA?oc=5	The refining industry is facing a pivotal moment as global oil demand is expected to slow down and the demand for low-carbon fuel alternatives rises.  Refiners are adapting by crafting niche capabilities in biofuels, hydrogen and ammonia, electric vehicles, and chemicals.  These strategic pathways aim to ensure the industry's financial stability during the energy transition.	True	True	True	True	Marathon Petroleum Corporation, ADM, BP, Phillips 66, ExxonMobil, Air Liquide, Air Products, Shell	Marathon Petroleum Corporation, Archer-Daniels-Midland Company (ADM), BP plc, Phillips 66, Exxon Mobil Corporation, Air Liquide, Air Products and Chemicals, Inc., Shell plc	Renewable diesel, green hydrogen, ammonia, specialty coke, anode materials for lithium-ion batteries, chemicals, carbon capture, usage, and storage (CCUS)	['324110 - Petroleum Refineries', '325190 - Other Basic Inorganic Chemical Manufacturing', '325120 - Plastics Material and Resin Manufacturing', '488210 - Support Activities for Petroleum and Natural Gas Extraction']	The article does not present any examples of greenwashing, as it focuses on legitimate efforts by refiners to reduce their environmental impact and transition to sustainable products and processes.
Finding solutions to instability in renewables' grid - Cosmos	https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3RlY2hub2xvZ3kvZW5lcmd5L3NvbHV0aW9ucy10by1pbnN0YWJpbGl0eS1pbi1yZW5ld2FibGVzLWdyaWQv0gEA?oc=5	Alice Springs, Australia, aims to achieve 50% renewable energy by 2030 but faces challenges due to the widespread adoption of rooftop solar, which is causing grid instability. The town's Future Grid project aims to find solutions, including virtual power plants, battery clusters, and better integration of solar energy sources. The project highlights the need for a more holistic approach to energy generation and distribution.	True	True	False	True	Alice Springs Future Grid (ASFG)	Alice Springs Future Grid	Virtual Power Plant (VPP)	['221112 - Electric Power Generation, Transmission and Distribution', '221113 - Natural Gas Distribution', '541330 - Engineering Services', '541990 - All Other Professional, Scientific, and Technical Services']	The article does not mention any greenwashing practices.
Holcim US' 2023 Sustainability Achievements Accelerate Decarbonization - PR Newswire	https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvaG9sY2ltLXVzLTIwMjMtc3VzdGFpbmFiaWxpdHktYWNoaWV2ZW1lbnRzLWFjY2VsZXJhdGUtZGVjYXJib25pemF0aW9uLTMwMjAxNTI4My5odG1s0gEA?oc=5	Holcim, a leading building solutions provider, has made significant strides in sustainability in 2023, including producing record levels of sustainable products, investing in renewable energy, and reducing carbon emissions. The company is committed to decarbonizing its operations and transitioning to a net-zero future, showcasing its dedication to environmental responsibility.	True	True	True	True	Holcim	Holcim Ltd.	OneCem, ECOPact, renewable energy initiatives, alternative fuel use	['327320 - Ready-Mix Concrete Manufacturing', '212321 - Cement Manufacturing', '212399 - Other Nonmetallic Mineral Mining and Quarrying', '237110 - Heavy and Civil Engineering Construction']	The article does not suggest any evidence of greenwashing, as Holcim's initiatives and commitments are presented transparently and backed by concrete actions and data.
Weekend Read: Famine to feast – China's solar market in 2023 - pv magazine International	https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzEyLzE2L3dlZWtlbmQtcmVhZC1mYW1pbmUtdG8tZmVhc3QtY2hpbmFzLXNvbGFyLW1hcmtldC1pbi0yMDIzL9IBAA?oc=5	China's solar industry is experiencing rapid growth, driven by government policy and falling panel prices.  Production capacity is expanding significantly, leading to overcapacity concerns and price pressure. New technologies like TOPCon, HJT, and xBC cells are driving innovation, while new applications such as highway and offshore PV are emerging.	True	True	True	True	GCL Technology	GCL-Poly Energy Holdings Ltd.	Granular Silicon	['325991 - Other Basic Inorganic Chemical Manufacturing', '325992 - Other Basic Organic Chemical Manufacturing', '333914 - Solar Energy Equipment Manufacturing', '221121 - Electric Power Generation, Transmission, and Distribution']	The article does not provide evidence of greenwashing, as it focuses on genuine advancements in solar technology and applications.
How circular strategies can be used to decarbonize Scope 3 GHG emissions - EY	https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5leS5jb20vZW5fdXMvaW5zaWdodHMvY2xpbWF0ZS1jaGFuZ2Utc3VzdGFpbmFiaWxpdHktc2VydmljZXMvaG93LWNpcmN1bGFyLXN0cmF0ZWdpZXMtY2FuLWJlLXVzZWQtdG8tZGVjYXJib25pemUtc2NvcGUtMy1naGctZW1pc3Npb25z0gEA?oc=5	This article focuses on the increasing pressure for companies to reduce Scope 3 emissions, specifically within categories related to purchased goods, product use, and end-of-life treatment. The article highlights the potential of circular economy strategies to achieve this reduction, emphasizing the opportunities for decarbonization across these Scope 3 categories. It delves into how circular economy strategies can help companies manage emissions from purchased goods and services, ultimately driving sustainable business practices.	True	True	False	True	company not identified	company not identified	circular economy strategies	['519130 - Business and Management Consulting Services', '423810 - Wholesale Trade Agents and Brokers for Machinery, Equipment, and Supplies', '423820 - Wholesale Trade Agents and Brokers for Construction, Mining, and Agricultural Machinery and Equipment', '423830 - Wholesale Trade Agents and Brokers for Motor Vehicles and Parts']	The article does not mention any instance of greenwashing.
16 tech projects from 2023 that could change the world - Livescience.com	https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmxpdmVzY2llbmNlLmNvbS90ZWNobm9sb2d5LzE2LXRlY2gtcHJvamVjdHMtZnJvbS0yMDIzLXRoYXQtY291bGQtY2hhbmdlLXRoZS13b3JsZNIBAA?oc=5	This article highlights 100 innovative projects aiming to address global challenges like climate change and natural disasters. These projects range from real-time natural disaster prediction systems to biodegradable foam replacements for polystyrene and AI-powered surgery training systems. The innovations span various fields, including environmental monitoring, energy efficiency, and healthcare, demonstrating the potential for technological solutions to create a more sustainable future.	True	True	True	True	NatCat	NatCat	Real-time monitoring to predict natural disasters	['541990 - All Other Professional, Scientific, and Technical Services', '519190 - Other Information Services', '541620 - Environmental Consulting Services', '517210 - Data Processing, Hosting, and Related Services']	The article doesn't present any evidence of greenwashing in the described innovations.
Uniting Europe's resources to put greener aircraft into service by 2035 - POLITICO Europe	https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnBvbGl0aWNvLmV1L3Nwb25zb3JlZC1jb250ZW50L3VuaXRpbmctZXVyb3Blcy1yZXNvdXJjZXMtdG8tcHV0LWdyZWVuZXItYWlyY3JhZnQtaW50by1zZXJ2aWNlLWJ5LTIwMzUv0gEA?oc=5	The European Union is investing heavily in research and development for cleaner aircraft technologies to achieve climate-neutrality in aviation by 2050. Clean Aviation, a collaborative effort involving industry, research, and government, aims to deliver disruptive innovations by 2030 that will support the entry-into-service of greener aircraft by 2035. These efforts aim to reduce greenhouse gas emissions from aviation by at least 30%, with the potential for a 90% reduction through the use of sustainable fuels.	True	True	True	True	Clean Aviation	Clean Aviation	Cleaner aircraft technologies	['336411', 'Aircraft Manufacturing', '481111', 'Scheduled Air Transportation', '541710', 'Research and Development in the Physical, Engineering, and Life Sciences', '423830', 'Aircraft Equipment and Parts Merchant Wholesalers']	The article does not suggest any instances of greenwashing. The described innovations are presented as genuine efforts to reduce aviation's environmental impact.
Advanced Semiconductors and Contribution to a More Sustainable Future - Renesas	https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnJlbmVzYXMuY29tL3VzL2VuL2Jsb2dzL2FkdmFuY2VkLXNlbWljb25kdWN0b3JzLWFuZC1jb250cmlidXRpb24tbW9yZS1zdXN0YWluYWJsZS1mdXR1cmXSAQA?oc=5	The article discusses advancements in semiconductor manufacturing technologies, particularly the use of advanced analytics and AI to improve efficiency and reduce production time. It also highlights the increasing importance of sustainable semiconductor technologies, emphasizing Renesas Electronics Corporation's commitment to developing environmentally friendly products and processes throughout the entire life cycle.	True	True	True	True	Renesas	Renesas Electronics Corporation	Sustainable Semiconductor Technologies	['334413 - Semiconductor and Related Device Manufacturing', '334419 - Other Semiconductor and Related Device Manufacturing', '511210 - Software Publishers', '541330 - Engineering Services']	The article does not suggest any indication of greenwashing, instead highlighting genuine efforts for environmentally friendly semiconductor production and product development.
Cotton has a waste problem: This startup says it can solve it - GreenBiz	https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmdyZWVuYml6LmNvbS9hcnRpY2xlL2NvdHRvbi1oYXMtd2FzdGUtcHJvYmxlbS1zdGFydHVwLXNheXMtaXQtY2FuLXNvbHZlLWl00gEA?oc=5	Evrnu, a Seattle-based startup, is building a cotton recycling facility in South Carolina that will use renewable energy to create new clothing from recycled cotton. The facility addresses the issue of textile waste, which currently sees a large majority of discarded clothing ending up in landfills. Evrnu's technology, NuCycle, dissolves cotton into a pulp and then reconstitutes it into fibers for new clothes, creating a closed-loop supply chain for cotton.	True	True	True	True	Evrnu	Evrnu Inc.	NuCycle	['313210 - Textile Mills', '325999 - All Other Miscellaneous Manufacturing', '423830 - Textile Product Merchant Wholesalers', "448110 - Men's and Women's Clothing Stores"]	The article does not indicate any evidence of greenwashing by Evrnu or its partners.
