title,links,link,id,guidislink,published,published_parsed,summary,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,source.href,source.title,query
Top 10: Brands Embracing the Circular Economy - Sustainability Magazine,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vc3VzdGFpbmFiaWxpdHltYWcuY29tL3RvcDEwL3RvcC0xMC1icmFuZHMtZW1icmFjaW5nLXRoZS1jaXJjdWxhci1lY29ub215LWluLTIwMjPSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vc3VzdGFpbmFiaWxpdHltYWcuY29tL3RvcDEwL3RvcC0xMC1icmFuZHMtZW1icmFjaW5nLXRoZS1jaXJjdWxhci1lY29ub215LWluLTIwMjPSAQA?oc=5,CBMiWGh0dHBzOi8vc3VzdGFpbmFiaWxpdHltYWcuY29tL3RvcDEwL3RvcC0xMC1icmFuZHMtZW1icmFjaW5nLXRoZS1jaXJjdWxhci1lY29ub215LWluLTIwMjPSAQA,False,"Wed, 19 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=19, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=109, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vc3VzdGFpbmFiaWxpdHltYWcuY29tL3RvcDEwL3RvcC0xMC1icmFuZHMtZW1icmFjaW5nLXRoZS1jaXJjdWxhci1lY29ub215LWluLTIwMjPSAQA?oc=5"" target=""_blank"">Top 10: Brands Embracing the Circular Economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sustainability Magazine</font>",text/plain,,,Top 10: Brands Embracing the Circular Economy - Sustainability Magazine,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vc3VzdGFpbmFiaWxpdHltYWcuY29tL3RvcDEwL3RvcC0xMC1icmFuZHMtZW1icmFjaW5nLXRoZS1jaXJjdWxhci1lY29ub215LWluLTIwMjPSAQA?oc=5"" target=""_blank"">Top 10: Brands Embracing the Circular Economy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sustainability Magazine</font>",https://sustainabilitymag.com,Sustainability Magazine,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
Consumer Companies Must Innovate to Drive Impact on Climate - BCG,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvY29uc3VtZXItY29tcGFuaWVzLW5lZWQtaW5ub3ZhdGl2ZS1jbGltYXRlLWNoYW5nZS1zb2x1dGlvbnMtdG8tZHJpdmUtaW1wYWN00gEA?oc=5'}]",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvY29uc3VtZXItY29tcGFuaWVzLW5lZWQtaW5ub3ZhdGl2ZS1jbGltYXRlLWNoYW5nZS1zb2x1dGlvbnMtdG8tZHJpdmUtaW1wYWN00gEA?oc=5,CBMicWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvY29uc3VtZXItY29tcGFuaWVzLW5lZWQtaW5ub3ZhdGl2ZS1jbGltYXRlLWNoYW5nZS1zb2x1dGlvbnMtdG8tZHJpdmUtaW1wYWN00gEA,False,"Thu, 27 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=27, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=117, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvY29uc3VtZXItY29tcGFuaWVzLW5lZWQtaW5ub3ZhdGl2ZS1jbGltYXRlLWNoYW5nZS1zb2x1dGlvbnMtdG8tZHJpdmUtaW1wYWN00gEA?oc=5"" target=""_blank"">Consumer Companies Must Innovate to Drive Impact on Climate</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BCG</font>",text/plain,,,Consumer Companies Must Innovate to Drive Impact on Climate - BCG,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvY29uc3VtZXItY29tcGFuaWVzLW5lZWQtaW5ub3ZhdGl2ZS1jbGltYXRlLWNoYW5nZS1zb2x1dGlvbnMtdG8tZHJpdmUtaW1wYWN00gEA?oc=5"" target=""_blank"">Consumer Companies Must Innovate to Drive Impact on Climate</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BCG</font>",https://www.bcg.com,BCG,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
Back to the future - accelerating the adoption of circularity - Philips,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL2Jsb2dzL2lubm92YXRpb24tbWF0dGVycy8yMDIzLzIwMjMwNDA1LWJhY2stdG8tdGhlLWZ1dHVyZS1hY2NlbGVyYXRpbmctdGhlLWFkb3B0aW9uLW9mLWNpcmN1bGFyaXR5Lmh0bWzSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL2Jsb2dzL2lubm92YXRpb24tbWF0dGVycy8yMDIzLzIwMjMwNDA1LWJhY2stdG8tdGhlLWZ1dHVyZS1hY2NlbGVyYXRpbmctdGhlLWFkb3B0aW9uLW9mLWNpcmN1bGFyaXR5Lmh0bWzSAQA?oc=5,CBMilgFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL2Jsb2dzL2lubm92YXRpb24tbWF0dGVycy8yMDIzLzIwMjMwNDA1LWJhY2stdG8tdGhlLWZ1dHVyZS1hY2NlbGVyYXRpbmctdGhlLWFkb3B0aW9uLW9mLWNpcmN1bGFyaXR5Lmh0bWzSAQA,False,"Wed, 05 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=5, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=95, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL2Jsb2dzL2lubm92YXRpb24tbWF0dGVycy8yMDIzLzIwMjMwNDA1LWJhY2stdG8tdGhlLWZ1dHVyZS1hY2NlbGVyYXRpbmctdGhlLWFkb3B0aW9uLW9mLWNpcmN1bGFyaXR5Lmh0bWzSAQA?oc=5"" target=""_blank"">Back to the future - accelerating the adoption of circularity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Philips</font>",text/plain,,,Back to the future - accelerating the adoption of circularity - Philips,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5waGlsaXBzLmNvbS9hLXcvYWJvdXQvbmV3cy9hcmNoaXZlL2Jsb2dzL2lubm92YXRpb24tbWF0dGVycy8yMDIzLzIwMjMwNDA1LWJhY2stdG8tdGhlLWZ1dHVyZS1hY2NlbGVyYXRpbmctdGhlLWFkb3B0aW9uLW9mLWNpcmN1bGFyaXR5Lmh0bWzSAQA?oc=5"" target=""_blank"">Back to the future - accelerating the adoption of circularity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Philips</font>",https://www.philips.com,Philips,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
General Mills stands for good in 2023 Global Responsibility Report - General Mills,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmdlbmVyYWxtaWxscy5jb20vbmV3cy9wcmVzcy1yZWxlYXNlcy9nZW5lcmFsLW1pbGxzLXN0YW5kcy1mb3ItZ29vZC1pbi0yMDIzLWdsb2JhbC1yZXNwb25zaWJpbGl0eS1yZXBvcnTSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmdlbmVyYWxtaWxscy5jb20vbmV3cy9wcmVzcy1yZWxlYXNlcy9nZW5lcmFsLW1pbGxzLXN0YW5kcy1mb3ItZ29vZC1pbi0yMDIzLWdsb2JhbC1yZXNwb25zaWJpbGl0eS1yZXBvcnTSAQA?oc=5,CBMic2h0dHBzOi8vd3d3LmdlbmVyYWxtaWxscy5jb20vbmV3cy9wcmVzcy1yZWxlYXNlcy9nZW5lcmFsLW1pbGxzLXN0YW5kcy1mb3ItZ29vZC1pbi0yMDIzLWdsb2JhbC1yZXNwb25zaWJpbGl0eS1yZXBvcnTSAQA,False,"Tue, 18 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=18, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=108, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmdlbmVyYWxtaWxscy5jb20vbmV3cy9wcmVzcy1yZWxlYXNlcy9nZW5lcmFsLW1pbGxzLXN0YW5kcy1mb3ItZ29vZC1pbi0yMDIzLWdsb2JhbC1yZXNwb25zaWJpbGl0eS1yZXBvcnTSAQA?oc=5"" target=""_blank"">General Mills stands for good in 2023 Global Responsibility Report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">General Mills</font>",text/plain,,,General Mills stands for good in 2023 Global Responsibility Report - General Mills,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmdlbmVyYWxtaWxscy5jb20vbmV3cy9wcmVzcy1yZWxlYXNlcy9nZW5lcmFsLW1pbGxzLXN0YW5kcy1mb3ItZ29vZC1pbi0yMDIzLWdsb2JhbC1yZXNwb25zaWJpbGl0eS1yZXBvcnTSAQA?oc=5"" target=""_blank"">General Mills stands for good in 2023 Global Responsibility Report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">General Mills</font>",https://www.generalmills.com,General Mills,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
New Data Show Consumers Increasingly Choose Products in Sustainable Packaging - Packaging Strategies,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5wYWNrYWdpbmdzdHJhdGVnaWVzLmNvbS9hcnRpY2xlcy8xMDM3OTEtbmV3LWRhdGEtc2hvdy1jb25zdW1lcnMtaW5jcmVhc2luZ2x5LWNob29zZS1wcm9kdWN0cy1pbi1zdXN0YWluYWJsZS1wYWNrYWdpbmfSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5wYWNrYWdpbmdzdHJhdGVnaWVzLmNvbS9hcnRpY2xlcy8xMDM3OTEtbmV3LWRhdGEtc2hvdy1jb25zdW1lcnMtaW5jcmVhc2luZ2x5LWNob29zZS1wcm9kdWN0cy1pbi1zdXN0YWluYWJsZS1wYWNrYWdpbmfSAQA?oc=5,CBMigQFodHRwczovL3d3dy5wYWNrYWdpbmdzdHJhdGVnaWVzLmNvbS9hcnRpY2xlcy8xMDM3OTEtbmV3LWRhdGEtc2hvdy1jb25zdW1lcnMtaW5jcmVhc2luZ2x5LWNob29zZS1wcm9kdWN0cy1pbi1zdXN0YWluYWJsZS1wYWNrYWdpbmfSAQA,False,"Mon, 24 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=24, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=114, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5wYWNrYWdpbmdzdHJhdGVnaWVzLmNvbS9hcnRpY2xlcy8xMDM3OTEtbmV3LWRhdGEtc2hvdy1jb25zdW1lcnMtaW5jcmVhc2luZ2x5LWNob29zZS1wcm9kdWN0cy1pbi1zdXN0YWluYWJsZS1wYWNrYWdpbmfSAQA?oc=5"" target=""_blank"">New Data Show Consumers Increasingly Choose Products in Sustainable Packaging</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Packaging Strategies</font>",text/plain,,,New Data Show Consumers Increasingly Choose Products in Sustainable Packaging - Packaging Strategies,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5wYWNrYWdpbmdzdHJhdGVnaWVzLmNvbS9hcnRpY2xlcy8xMDM3OTEtbmV3LWRhdGEtc2hvdy1jb25zdW1lcnMtaW5jcmVhc2luZ2x5LWNob29zZS1wcm9kdWN0cy1pbi1zdXN0YWluYWJsZS1wYWNrYWdpbmfSAQA?oc=5"" target=""_blank"">New Data Show Consumers Increasingly Choose Products in Sustainable Packaging</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Packaging Strategies</font>",https://www.packagingstrategies.com,Packaging Strategies,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
We All Own Sustainability: A Q&A with Chief Sustainability Officer Ron Jarvis - The Home Depot,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMieGh0dHBzOi8vY29ycG9yYXRlLmhvbWVkZXBvdC5jb20vbmV3cy9zdXN0YWluYWJpbGl0eS93ZS1hbGwtb3duLXN1c3RhaW5hYmlsaXR5LXFhLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItcm9uLWphcnZpc9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vY29ycG9yYXRlLmhvbWVkZXBvdC5jb20vbmV3cy9zdXN0YWluYWJpbGl0eS93ZS1hbGwtb3duLXN1c3RhaW5hYmlsaXR5LXFhLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItcm9uLWphcnZpc9IBAA?oc=5,CBMieGh0dHBzOi8vY29ycG9yYXRlLmhvbWVkZXBvdC5jb20vbmV3cy9zdXN0YWluYWJpbGl0eS93ZS1hbGwtb3duLXN1c3RhaW5hYmlsaXR5LXFhLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItcm9uLWphcnZpc9IBAA,False,"Thu, 06 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=6, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=96, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMieGh0dHBzOi8vY29ycG9yYXRlLmhvbWVkZXBvdC5jb20vbmV3cy9zdXN0YWluYWJpbGl0eS93ZS1hbGwtb3duLXN1c3RhaW5hYmlsaXR5LXFhLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItcm9uLWphcnZpc9IBAA?oc=5"" target=""_blank"">We All Own Sustainability: A Q&amp;A with Chief Sustainability Officer Ron Jarvis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Home Depot</font>",text/plain,,,We All Own Sustainability: A Q&A with Chief Sustainability Officer Ron Jarvis - The Home Depot,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMieGh0dHBzOi8vY29ycG9yYXRlLmhvbWVkZXBvdC5jb20vbmV3cy9zdXN0YWluYWJpbGl0eS93ZS1hbGwtb3duLXN1c3RhaW5hYmlsaXR5LXFhLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItcm9uLWphcnZpc9IBAA?oc=5"" target=""_blank"">We All Own Sustainability: A Q&amp;A with Chief Sustainability Officer Ron Jarvis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Home Depot</font>",https://corporate.homedepot.com,The Home Depot,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
"Circular Design Helps Homeowners Waste Less, Preserve More - National Association of REALTORS®","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5hci5yZWFsdG9yL21hZ2F6aW5lL2NpcmN1bGFyLWRlc2lnbi1oZWxwcy1ob21lb3duZXJzLXdhc3RlLWxlc3MtcHJlc2VydmUtbW9yZdIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5hci5yZWFsdG9yL21hZ2F6aW5lL2NpcmN1bGFyLWRlc2lnbi1oZWxwcy1ob21lb3duZXJzLXdhc3RlLWxlc3MtcHJlc2VydmUtbW9yZdIBAA?oc=5,CBMiWmh0dHBzOi8vd3d3Lm5hci5yZWFsdG9yL21hZ2F6aW5lL2NpcmN1bGFyLWRlc2lnbi1oZWxwcy1ob21lb3duZXJzLXdhc3RlLWxlc3MtcHJlc2VydmUtbW9yZdIBAA,False,"Thu, 27 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=27, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=117, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5hci5yZWFsdG9yL21hZ2F6aW5lL2NpcmN1bGFyLWRlc2lnbi1oZWxwcy1ob21lb3duZXJzLXdhc3RlLWxlc3MtcHJlc2VydmUtbW9yZdIBAA?oc=5"" target=""_blank"">Circular Design Helps Homeowners Waste Less, Preserve More</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Association of REALTORS®</font>",text/plain,,,"Circular Design Helps Homeowners Waste Less, Preserve More - National Association of REALTORS®",text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm5hci5yZWFsdG9yL21hZ2F6aW5lL2NpcmN1bGFyLWRlc2lnbi1oZWxwcy1ob21lb3duZXJzLXdhc3RlLWxlc3MtcHJlc2VydmUtbW9yZdIBAA?oc=5"" target=""_blank"">Circular Design Helps Homeowners Waste Less, Preserve More</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Association of REALTORS®</font>",https://www.nar.realtor,National Association of REALTORS®,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
Sustainability and ESG glossary: 52 terms to know - TechTarget,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3N1c3RhaW5hYmlsaXR5L2ZlYXR1cmUvU3VzdGFpbmFiaWxpdHktYW5kLUVTRy1nbG9zc2FyeS1UZXJtcy10by1rbm930gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3N1c3RhaW5hYmlsaXR5L2ZlYXR1cmUvU3VzdGFpbmFiaWxpdHktYW5kLUVTRy1nbG9zc2FyeS1UZXJtcy10by1rbm930gEA?oc=5,CBMiX2h0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3N1c3RhaW5hYmlsaXR5L2ZlYXR1cmUvU3VzdGFpbmFiaWxpdHktYW5kLUVTRy1nbG9zc2FyeS1UZXJtcy10by1rbm930gEA,False,"Mon, 10 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=10, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=100, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3N1c3RhaW5hYmlsaXR5L2ZlYXR1cmUvU3VzdGFpbmFiaWxpdHktYW5kLUVTRy1nbG9zc2FyeS1UZXJtcy10by1rbm930gEA?oc=5"" target=""_blank"">Sustainability and ESG glossary: 52 terms to know</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>",text/plain,,,Sustainability and ESG glossary: 52 terms to know - TechTarget,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3N1c3RhaW5hYmlsaXR5L2ZlYXR1cmUvU3VzdGFpbmFiaWxpdHktYW5kLUVTRy1nbG9zc2FyeS1UZXJtcy10by1rbm930gEA?oc=5"" target=""_blank"">Sustainability and ESG glossary: 52 terms to know</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechTarget</font>",https://www.techtarget.com,TechTarget,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
Q&A: Building a more sustainable future through the channel with Lenovo 360 Circle - Lenovo StoryHub,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5sZW5vdm8uY29tL3FhLWJ1aWxkaW5nLWEtbW9yZS1zdXN0YWluYWJsZS1mdXR1cmUtdGhyb3VnaC10aGUtY2hhbm5lbC13aXRoLWxlbm92by0zNjAtY2lyY2xlL9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5sZW5vdm8uY29tL3FhLWJ1aWxkaW5nLWEtbW9yZS1zdXN0YWluYWJsZS1mdXR1cmUtdGhyb3VnaC10aGUtY2hhbm5lbC13aXRoLWxlbm92by0zNjAtY2lyY2xlL9IBAA?oc=5,CBMiaWh0dHBzOi8vbmV3cy5sZW5vdm8uY29tL3FhLWJ1aWxkaW5nLWEtbW9yZS1zdXN0YWluYWJsZS1mdXR1cmUtdGhyb3VnaC10aGUtY2hhbm5lbC13aXRoLWxlbm92by0zNjAtY2lyY2xlL9IBAA,False,"Fri, 21 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=21, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=111, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5sZW5vdm8uY29tL3FhLWJ1aWxkaW5nLWEtbW9yZS1zdXN0YWluYWJsZS1mdXR1cmUtdGhyb3VnaC10aGUtY2hhbm5lbC13aXRoLWxlbm92by0zNjAtY2lyY2xlL9IBAA?oc=5"" target=""_blank"">Q&amp;A: Building a more sustainable future through the channel with Lenovo 360 Circle</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lenovo StoryHub</font>",text/plain,,,Q&A: Building a more sustainable future through the channel with Lenovo 360 Circle - Lenovo StoryHub,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vbmV3cy5sZW5vdm8uY29tL3FhLWJ1aWxkaW5nLWEtbW9yZS1zdXN0YWluYWJsZS1mdXR1cmUtdGhyb3VnaC10aGUtY2hhbm5lbC13aXRoLWxlbm92by0zNjAtY2lyY2xlL9IBAA?oc=5"" target=""_blank"">Q&amp;A: Building a more sustainable future through the channel with Lenovo 360 Circle</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lenovo StoryHub</font>",https://news.lenovo.com,Lenovo StoryHub,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
iOS update adds to carbon emissions forecasting trend - TechHQ,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGVjaGhxLmNvbS8yMDIzLzA0L2lvcy11cGRhdGUtYWRkcy10by1jYXJib24tZW1pc3Npb25zLWZvcmVjYXN0aW5nLXRyZW5kL9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGVjaGhxLmNvbS8yMDIzLzA0L2lvcy11cGRhdGUtYWRkcy10by1jYXJib24tZW1pc3Npb25zLWZvcmVjYXN0aW5nLXRyZW5kL9IBAA?oc=5,CBMiUWh0dHBzOi8vdGVjaGhxLmNvbS8yMDIzLzA0L2lvcy11cGRhdGUtYWRkcy10by1jYXJib24tZW1pc3Npb25zLWZvcmVjYXN0aW5nLXRyZW5kL9IBAA,False,"Mon, 03 Apr 2023 07:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=4, tm_mday=3, tm_hour=7, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=93, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGVjaGhxLmNvbS8yMDIzLzA0L2lvcy11cGRhdGUtYWRkcy10by1jYXJib24tZW1pc3Npb25zLWZvcmVjYXN0aW5nLXRyZW5kL9IBAA?oc=5"" target=""_blank"">iOS update adds to carbon emissions forecasting trend</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechHQ</font>",text/plain,,,iOS update adds to carbon emissions forecasting trend - TechHQ,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vdGVjaGhxLmNvbS8yMDIzLzA0L2lvcy11cGRhdGUtYWRkcy10by1jYXJib24tZW1pc3Npb25zLWZvcmVjYXN0aW5nLXRyZW5kL9IBAA?oc=5"" target=""_blank"">iOS update adds to carbon emissions forecasting trend</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TechHQ</font>",https://techhq.com,TechHQ,"https://news.google.com/rss/search?q=""Environmental Impact"" ""new products""+after:2023-04-01+before:2023-04-30"
