title,links,link,id,guidislink,published,published_parsed,summary,title_detail.type,title_detail.language,title_detail.base,title_detail.value,summary_detail.type,summary_detail.language,summary_detail.base,summary_detail.value,source.href,source.title,query
Chemistry Urgently Needs to Develop Safer Materials - Scientific American,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnNjaWVudGlmaWNhbWVyaWNhbi5jb20vYXJ0aWNsZS9jaGVtaXN0cnktdXJnZW50bHktbmVlZHMtdG8tZGV2ZWxvcC1zYWZlci1tYXRlcmlhbHMv0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnNjaWVudGlmaWNhbWVyaWNhbi5jb20vYXJ0aWNsZS9jaGVtaXN0cnktdXJnZW50bHktbmVlZHMtdG8tZGV2ZWxvcC1zYWZlci1tYXRlcmlhbHMv0gEA?oc=5,CBMiX2h0dHBzOi8vd3d3LnNjaWVudGlmaWNhbWVyaWNhbi5jb20vYXJ0aWNsZS9jaGVtaXN0cnktdXJnZW50bHktbmVlZHMtdG8tZGV2ZWxvcC1zYWZlci1tYXRlcmlhbHMv0gEA,False,"Sat, 25 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=25, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=56, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnNjaWVudGlmaWNhbWVyaWNhbi5jb20vYXJ0aWNsZS9jaGVtaXN0cnktdXJnZW50bHktbmVlZHMtdG8tZGV2ZWxvcC1zYWZlci1tYXRlcmlhbHMv0gEA?oc=5"" target=""_blank"">Chemistry Urgently Needs to Develop Safer Materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Scientific American</font>",text/plain,,,Chemistry Urgently Needs to Develop Safer Materials - Scientific American,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnNjaWVudGlmaWNhbWVyaWNhbi5jb20vYXJ0aWNsZS9jaGVtaXN0cnktdXJnZW50bHktbmVlZHMtdG8tZGV2ZWxvcC1zYWZlci1tYXRlcmlhbHMv0gEA?oc=5"" target=""_blank"">Chemistry Urgently Needs to Develop Safer Materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Scientific American</font>",https://www.scientificamerican.com,Scientific American,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
P2 Science raises funding round led by Lewis & Clark AgriFood - PR Newswire,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC1sZWQtYnktbGV3aXMtLWNsYXJrLWFncmlmb29kLTMwMTc1NDAyMy5odG1s0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC1sZWQtYnktbGV3aXMtLWNsYXJrLWFncmlmb29kLTMwMTc1NDAyMy5odG1s0gEA?oc=5,CBMidGh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC1sZWQtYnktbGV3aXMtLWNsYXJrLWFncmlmb29kLTMwMTc1NDAyMy5odG1s0gEA,False,"Thu, 23 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=54, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC1sZWQtYnktbGV3aXMtLWNsYXJrLWFncmlmb29kLTMwMTc1NDAyMy5odG1s0gEA?oc=5"" target=""_blank"">P2 Science raises funding round led by Lewis & Clark AgriFood</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",text/plain,,,P2 Science raises funding round led by Lewis & Clark AgriFood - PR Newswire,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC1sZWQtYnktbGV3aXMtLWNsYXJrLWFncmlmb29kLTMwMTc1NDAyMy5odG1s0gEA?oc=5"" target=""_blank"">P2 Science raises funding round led by Lewis & Clark AgriFood</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",https://www.prnewswire.com,PR Newswire,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
Converting food waste to protein… first-time research reveals the benefits and burdens - FoodNavigator.com,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5mb29kbmF2aWdhdG9yLmNvbS9BcnRpY2xlLzIwMjMvMDIvMjMvQ29udmVydGluZy1mb29kLXdhc3RlLXRvLXByb3RlaW4tZmlyc3QtdGltZS1yZXNlYXJjaC1yZXZlYWxzLXRoZS1iZW5lZml0cy1hbmQtYnVyZGVuc9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5mb29kbmF2aWdhdG9yLmNvbS9BcnRpY2xlLzIwMjMvMDIvMjMvQ29udmVydGluZy1mb29kLXdhc3RlLXRvLXByb3RlaW4tZmlyc3QtdGltZS1yZXNlYXJjaC1yZXZlYWxzLXRoZS1iZW5lZml0cy1hbmQtYnVyZGVuc9IBAA?oc=5,CBMihgFodHRwczovL3d3dy5mb29kbmF2aWdhdG9yLmNvbS9BcnRpY2xlLzIwMjMvMDIvMjMvQ29udmVydGluZy1mb29kLXdhc3RlLXRvLXByb3RlaW4tZmlyc3QtdGltZS1yZXNlYXJjaC1yZXZlYWxzLXRoZS1iZW5lZml0cy1hbmQtYnVyZGVuc9IBAA,False,"Thu, 23 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=54, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5mb29kbmF2aWdhdG9yLmNvbS9BcnRpY2xlLzIwMjMvMDIvMjMvQ29udmVydGluZy1mb29kLXdhc3RlLXRvLXByb3RlaW4tZmlyc3QtdGltZS1yZXNlYXJjaC1yZXZlYWxzLXRoZS1iZW5lZml0cy1hbmQtYnVyZGVuc9IBAA?oc=5"" target=""_blank"">Converting food waste to protein… first-time research reveals the benefits and burdens</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FoodNavigator.com</font>",text/plain,,,Converting food waste to protein… first-time research reveals the benefits and burdens - FoodNavigator.com,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5mb29kbmF2aWdhdG9yLmNvbS9BcnRpY2xlLzIwMjMvMDIvMjMvQ29udmVydGluZy1mb29kLXdhc3RlLXRvLXByb3RlaW4tZmlyc3QtdGltZS1yZXNlYXJjaC1yZXZlYWxzLXRoZS1iZW5lZml0cy1hbmQtYnVyZGVuc9IBAA?oc=5"" target=""_blank"">Converting food waste to protein… first-time research reveals the benefits and burdens</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FoodNavigator.com</font>",https://www.foodnavigator.com,FoodNavigator.com,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
Influence of a transient spark plasma discharge on producing high molecular masses of chemical products from l ... - Nature.com,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMy0yODczNi000gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMy0yODczNi000gEA?oc=5,CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMy0yODczNi000gEA,False,"Sat, 04 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=4, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=35, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMy0yODczNi000gEA?oc=5"" target=""_blank"">Influence of a transient spark plasma discharge on producing high molecular masses of chemical products from l ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature.com</font>",text/plain,,,Influence of a transient spark plasma discharge on producing high molecular masses of chemical products from l ... - Nature.com,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTk4LTAyMy0yODczNi000gEA?oc=5"" target=""_blank"">Influence of a transient spark plasma discharge on producing high molecular masses of chemical products from l ...</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature.com</font>",https://www.nature.com,Nature.com,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
P2 Science Raises Funding Round - FinSMEs,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZpbnNtZXMuY29tLzIwMjMvMDIvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC5odG1s0gEA?oc=5'}]",https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZpbnNtZXMuY29tLzIwMjMvMDIvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC5odG1s0gEA?oc=5,CBMiRGh0dHBzOi8vd3d3LmZpbnNtZXMuY29tLzIwMjMvMDIvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC5odG1s0gEA,False,"Thu, 23 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=54, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZpbnNtZXMuY29tLzIwMjMvMDIvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC5odG1s0gEA?oc=5"" target=""_blank"">P2 Science Raises Funding Round</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FinSMEs</font>",text/plain,,,P2 Science Raises Funding Round - FinSMEs,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LmZpbnNtZXMuY29tLzIwMjMvMDIvcDItc2NpZW5jZS1yYWlzZXMtZnVuZGluZy1yb3VuZC5odG1s0gEA?oc=5"" target=""_blank"">P2 Science Raises Funding Round</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FinSMEs</font>",https://www.finsmes.com,FinSMEs,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
Loliware scores $15.4m to replace single-use plastics with seaweed-based materials - AgFunderNews,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiamh0dHBzOi8vYWdmdW5kZXJuZXdzLmNvbS9sb2xpd2FyZS1zY29yZXMtMTUtNG0tdG8tcmVwbGFjZS1zaW5nbGUtdXNlLXBsYXN0aWNzLXdpdGgtc2Vhd2VlZC1iYXNlZC1tYXRlcmlhbHPSAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vYWdmdW5kZXJuZXdzLmNvbS9sb2xpd2FyZS1zY29yZXMtMTUtNG0tdG8tcmVwbGFjZS1zaW5nbGUtdXNlLXBsYXN0aWNzLXdpdGgtc2Vhd2VlZC1iYXNlZC1tYXRlcmlhbHPSAQA?oc=5,CBMiamh0dHBzOi8vYWdmdW5kZXJuZXdzLmNvbS9sb2xpd2FyZS1zY29yZXMtMTUtNG0tdG8tcmVwbGFjZS1zaW5nbGUtdXNlLXBsYXN0aWNzLXdpdGgtc2Vhd2VlZC1iYXNlZC1tYXRlcmlhbHPSAQA,False,"Mon, 20 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=20, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=51, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiamh0dHBzOi8vYWdmdW5kZXJuZXdzLmNvbS9sb2xpd2FyZS1zY29yZXMtMTUtNG0tdG8tcmVwbGFjZS1zaW5nbGUtdXNlLXBsYXN0aWNzLXdpdGgtc2Vhd2VlZC1iYXNlZC1tYXRlcmlhbHPSAQA?oc=5"" target=""_blank"">Loliware scores $15.4m to replace single-use plastics with seaweed-based materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AgFunderNews</font>",text/plain,,,Loliware scores $15.4m to replace single-use plastics with seaweed-based materials - AgFunderNews,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiamh0dHBzOi8vYWdmdW5kZXJuZXdzLmNvbS9sb2xpd2FyZS1zY29yZXMtMTUtNG0tdG8tcmVwbGFjZS1zaW5nbGUtdXNlLXBsYXN0aWNzLXdpdGgtc2Vhd2VlZC1iYXNlZC1tYXRlcmlhbHPSAQA?oc=5"" target=""_blank"">Loliware scores $15.4m to replace single-use plastics with seaweed-based materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AgFunderNews</font>",https://agfundernews.com,AgFunderNews,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
Beauty biotechnology future is strong with new category opportunities ahead says Arcaea CEO - CosmeticsDesign-Europe.com,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5jb3NtZXRpY3NkZXNpZ24tZXVyb3BlLmNvbS9BcnRpY2xlLzIwMjMvMDIvMDEvYmVhdXR5LWJpb3RlY2hub2xvZ3ktZnV0dXJlLWlzLXN0cm9uZy13aXRoLW5ldy1jYXRlZ29yeS1vcHBvcnR1bml0aWVzLWFoZWFkLXNheXMtYXJjYWVhLWNlb9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5jb3NtZXRpY3NkZXNpZ24tZXVyb3BlLmNvbS9BcnRpY2xlLzIwMjMvMDIvMDEvYmVhdXR5LWJpb3RlY2hub2xvZ3ktZnV0dXJlLWlzLXN0cm9uZy13aXRoLW5ldy1jYXRlZ29yeS1vcHBvcnR1bml0aWVzLWFoZWFkLXNheXMtYXJjYWVhLWNlb9IBAA?oc=5,CBMilQFodHRwczovL3d3dy5jb3NtZXRpY3NkZXNpZ24tZXVyb3BlLmNvbS9BcnRpY2xlLzIwMjMvMDIvMDEvYmVhdXR5LWJpb3RlY2hub2xvZ3ktZnV0dXJlLWlzLXN0cm9uZy13aXRoLW5ldy1jYXRlZ29yeS1vcHBvcnR1bml0aWVzLWFoZWFkLXNheXMtYXJjYWVhLWNlb9IBAA,False,"Wed, 01 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=1, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=32, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5jb3NtZXRpY3NkZXNpZ24tZXVyb3BlLmNvbS9BcnRpY2xlLzIwMjMvMDIvMDEvYmVhdXR5LWJpb3RlY2hub2xvZ3ktZnV0dXJlLWlzLXN0cm9uZy13aXRoLW5ldy1jYXRlZ29yeS1vcHBvcnR1bml0aWVzLWFoZWFkLXNheXMtYXJjYWVhLWNlb9IBAA?oc=5"" target=""_blank"">Beauty biotechnology future is strong with new category opportunities ahead says Arcaea CEO</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CosmeticsDesign-Europe.com</font>",text/plain,,,Beauty biotechnology future is strong with new category opportunities ahead says Arcaea CEO - CosmeticsDesign-Europe.com,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5jb3NtZXRpY3NkZXNpZ24tZXVyb3BlLmNvbS9BcnRpY2xlLzIwMjMvMDIvMDEvYmVhdXR5LWJpb3RlY2hub2xvZ3ktZnV0dXJlLWlzLXN0cm9uZy13aXRoLW5ldy1jYXRlZ29yeS1vcHBvcnR1bml0aWVzLWFoZWFkLXNheXMtYXJjYWVhLWNlb9IBAA?oc=5"" target=""_blank"">Beauty biotechnology future is strong with new category opportunities ahead says Arcaea CEO</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CosmeticsDesign-Europe.com</font>",https://www.cosmeticsdesign-europe.com,CosmeticsDesign-Europe.com,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
A New Source for EU Cosmetic Ingredients Data - Happi,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmhhcHBpLmNvbS9icmVha2luZy1uZXdzL2EtbmV3LXNvdXJjZS1mb3ItZXUtY29zbWV0aWMtaW5ncmVkaWVudHMtZGF0YS_SAQA?oc=5'}]",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmhhcHBpLmNvbS9icmVha2luZy1uZXdzL2EtbmV3LXNvdXJjZS1mb3ItZXUtY29zbWV0aWMtaW5ncmVkaWVudHMtZGF0YS_SAQA?oc=5,CBMiUmh0dHBzOi8vd3d3LmhhcHBpLmNvbS9icmVha2luZy1uZXdzL2EtbmV3LXNvdXJjZS1mb3ItZXUtY29zbWV0aWMtaW5ncmVkaWVudHMtZGF0YS_SAQA,False,"Fri, 17 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=17, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=4, tm_yday=48, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmhhcHBpLmNvbS9icmVha2luZy1uZXdzL2EtbmV3LXNvdXJjZS1mb3ItZXUtY29zbWV0aWMtaW5ncmVkaWVudHMtZGF0YS_SAQA?oc=5"" target=""_blank"">A New Source for EU Cosmetic Ingredients Data</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Happi</font>",text/plain,,,A New Source for EU Cosmetic Ingredients Data - Happi,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmhhcHBpLmNvbS9icmVha2luZy1uZXdzL2EtbmV3LXNvdXJjZS1mb3ItZXUtY29zbWV0aWMtaW5ncmVkaWVudHMtZGF0YS_SAQA?oc=5"" target=""_blank"">A New Source for EU Cosmetic Ingredients Data</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Happi</font>",https://www.happi.com,Happi,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
Geely Auto launches new premium electrified product series: Geely Galaxy - Green Car Congress,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmdyZWVuY2FyY29uZ3Jlc3MuY29tLzIwMjMvMDIvMjAyMzAyMjctZ2VlbHkuaHRtbNIBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmdyZWVuY2FyY29uZ3Jlc3MuY29tLzIwMjMvMDIvMjAyMzAyMjctZ2VlbHkuaHRtbNIBAA?oc=5,CBMiPGh0dHBzOi8vd3d3LmdyZWVuY2FyY29uZ3Jlc3MuY29tLzIwMjMvMDIvMjAyMzAyMjctZ2VlbHkuaHRtbNIBAA,False,"Mon, 27 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=27, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=58, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmdyZWVuY2FyY29uZ3Jlc3MuY29tLzIwMjMvMDIvMjAyMzAyMjctZ2VlbHkuaHRtbNIBAA?oc=5"" target=""_blank"">Geely Auto launches new premium electrified product series: Geely Galaxy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Green Car Congress</font>",text/plain,,,Geely Auto launches new premium electrified product series: Geely Galaxy - Green Car Congress,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmdyZWVuY2FyY29uZ3Jlc3MuY29tLzIwMjMvMDIvMjAyMzAyMjctZ2VlbHkuaHRtbNIBAA?oc=5"" target=""_blank"">Geely Auto launches new premium electrified product series: Geely Galaxy</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Green Car Congress</font>",https://www.greencarcongress.com,Green Car Congress,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
Protein from food waste key to solving hunger crisis - FoodManufacture.co.uk,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmZvb2RtYW51ZmFjdHVyZS5jby51ay9BcnRpY2xlLzIwMjMvMDIvMjMvUHJvdGVpbi1mcm9tLWZvb2Qtd2FzdGUta2V5LXRvLXNvbHZpbmctaHVuZ2VyLWNyaXNpc9IBAA?oc=5'}]",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmZvb2RtYW51ZmFjdHVyZS5jby51ay9BcnRpY2xlLzIwMjMvMDIvMjMvUHJvdGVpbi1mcm9tLWZvb2Qtd2FzdGUta2V5LXRvLXNvbHZpbmctaHVuZ2VyLWNyaXNpc9IBAA?oc=5,CBMiaWh0dHBzOi8vd3d3LmZvb2RtYW51ZmFjdHVyZS5jby51ay9BcnRpY2xlLzIwMjMvMDIvMjMvUHJvdGVpbi1mcm9tLWZvb2Qtd2FzdGUta2V5LXRvLXNvbHZpbmctaHVuZ2VyLWNyaXNpc9IBAA,False,"Thu, 23 Feb 2023 08:00:00 GMT","time.struct_time(tm_year=2023, tm_mon=2, tm_mday=23, tm_hour=8, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=54, tm_isdst=0)","<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmZvb2RtYW51ZmFjdHVyZS5jby51ay9BcnRpY2xlLzIwMjMvMDIvMjMvUHJvdGVpbi1mcm9tLWZvb2Qtd2FzdGUta2V5LXRvLXNvbHZpbmctaHVuZ2VyLWNyaXNpc9IBAA?oc=5"" target=""_blank"">Protein from food waste key to solving hunger crisis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FoodManufacture.co.uk</font>",text/plain,,,Protein from food waste key to solving hunger crisis - FoodManufacture.co.uk,text/html,,,"<a href=""https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmZvb2RtYW51ZmFjdHVyZS5jby51ay9BcnRpY2xlLzIwMjMvMDIvMjMvUHJvdGVpbi1mcm9tLWZvb2Qtd2FzdGUta2V5LXRvLXNvbHZpbmctaHVuZ2VyLWNyaXNpc9IBAA?oc=5"" target=""_blank"">Protein from food waste key to solving hunger crisis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FoodManufacture.co.uk</font>",https://www.foodmanufacture.co.uk,FoodManufacture.co.uk,"https://news.google.com/rss/search?q=""Green Chemistry"" ""new products""+after:2023-02-01+before:2023-02-28"
