title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
5 Renewable Energy Companies To Support In 2023 - EARTH.ORG	https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vZWFydGgub3JnL3JlbmV3YWJsZS1lbmVyZ3ktY29tcGFuaWVzL9IBAA?oc=5	The article discusses the increasing significance of companies focused on alternative energy sources, detailing five renewable energy companies to watch in 2023. It highlights their contributions towards reducing reliance on fossil fuels and the promising market potential for renewable energy, which is expected to nearly double by 2030. The companies mentioned include Canadian Solar, Brookfield Renewable Partners, Vestas Wind Systems, Clearway Energy, and SolarEdge Technologies, showcasing their innovative approaches to renewable energy solutions. Overall, the article suggests a positive shift towards sustainable energy practices in the corporate world.	TRUE, because the companies mentioned are contributing to environmental sustainability through the development and promotion of renewable energy sources, which help reduce greenhouse gas emissions and reliance on fossil fuels.	TRUE, because the companies are creating new or improved products and business processes related to renewable energy solutions that differ significantly from previous offerings in the market.	TRUE, because the products developed by these companies, such as solar panels and wind turbines, are designed to minimize environmental impact and promote sustainability throughout their life cycles.	TRUE, because the manufacturing and operational practices of these companies aim to minimize waste and energy consumption, thereby reducing environmental impacts.	Canadian Solar, Brookfield Renewable Partners, Vestas Wind Systems, Clearway Energy, SolarEdge Technologies	Canadian Solar Inc., Brookfield Renewable Partners L.P., Vestas Wind Systems A/S, Clearway Energy Group LLC, SolarEdge Technologies Inc.	product or process not identified	Likely NAICS Codes: 221118 - Renewable Electric Power Generation, 334413 - Semiconductor and Related Device Manufacturing, 335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing, 541715 - Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)	FALSE, as the companies appear genuinely committed to sustainability and development of renewable energy without misleading claims about their environmental benefits.	2621
United, Tallgrass, and Green Plains Form Joint Venture to Develop New Sustainable Aviation Fuel Technology Using ... - PR Newswire	https://news.google.com/rss/articles/CBMirgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3VuaXRlZC10YWxsZ3Jhc3MtYW5kLWdyZWVuLXBsYWlucy1mb3JtLWpvaW50LXZlbnR1cmUtdG8tZGV2ZWxvcC1uZXctc3VzdGFpbmFibGUtYXZpYXRpb24tZnVlbC10ZWNobm9sb2d5LXVzaW5nLWV0aGFub2wtMzAxNzM0Njk1Lmh0bWzSAQA?oc=5	United Airlines, Tallgrass, and Green Plains have formed a joint venture named Blue Blade Energy to develop and commercialize a novel Sustainable Aviation Fuel (SAF) technology that utilizes ethanol. The collaboration aims to produce up to 135 million gallons of SAF annually, which can significantly lower lifecycle greenhouse gas emissions. If successful, a pilot facility is set to be constructed in 2024, leading to full-scale operations by 2028. This initiative aligns with United Airlines' goal of achieving net zero emissions by 2050 and demonstrates a commitment to sustainable aviation solutions.	TRUE	TRUE	TRUE	TRUE	United Airlines	United Airlines Holdings, Inc.	Sustainable Aviation Fuel (SAF) technology	[{'code': '486110', 'category': 'Crude Petroleum Pipelines'}, {'code': '324110', 'category': 'Petroleum Refineries'}, {'code': '211120', 'category': 'Crude Petroleum Extraction'}, {'code': '541715', 'category': 'Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)'}]	FALSE	3884
Berlin’s green unicorn Enpal to get €215 million cash boost to supercharge its mission of creating a more sustainable ... - EU-Startups	https://news.google.com/rss/articles/CBMioQFodHRwczovL3d3dy5ldS1zdGFydHVwcy5jb20vMjAyMy8wMS9iZXJsaW5zLWdyZWVuLXVuaWNvcm4tZW5wYWwtdG8tZ2V0LWUyMTUtbWlsbGlvbi1jYXNoLWJvb3N0LXRvLXN1cGVyY2hhcmdlLWl0cy1taXNzaW9uLW9mLWNyZWF0aW5nLWEtbW9yZS1zdXN0YWluYWJsZS1zb2NpZXR5L9IBAA?oc=5	Berlin-based Enpal has secured €215 million in growth financing to accelerate the adoption of solar technology and promote sustainable energy alternatives in Europe. The company aims to democratize access to solar energy by providing integrated packages including solar systems and energy storage, allowing homeowners to switch to renewable energy easily. Founded in 2017, Enpal has experienced rapid growth, installing thousands of solar systems monthly and generating substantial revenue. Enpal's mission is supported by prominent climate investors and emphasizes making renewable energy accessible and affordable.	TRUE: This reflects green innovation as Enpal promotes renewable energy through solar technology, contributing to decarbonization and reducing environmental impacts.	TRUE: Enpal offers a new and improved business process and product by providing solar energy solutions on a subscription basis, differing significantly from previous offerings in the energy market.	TRUE: The solar energy systems and integrated packages offered by Enpal are designed to significantly reduce environmental impact through sustainable energy use.	TRUE: Enpal's business model includes processes that minimize environmental impacts by promoting renewable energy, recycling materials, and providing a care-free package that reduces waste.	Enpal	Enpal GmbH	solar system and energy storage package	Likely NAICS Codes: 221118 - Other Electric Power Generation, 423720 - Plumbing and Heating Equipment and Supplies Merchant Wholesalers, 334413 - Semiconductor and Related Device Manufacturing, 541715 - Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)	FALSE: The article does not indicate greenwashing as it details a legitimate effort by Enpal to promote renewable energy and provide accessible solutions for climate change, supported by significant investment and commitment from credible investors.	2584
Heat Pumps for Multifamily Homes - ACHR NEWS	https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmFjaHJuZXdzLmNvbS9hcnRpY2xlcy8xNDc1MDMtaGVhdC1wdW1wcy1mb3ItbXVsdGlmYW1pbHktaG9tZXPSAQA?oc=5	The article discusses the evolution of heat pumps for multifamily homes, the incentives provided by programs such as the Clean Heat for All Challenge, and the importance of education for both consumers and contractors about heat pump technology. It highlights how building managers and owners can leverage utility insights to make informed decisions about HVAC system investments, particularly in light of new legislation aimed at decarbonization. The challenges of retrofitting older buildings with heat pumps and the unique design considerations for such equipment are also addressed, emphasizing the need for collaboration and training.	TRUE, because the article discusses heat pumps which contribute to decarbonization and energy efficiency in multifamily homes, supporting environmental sustainability goals.	TRUE, as the article describes the introduction of new heat pump technologies and processes that significantly differ from previous HVAC solutions in the market.	TRUE, because heat pumps are designed to reduce environmental impact by utilizing sustainable energy sources and improving energy efficiency.	TRUE, since the article talks about the processes involved in HVAC system upgrades and the installation of heat pumps that minimize environmental impacts.	Midea America	Midea America Corporation	packaged window heat pumps (PWHP)	Likely NAICS Codes: 238220 - Plumbing, Heating, and Air-Conditioning Contractors; 334512 - Automatic Environmental Control Manufacturing; 335211 - Electric Housewares and Household Fan Manufacturing; 541330 - Engineering Services	FALSE, as the article does not present any misleading claims about the environmental benefits of heat pumps and focuses on real innovations and incentives that promote energy efficiency.	2823
India's State of Maharashtra Announces Strategic Energy Partnership with Gogoro and Belrise Industries to Build $2.5 ... - PR Newswire	https://news.google.com/rss/articles/CBMi0gFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2luZGlhcy1zdGF0ZS1vZi1tYWhhcmFzaHRyYS1hbm5vdW5jZXMtc3RyYXRlZ2ljLWVuZXJneS1wYXJ0bmVyc2hpcC13aXRoLWdvZ29yby1hbmQtYmVscmlzZS1pbmR1c3RyaWVzLXRvLWJ1aWxkLTItNS1iaWxsaW9uLWJhdHRlcnktc3dhcHBpbmctaW5mcmFzdHJ1Y3R1cmUtMzAxNzIzMzM3Lmh0bWzSAQA?oc=5	The State of Maharashtra, India, has partnered with Gogoro and Belrise Industries to establish a $2.5 billion battery swapping infrastructure aimed at enhancing mobility and energy storage while promoting sustainability. This initiative is expected to create jobs, foster electric vehicle manufacturing, and provide a model for other states in India to follow in terms of smart and sustainable technologies. The project will leverage Gogoro's smart energy ecosystem and aims to address distributed energy challenges faced by the state. Officials highlight this collaborative effort as a key step towards cleaner energy and a sustainable economy.	TRUE, this is green innovation because it contributes to environmental sustainability by establishing battery swapping infrastructure that reduces reliance on fossil fuels and promotes cleaner energy solutions.	TRUE, it is a business innovation as it involves a new or improved method of energy distribution through smart battery swapping that significantly differs from previous energy solutions utilized in Maharashtra.	FALSE, this is not a green product because the text discusses an infrastructure initiative rather than a specific good or service that reduces environmental impact throughout its lifecycle.	TRUE, this is a green process as it involves the implementation of new technologies aimed at promoting sustainability by minimizing environmental impacts associated with traditional energy usage.	Gogoro	Gogoro Inc.	Battery Swapping Infrastructure	Likely NAICS Codes: 221118 - Other Electric Power Generation; 336120 - Heavy Duty Truck Manufacturing; 423610 - Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers; 541690 - Other Scientific and Technical Consulting Services	FALSE, the article does not appear to be an example of greenwashing because it outlines a substantial partnership focused on developing sustainable energy systems rather than making false or misleading claims about environmental benefits.	3196
The best sustainable tech gadgets you can buy in 2023 - Gadget Flow	https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vdGhlZ2FkZ2V0Zmxvdy5jb20vYmxvZy9iZXN0LXN1c3RhaW5hYmxlLXRlY2gtZ2FkZ2V0cy15b3UtY2FuLWJ1eS1pbjIwMjMv0gEA?oc=5	The article discusses various sustainable tech gadgets of 2023 that utilize recycled materials and eco-friendly features. It highlights products such as webcams, charging cables, speakers, smartwatches, and other devices designed to reduce environmental impact while offering functionality. The article emphasizes the importance of choosing eco-friendly options in technology to promote sustainability. Overall, it presents a range of products aimed at tech enthusiasts looking for greener alternatives.	TRUE. The products discussed utilize sustainable materials, promote energy efficiency, and reduce environmental impact throughout their lifecycle.	TRUE. The products represent new or improved goods introduced to the market that differ significantly from previous offerings of the respective companies.	TRUE. The gadgets are designed and manufactured in a way that significantly reduces their environmental impact by using recycled materials and energy-efficient functionalities.	FALSE. While the products are sustainable, the article does not detail specific manufacturing or operational processes that minimize environmental impacts.	company not identified	company not identified	product or process not identified	[{'code': '334111', 'category': 'Electronic Computer Manufacturing'}, {'code': '334310', 'category': 'Audio and Video Equipment Manufacturing'}, {'code': '335999', 'category': 'All Other Miscellaneous Electrical Equipment and Component Manufacturing'}, {'code': '423690', 'category': 'Other Electronic Parts and Equipment Merchant Wholesalers'}]	FALSE. The article does not exhibit signs of greenwashing, as it genuinely promotes products that have measurable environmental benefits and cites the sustainable practices involved in their production.	2784
3D Printing Industry Executive Survey 2023, Additive Manufacturing Experts tackle the greatest engineering challenges ... - 3D Printing Industry	https://news.google.com/rss/articles/CBMitQFodHRwczovLzNkcHJpbnRpbmdpbmR1c3RyeS5jb20vbmV3cy8zZC1wcmludGluZy1pbmR1c3RyeS1leGVjdXRpdmUtc3VydmV5LTIwMjMtYWRkaXRpdmUtbWFudWZhY3R1cmluZy1leHBlcnRzLXRhY2tsZS10aGUtZ3JlYXRlc3QtZW5naW5lZXJpbmctY2hhbGxlbmdlcy1vZi10aGUtY29taW5nLWRlY2FkZS0yMjA0MTgv0gEA?oc=5	The article discusses the future trends of 3D printing, highlighting engineering challenges and opportunities related to additive manufacturing in various industries, particularly concerning sustainability and green energy production. Experts predict that advancements in technology and process efficiencies will play a crucial role in addressing these challenges, emphasizing the importance of collaboration and integration of AI and robotics. The article includes insights from various leaders in the 3D printing industry who share their visions and predictions for how additive manufacturing can contribute to societal and environmental goals.	TRUE - The article discusses how 3D printing can contribute to sustainability by improving manufacturing processes, reducing waste, and enabling the electrification of transportation, which aligns with green innovation goals.	TRUE - The article addresses advancements in 3D printing technology and processes, which signify significant improvements in business practices and manufacturing capabilities, thereby categorizing them as business innovations.	FALSE - The article does not specifically identify a good or service as a green product but focuses on general advancements and implications of 3D printing technologies.	TRUE - The article elaborates on the methods of additive manufacturing that enhance sustainability by minimizing environmental impacts, which align with the definition of a green process.	company not identified	product or process not identified	not found	Likely NAICS Codes: 333249 - Other Industrial Machinery Manufacturing, 334513 - Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Processes, 541330 - Engineering Services, 541715 - Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)	FALSE - The article does not present misleading claims about environmental benefits; rather, it discusses genuine advancements and potential contributions of 3D printing to sustainability efforts.	17025
NGK Decides construction of a new R&D building ~ Accelerating the development and promoting early ... - Mynewsdesk	https://news.google.com/rss/articles/CBMi4AFodHRwczovL3d3dy5teW5ld3NkZXNrLmNvbS9uZ2staW5zdWxhdG9ycy9wcmVzc3JlbGVhc2VzL25nay1kZWNpZGVzLWNvbnN0cnVjdGlvbi1vZi1hLW5ldy1yLWFuZC1kLWJ1aWxkaW5nLWFjY2VsZXJhdGluZy10aGUtZGV2ZWxvcG1lbnQtYW5kLXByb21vdGluZy1lYXJseS1jb21tZXJjaWFsaXphdGlvbi1vZi1wcm9kdWN0cy1yZWxhdGVkLXRvLXRoZS1kaWdpdGFsLXNvY2lldHktMzIyNDM0NNIBAA?oc=5	NGK Insulators, Ltd. is building a new R&D facility at its headquarters to develop products related to a digital society. The company aims to shorten the lead time for product development and has set a goal to generate significant sales through new products by 2030. The facility will focus on innovations such as new semiconductor technologies and will include sustainable features like a photovoltaic power system and perovskite solar cells for CO2 reduction. Operations are expected to start in June 2025.	TRUE: The new R&D building and the products developed, including perovskite solar cells, contribute to environmental sustainability by generating renewable energy and reducing CO2 emissions.	TRUE: The development of new DS-related products and the construction of the R&D facility represent significant advancements that differ from NGK's previous processes and products.	TRUE: The development of perovskite solar cells constitutes a green product as it is designed to have a low environmental impact and supports renewable energy generation.	TRUE: The use of renewable energy and energy-efficient technologies in developing new products indicates a process that minimizes environmental impacts and promotes sustainability.	NGK INSULATORS, LTD.	NGK Insulators, Ltd.	perovskite solar cells	Likely NAICS Codes: 334413 - Semiconductor and Related Device Manufacturing, 327993 - Mineral Wool Manufacturing, 335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing, 541715 - Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology).	FALSE: The article does not illustrate greenwashing as it provides substantive details about genuine environmental initiatives and innovations being implemented by the company.	1957
European Union launches second edition of Circular Economy Competition - GhanaWeb	https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5naGFuYXdlYi5jb20vR2hhbmFIb21lUGFnZS9OZXdzQXJjaGl2ZS9FdXJvcGVhbi1Vbmlvbi1sYXVuY2hlcy1zZWNvbmQtZWRpdGlvbi1vZi1DaXJjdWxhci1FY29ub215LUNvbXBldGl0aW9uLTE2OTgyNTfSAQA?oc=5	The European Union has launched the second edition of the Circular Economy Competition in Ghana, aimed at supporting small businesses and start-ups that focus on sustainable and circular economy practices. The initiative seeks to promote resource efficiency and innovative ideas that can help reduce waste and transform production methods. The competition includes training with experts and provides seed funding to winners, in hopes of creating economic and employment opportunities in Ghana. Interested applicants can apply for the competition until February 4, 2023.	TRUE - The article discusses an initiative that promotes sustainable business practices and resource efficiency, contributing to environmental sustainability goals.	TRUE - The Circular Economy Competition supports innovative business processes and products aimed at sustainability, representing a significant improvement over traditional business practices.	FALSE - The article does not specifically name a good or service that meets the definition of a green product.	FALSE - The article refers to the competition itself rather than a specific process that minimizes environmental impacts.	Ento Farms	Ento Farms	product or process not identified	Likely NAICS Codes: 813920 - Professional Organizations, 541620 - Environmental Consulting Services, 311119 - Other Animal Food Manufacturing, 325120 - Industrial Gas Manufacturing	FALSE - The initiative promotes genuine support for sustainable practices and resource efficiency, rather than making misleading statements about environmental benefits.	1805
CES 2023: Jackery LightTent-AIR is a revolution for campers - Basic Tutorials	https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYmFzaWMtdHV0b3JpYWxzLmNvbS9uZXdzL2Nlcy0yMDIzLWphY2tlcnktbGlnaHR0ZW50LWFpci1pcy1hLXJldm9sdXRpb24tZm9yLWNhbXBlcnMv0gEA?oc=5	Jackery showcased the Jackery LightTent-AIR at CES 2023, an innovative tent designed for camping that integrates solar cells to generate 1,200 watts of power. The tent can power devices and accommodate 4-5 people, appealing to campers in remote areas. It includes safety features such as waterproof and fireproof fabric, and the solar panels are positioned for optimal energy collection. However, the launch date and price remain unknown.	TRUE; the Jackery LightTent-AIR utilizes solar energy to generate power, which contributes to environmental sustainability by reducing reliance on traditional energy sources and promoting renewable energy use.	TRUE; the Jackery LightTent-AIR is a new product that significantly differs from the firm's previous offerings, combining a tent with solar power capabilities.	TRUE; the tent is designed to minimize environmental impact by using solar energy and incorporates features that enhance its sustainability throughout its life cycle.	FALSE; while the tent incorporates solar technology, the article does not describe specific manufacturing or operational processes that minimize environmental impact.	Jackery	Jackery, Inc.	Jackery LightTent-AIR	[{'code': '335999', 'category': 'All Other Miscellaneous Electrical Equipment and Component Manufacturing'}, {'code': '314110', 'category': 'Carpet and Rug Mills'}, {'code': '336999', 'category': 'All Other Transportation Equipment Manufacturing'}, {'code': '326199', 'category': 'All Other Plastics Product Manufacturing'}]	FALSE; the article presents genuine features and benefits of the Jackery LightTent-AIR without making misleading claims about its environmental benefits.	2090
