title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
Apple unveils its first carbon neutral products - Apple	https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFwcGxlLmNvbS9uZXdzcm9vbS8yMDIzLzA5L2FwcGxlLXVudmVpbHMtaXRzLWZpcnN0LWNhcmJvbi1uZXV0cmFsLXByb2R1Y3RzL9IBAA?oc=5	Apple has unveiled its first carbon neutral products, the new Apple Watch lineup, marking a significant step toward its goal of making every product carbon neutral by 2030. The carbon neutral Apple Watches achieve over 75% reduction in emissions and utilize a range of sustainable practices including 100% clean electricity for manufacturing, high percentages of recycled materials, and innovative packaging methods. Additionally, the company has introduced the Grid Forecast tool, encouraging consumers to use energy during cleaner times. Apple continues to drive decarbonization through investments in renewable energy, sustainable materials, and process innovations.	TRUE - This is green innovation as it introduces carbon neutral products and demonstrates significant reductions in emissions while using environmentally friendly materials and processes.	TRUE - This is a business innovation because Apple is introducing a significantly different product, the carbon neutral Apple Watch, which differs from its previous offerings and aligns with its broader sustainability goals.	TRUE - The carbon neutral Apple Watch meets the definition of a green product as it is designed to significantly reduce environmental impact through sustainable materials and processes.	TRUE - The processes described, including the use of 100% clean electricity for manufacturing and the reduction of transportation emissions, qualify as green processes as they are designed to minimize environmental impacts.	Apple	Apple Inc.	Apple Watch	Likely NAICS Codes: 334111 - Electronic Computer Manufacturing, 334310 - Audio and Video Equipment Manufacturing, 334418 - Printed Circuit Assembly (Electronic Assembly) Manufacturing, 511210 - Software Publishers	FALSE - The article does not indicate greenwashing as Apple provides substantial evidence of effective measures taken to reduce emissions and achieve sustainability goals, aligning their products with genuine environmental benefits.	3894
How does technology affect the environment? - Telefónica	https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnRlbGVmb25pY2EuY29tL2VuL2NvbW11bmljYXRpb24tcm9vbS9ibG9nL2hvdy10ZWNobm9sb2d5LWFmZmVjdC1lbnZpcm9ubWVudC_SAVxodHRwczovL3d3dy50ZWxlZm9uaWNhLmNvbS9lbi9jb21tdW5pY2F0aW9uLXJvb20vYmxvZy9ob3ctdGVjaG5vbG9neS1hZmZlY3QtZW52aXJvbm1lbnQvYW1wLw?oc=5	The article discusses the relationship between technology and the environment, highlighting both the negative impacts of technology, such as resource consumption, electronic waste, and greenhouse gas emissions, and the positive contributions of technological innovations like renewable energy and efficient waste management systems. It underscores the necessity of a collaborative approach to ensure a sustainable future by promoting responsible use of resources and advanced technologies to protect the environment. The article advocates for sustainable innovation and the importance of preserving natural environments to build a greener future.	TRUE - The article emphasizes technological innovations aimed at reducing environmental impacts and promoting sustainability, thus qualifying as green innovations.	FALSE - The article does not specifically mention a new or improved product or business process introduced to the market but discusses broader themes of innovation in relation to technology and the environment.	FALSE - The article does not identify a specific good or service that meets the criteria of a green product.	TRUE - The article discusses processes such as waste management and efficient resource usage that aim to minimize environmental impacts, fitting the definition of green processes.	company not identified	company not identified	product or process not identified	Likely NAICS Codes: 54171 - Research and Development in the Physical, Engineering, and Life Sciences, 325 - Chemical Manufacturing, 56292 - Materials Recovery Facilities, 221118 - Other Electric Power Generation	FALSE - The article does not appear to engage in greenwashing as it presents a balanced view of the environmental benefits and challenges of technology, advocating for genuine innovation rather than misleading claims.	2649
CSRWire - Better Planet: Helping Kohler Customers Reduce Their Environmental Footprints - CSRwire.com	https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmNzcndpcmUuY29tL3ByZXNzX3JlbGVhc2VzLzc4MzkxNi1iZXR0ZXItcGxhbmV0LWhlbHBpbmcta29obGVyLWN1c3RvbWVycy1yZWR1Y2UtdGhlaXItZW52aXJvbm1lbnRhbC1mb290cHJpbnRz0gEA?oc=5	Kohler's 2022 Impact Report outlines their Better Planet strategy focused on reducing their environmental footprint through innovative products and processes. They employ a Design for Environment (DfE) methodology for product development, promote water-efficient products, and have initiatives like WasteLAB that repurpose manufacturing waste. Kohler is also working to help customers reduce GHG emissions through alternative fuels and has received recognition for water conservation efforts. Overall, Kohler emphasizes transparency in their product environmental impacts and is committed to sustainability.	TRUE - The initiatives described in the article contribute significantly to environmental sustainability by focusing on reducing GHG emissions, promoting the circular economy, and enhancing resource conservation.	TRUE - Kohler introduces improved products and processes, like their Design for Environment (DfE) methodology and the development of water-efficient products, that advance their business offerings.	TRUE - Kohler's water-efficient products and Positive by Design® products are designed to significantly reduce environmental impact throughout their life cycle.	TRUE - The Design for Environment (DfE) methodology and the initiatives taken by Kohler Power Systems to adopt alternative fuels demonstrate methods that minimize environmental impacts.	Kohler	Kohler Co.	Design for Environment (DfE) methodology	Likely NAICS Codes: 32511 - Petrochemical Manufacturing, 32799 - All Other Nonmetallic Mineral Product Manufacturing, 33299 - All Other Fabricated Metal Product Manufacturing, 42372 - Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers	FALSE - The article does not indicate greenwashing as Kohler is transparent about their sustainability efforts, provides third-party verified assessments, and promotes eco-friendly products without misleading claims.	2879
Pirelli Unveils New Logo for 50%+ Sustainable Tires - AftermarketNews.com (AMN)	https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFmdGVybWFya2V0bmV3cy5jb20vcGlyZWxsaS11bnZlaWxzLW5ldy1sb2dvLWZvci01MC1zdXN0YWluYWJsZS10aXJlcy_SAQA?oc=5	Pirelli has introduced a new logo for tires that feature at least 50% materials of bio-based and recycled origin, emphasizing their environmental commitment. The P Zero E tire, which is the first to bear this logo, contains over 55% eco-friendly materials, as certified by Bureau Veritas. Pirelli aims to utilize 60% bio-based and 12% recycled materials in future products while maintaining high-performance standards. Innovations include using materials like lignin, rice husk ash silica, and bio-circular polymers.	TRUE: This is green innovation because it focuses on the development of a tire that significantly reduces environmental impact by using over 50% bio-based and recycled materials, contributing to sustainability goals.	TRUE: It is a business innovation as Pirelli has developed a new tire product (P Zero E) that incorporates significant improvements in materials, differentiating it from previous products and aiming to achieve market adoption.	TRUE: The P Zero E tire qualifies as a green product because it is designed and manufactured to significantly reduce environmental impact by using a high percentage of sustainable materials throughout its lifecycle.	TRUE: The processes involved in creating the P Zero E tire utilize materials sourced from waste, such as rice husk ash silica and circular carbon black, which minimizes environmental impact and promotes sustainability.	Pirelli	Pirelli & C. S.p.A.	P Zero E	Likely NAICS Codes: 326211 - Tire Manufacturing (except Retreading), 325211 - Plastics Material and Resin Manufacturing, 211120 - Crude Petroleum Extraction, 311119 - Other Animal Food Manufacturing	FALSE: The article does not present an example of greenwashing as it provides verified information about Pirelli's commitment to sustainability and the use of eco-friendly materials in their products, supported by third-party certification.	2209
European Commission Adopts Measures Restricting Intentional Microplastics - Cosmetics & Toiletries	https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5jb3NtZXRpY3NhbmR0b2lsZXRyaWVzLmNvbS9yZWd1bGF0aW9ucy9lY28tc3VzdGFpbmFibGUvbmV3cy8yMjg3NDQ2OS9ldXJvcGVhbi1jb21taXNzaW9uLWFkb3B0cy1tZWFzdXJlcy1yZXN0cmljdGluZy1pbnRlbnRpb25hbC1taWNyb3BsYXN0aWNz0gEA?oc=5	The European Commission (EC) announced new restrictions on microplastics in cosmetic products to reduce environmental emissions, aiming to prevent the release of approximately half a million tonnes. The measures ban microplastics intentionally added to products and those that release microplastics during use, with provisions for exceptions and transition periods. Specific details include a complete ban on microbeads and a six-year transitional period for certain leave-on cosmetics due to their low environmental impact. The initiative reflects a significant step in regulating microplastics to enhance environmental protection.	TRUE, because the article discusses measures to limit microplastics in products, which contributes to the goal of reducing negative environmental externalities and promoting sustainability.	TRUE, because the new restrictions and regulations on cosmetic products represent a new and improved approach to product safety and environmental standards that differs significantly from past practices in the cosmetics industry.	TRUE, because the products affected by the EC's measures, such as cosmetics with microplastics, aim to be designed and manufactured in a way that reduces their environmental impacts over their lifecycle.	TRUE, because the implementation of these new regulatory measures on microplastic usage in product formulations reflects a method aimed at minimizing environmental impacts and promoting sustainability in production processes.	company not identified	company not identified	product or process not identified	Likely NAICS Codes: 325611 - Soap and Other Detergent Manufacturing; 325620 - Toilet Preparation Manufacturing; 324110 - Petroleum Refining; 339999 - All Other Miscellaneous Manufacturing.	FALSE, because the initiative by the European Commission is a regulatory measure aimed at reducing environmental harm, rather than a deceptive marketing tactic intended to mislead consumers about environmental benefits.	2054
New REGARD Products Make Commercial Cleaning More Sustainable - GlobeNewswire	https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9lbi9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yOC8yNzUxMzU2LzAvZW4vTmV3LVJFR0FSRC1Qcm9kdWN0cy1NYWtlLUNvbW1lcmNpYWwtQ2xlYW5pbmctTW9yZS1TdXN0YWluYWJsZS5odG1s0gEA?oc=5	Bunzl Canada has launched its new environmentally preferable cleaning product line, REGARD™ Eco-Friendlier Cleaning Solutions, which includes ECOLOGO® and Green Seal™ certified products. The product line features innovative packaging made with 100% post-consumer recycled content and concentrated formulas that reduce waste and resource consumption. The cleaning solutions are designed to ensure high performance while promoting healthier cleaning practices. Bunzl aims to align with customer demand for sustainable cleaning alternatives that maintain quality.	TRUE, because the innovation reduces environmental impact through eco-friendly packaging made from recycled materials and formulations that minimize waste and resource consumption.	TRUE, because the launch of a new product line that significantly differs from previous offerings demonstrates a substantial improvement in product innovation.	TRUE, because the cleaning products are designed, manufactured, and used in a way that significantly reduces their environmental impact throughout their life cycle.	TRUE, because the manufacturing and packaging processes utilized for these cleaning solutions minimize environmental impacts and promote sustainability.	Bunzl Canada	Bunzl Canada Inc.	REGARD™ Eco-Friendlier Cleaning Solutions	Likely NAICS Codes: 325611 - Soap and Other Detergent Manufacturing, 425110 - Business to Business Electronic Markets, 424320 - Dry, Groceries, and Non-durable Goods Merchant Wholesalers, 561720 - Janitorial Services	FALSE, because the article provides substantiated claims about the environmental benefits of the products, supported by certifications and the use of recycled materials, indicating transparency rather than misleading marketing.	2432
Sustainability: How to measure the impact of cosmetic products? - Premium beauty	https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LnByZW1pdW1iZWF1dHluZXdzLmNvbS9lbi9zdXN0YWluYWJpbGl0eS1ob3ctdG8tbWVhc3VyZS10aGUsMjI1NTnSAQA?oc=5	The Sustainable Cosmetics Summit taking place in Paris from October 30 to November 1, 2023, will focus on the environmental impacts of cosmetic products, green ingredients, and sustainability metrics. Highlights include discussions on measuring sustainability impacts, climate-friendly cosmetics, regenerative agriculture, biodiversity impacts, and innovations in green chemistry. The summit also addresses issues such as greenwashing, responsible consumption, and future sustainability predictions in the cosmetic industry.	TRUE: The article discusses various sustainable practices, green ingredients, and metrics related to the cosmetic industry, all contributing to environmental sustainability.	TRUE: The article features new practices and products aimed at improving sustainability in cosmetics, which are significant innovations for the firms involved.	TRUE: The focus on green ingredients and sustainable practices for cosmetics aligns with the definition of a green product, designed to reduce environmental impacts.	TRUE: The article highlights various green processes, such as regenerative agriculture and eco-friendly production techniques, that minimize environmental impacts.	Garnier	Garnier	Green Beauty initiative	Likely NAICS Codes: 325620 - Cosmetic Manufacturing, 424210 - Drugs and Druggists' Sundries Merchant Wholesalers, 311999 - All Other Miscellaneous Food Manufacturing, 541620 - Environmental Consulting Services	FALSE: The article discusses the challenges of greenwashing and the efforts to create clear standards, indicating a commitment to genuine sustainability rather than misleading marketing.	2382
Gruppo Mastrotto, a commited tannery - Leather - Premiere Vision	https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LnByZW1pZXJldmlzaW9uLmNvbS9lbi9tYWdhemluZS9tYXN0cm90dG8tb3JnYW5pYy1sZWF0aGVyL9IBAA?oc=5	Gruppo Mastrotto, a significant player in the leather industry, has focused on sustainability by developing innovations in environmental management and product offerings. The company has implemented best practices related to traceability, resource consumption, and chemical input management. Notably, its Organic Leather range, which is tanned using organic materials and is highly biodegradable, addresses sustainability challenges in leather production. This positions Gruppo Mastrotto as a leader in sustainable innovation within the leather sector.	TRUE, because Gruppo Mastrotto is implementing sustainable practices and developing biodegradable leather products that reduce environmental impacts.	TRUE, because the development of the Organic Leather range constitutes a significant improvement in the leather product category, demonstrating innovation in both product development and process.	TRUE, because the Organic Leather range is designed and manufactured to significantly reduce its environmental impact, adhering to biodegradable standards.	TRUE, because the new tanning process is designed to minimize harmful emissions and chemical use, promoting sustainability through environmentally friendly practices.	Gruppo Mastrotto	Gruppo Mastrotto S.p.A.	Organic Leather	Likely NAICS Codes: 313 - Textile Mills, 316 - Leather and Allied Product Manufacturing, 325 - Chemical Manufacturing, 424 - Merchant Wholesalers, Durable Goods	FALSE, because the article provides substantiated claims of sustainable practices and certifications, indicating genuine efforts towards environmental responsibility rather than misleading marketing.	1756
DuPont demonstrates how PPE can be more sustainable at A+A - Cleanroom Technology	https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vY2xlYW5yb29tdGVjaG5vbG9neS5jb20vZHVwb250LWRlbW9uc3RyYXRlcy1ob3ctcHBlLWNhbi1iZS1tb3JlLXN1c3RhaW5hYmxlLWF0LWEtYS0yMTEzNzLSAQA?oc=5	At A+A 2023, DuPont showcased sustainable personal protective equipment (PPE) solutions that enhance safety and comfort while reducing environmental impact. Their innovations include new coveralls and gloves made from materials with a lower environmental footprint, with features like reduced packaging waste and recyclable garments. They also highlight the use of bio-based materials in PPE manufacturing. Overall, DuPont aims to align effective worker protection with sustainability initiatives.	TRUE: The article discusses innovations in personal protective equipment (PPE) that enhance sustainability by reducing waste, emissions, and improving recyclability.	TRUE: The article details the introduction of improved PPE products that differ significantly from previous offerings and meet current market needs.	TRUE: The products mentioned, such as the DuPont Tyvek and Nomex solutions, are designed to minimize environmental impact throughout their lifecycle.	TRUE: DuPont's initiatives to improve the sustainability of their PPE manufacturing and recycling processes qualify as green processes aimed at reducing environmental impacts.	DuPont	DuPont de Nemours, Inc.	DuPont Tyvek 400 Dual TG coverall, DuPont Nomex Comfort with EcoForce technology, DuPont Tychem 6000 Air-Line (AL) ventilated coverall	Likely NAICS Codes: 326199 - All Other Plastics Product Manufacturing; 314999 - All Other Textile Product Mills; 339113 - Surgical and Medical Instrument Manufacturing; 424320 - Men's and Boys' Clothing and Furnishings Merchant Wholesalers	FALSE: The article does not indicate any misleading claims about the environmental benefits of DuPont's products; it presents clear statements regarding sustainability efforts and improvements.	2188
Vivobarefoot Is Serious About Circularity and Scoring Its Environmental Impact - Footwear News	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vZm9vdHdlYXJuZXdzLmNvbS9idXNpbmVzcy9idXNpbmVzcy1uZXdzL3Zpdm9iYXJlZm9vdC1zdXN0YWluYWJpbGl0eS1jaXJjLWRlYWwtbGNhLTEyMDM1MDgwODkv0gFpaHR0cHM6Ly9mb290d2Vhcm5ld3MuY29tL2J1c2luZXNzL2J1c2luZXNzLW5ld3Mvdml2b2JhcmVmb290LXN1c3RhaW5hYmlsaXR5LWNpcmMtZGVhbC1sY2EtMTIwMzUwODA4OS9hbXAv?oc=5	Vivobarefoot has partnered with Circ to develop a shoe made entirely from polyester that can be chemically recycled, aiming for true recyclability without virgin materials. The Vivobarefoot Primus Circular is set to launch in fall 2024, embodying the company's commitment to sustainable footwear. Galahad Clark emphasizes the need for rigorous impact analysis through their V-Matrix scoring system to better understand their environmental impact, pushing for accountability in sustainability reporting. Clark foresees that government action will be required for manufacturers to align under common environmental standards.	TRUE - This is green innovation because Vivobarefoot is creating a product designed for true recyclability, significantly minimizing environmental impact through a circular economy approach.	TRUE - This is a business innovation as it involves developing a new product (the Vivobarefoot Primus Circular) that represents a significant improvement over the firm's previous offerings.	TRUE - This is a green product because the footwear is designed, manufactured, and used in a way that significantly reduces environmental impact by utilizing recyclable materials and processes.	TRUE - This is a green process as the partnership with Circ involves an advanced recycling method that minimizes waste and uses renewable resources effectively.	Vivobarefoot	Vivobarefoot Ltd.	Vivobarefoot Primus Circular	Likely NAICS Codes: 316210 - Footwear Manufacturing, 325211 - Plastics Material and Resin Manufacturing, 423910 - Sporting and Recreational Goods and Supplies Merchant Wholesalers, 811420 - Reupholstery and Furniture Repair	FALSE - The article does not suggest that Vivobarefoot is misleading about its sustainability efforts; rather, it details genuine innovations in their product development and sustainability practices.	2456
